Modelo:TC7337NET
Referencia:37483300
Tipo Estacao:MIDOC
Nome Estacao:L2
Freq	Power
408.948M	-73.330370
409.008M	-71.466184
409.068M	-71.730514
409.128M	-74.445215
409.188M	-76.147710
409.248M	-75.180639
409.308M	-74.002212
409.368M	-72.512773
409.429M	-71.682719
409.489M	-71.815759
409.549M	-71.905174
409.609M	-71.335548
409.669M	-71.018182
409.729M	-71.324700
409.789M	-71.544605
409.849M	-71.533912
409.909M	-72.484664
409.969M	-73.674725
410.030M	-73.162790
410.090M	-72.899094
410.150M	-73.861102
410.210M	-73.699908
410.270M	-72.124167
410.330M	-70.690494
410.390M	-70.752341
410.450M	-72.531377
410.510M	-73.921089
410.570M	-72.677993
410.631M	-71.765436
410.691M	-72.658275
410.751M	-74.376683
410.811M	-74.871322
410.871M	-75.239776
410.931M	-75.245189
410.991M	-74.919985
411.051M	-74.952811
411.111M	-73.491274
411.171M	-72.006556
411.231M	-71.962847
411.292M	-72.437657
411.352M	-72.643915
411.412M	-72.345921
411.472M	-72.604277
411.532M	-73.949245
411.592M	-73.042902
411.652M	-70.272670
411.712M	-69.640581
411.772M	-71.269675
411.832M	-71.982902
411.893M	-71.204442
411.953M	-71.388496
412.013M	-72.816892
412.073M	-74.703693
412.133M	-75.044084
412.193M	-74.030933
412.253M	-72.767984
412.313M	-72.012654
412.373M	-71.843142
412.433M	-71.909644
412.493M	-72.364168
412.554M	-73.443117
412.614M	-76.326584
412.674M	-78.857391
412.734M	-76.639999
412.794M	-72.963674
412.854M	-70.854852
412.914M	-70.053825
412.974M	-69.477200
413.034M	-69.816580
413.094M	-71.443395
413.155M	-73.231035
413.215M	-74.315758
413.275M	-75.737178
413.335M	-76.783738
413.395M	-75.845959
413.455M	-74.091202
413.515M	-72.815231
413.575M	-72.352818
413.635M	-73.531504
413.695M	-76.162533
413.756M	-78.595727
413.816M	-82.023588
413.876M	-87.181948
413.936M	-90.693393
413.996M	-91.907544
414.056M	-89.584073
414.116M	-84.439197
414.176M	-79.969494
414.236M	-77.305000
414.296M	-75.798805
414.356M	-74.444739
414.417M	-73.411759
414.477M	-72.947240
414.537M	-72.724923
414.597M	-72.619692
414.657M	-72.541407
414.717M	-72.041251
414.777M	-71.731849
414.837M	-72.203616
414.897M	-72.891250
414.957M	-73.377199
415.018M	-73.701728
415.078M	-73.151423
415.138M	-72.267748
415.198M	-72.497211
415.258M	-72.729481
415.318M	-73.195956
415.378M	-75.377770
415.438M	-75.516508
415.498M	-72.645139
415.558M	-71.096912
415.618M	-71.061701
415.679M	-71.792054
415.739M	-72.841296
415.799M	-73.941023
415.859M	-73.889128
415.919M	-72.850523
415.979M	-71.519681
416.039M	-71.241504
416.099M	-71.530243
416.159M	-71.215410
416.219M	-70.876177
416.280M	-70.487846
416.340M	-70.173936
416.400M	-70.366589
416.460M	-71.518612
416.520M	-73.708274
416.580M	-75.418298
416.640M	-74.395790
416.700M	-74.296931
416.760M	-73.608776
416.820M	-71.429005
416.881M	-70.812164
416.941M	-71.420214
417.001M	-72.337054
417.061M	-73.445326
417.121M	-73.544747
417.181M	-72.817998
417.241M	-72.516792
417.301M	-72.898739
417.361M	-73.943404
417.421M	-74.252621
417.481M	-74.607032
417.542M	-75.978150
417.602M	-76.918818
417.662M	-76.942073
417.722M	-74.380112
417.782M	-70.816186
417.842M	-69.168308
417.902M	-69.638361
417.962M	-71.762764
418.022M	-73.067546
418.082M	-71.515185
418.143M	-71.072430
418.203M	-72.315061
418.263M	-73.436462
418.323M	-73.406648
418.383M	-73.494904
418.443M	-74.289886
418.503M	-75.375138
418.563M	-74.488940
418.623M	-74.368696
418.683M	-75.986463
418.743M	-77.028892
418.804M	-76.060590
418.864M	-74.934990
418.924M	-75.676974
418.984M	-75.336928
419.044M	-73.415495
419.104M	-72.411392
419.164M	-72.305838
419.224M	-73.425774
419.284M	-76.136816
419.344M	-76.068135
419.405M	-73.474540
419.465M	-72.846355
419.525M	-72.529428
419.585M	-71.871209
419.645M	-72.154058
419.705M	-73.957766
419.765M	-77.504705
419.825M	-82.919120
419.885M	-89.149410
419.945M	-93.818016
420.006M	-95.348512
420.066M	-91.229069
420.126M	-85.838447
420.186M	-81.075246
420.246M	-77.247359
420.306M	-74.817664
420.366M	-73.807795
420.426M	-73.438393
420.486M	-73.620320
420.546M	-74.146929
420.606M	-74.270624
420.667M	-74.203729
420.727M	-73.045254
420.787M	-70.804480
420.847M	-69.717960
420.907M	-70.421697
420.967M	-71.335784
421.027M	-71.672947
421.087M	-72.930365
421.147M	-74.873537
421.207M	-74.835130
421.268M	-75.179392
421.328M	-75.759390
421.388M	-73.245070
421.448M	-71.971729
421.508M	-72.505532
421.568M	-73.341125
421.628M	-74.022134
421.688M	-74.734788
421.748M	-75.528057
421.808M	-74.908966
421.868M	-73.092744
421.929M	-73.292065
421.989M	-76.214808
422.049M	-78.012712
422.109M	-76.371413
422.169M	-75.312498
422.229M	-73.507584
422.289M	-72.273925
422.349M	-72.700227
422.409M	-73.309144
422.469M	-73.089853
422.530M	-73.866213
422.590M	-76.020309
422.650M	-77.295159
422.710M	-74.685898
422.770M	-72.269769
422.830M	-71.883750
422.890M	-73.033974
422.950M	-74.065071
423.010M	-75.760517
423.070M	-77.693317
423.131M	-77.328562
423.191M	-75.076228
423.251M	-72.837800
423.311M	-72.449062
423.371M	-74.566199
423.431M	-77.416721
423.491M	-75.811202
423.551M	-74.288432
423.611M	-74.688914
423.671M	-76.529082
423.731M	-77.108801
423.792M	-74.800139
423.852M	-73.188689
423.912M	-72.718403
423.972M	-72.243148
424.032M	-72.016733
