Modelo:TC7337NET
Referencia:37483300
Tipo Estacao:MIDOC
Nome Estacao:L2
Freq	Power
399.092M	-93.913624
399.152M	-93.384982
399.212M	-93.507242
399.272M	-94.928704
399.332M	-97.120904
399.393M	-96.151087
399.453M	-94.606249
399.513M	-94.355511
399.573M	-95.052673
399.633M	-96.173775
399.693M	-96.233085
399.753M	-95.477864
399.813M	-95.066844
399.873M	-94.391543
399.933M	-93.386198
399.993M	-93.405394
400.054M	-94.382028
400.114M	-95.155403
400.174M	-96.407221
400.234M	-96.534948
400.294M	-94.463513
400.354M	-92.805716
400.414M	-92.763611
400.474M	-93.927359
400.534M	-94.770450
400.594M	-95.189321
400.655M	-95.809263
400.715M	-96.284909
400.775M	-96.159522
400.835M	-95.791634
400.895M	-95.759790
400.955M	-95.405635
401.015M	-95.373442
401.075M	-96.777511
401.135M	-97.488650
401.195M	-95.724927
401.256M	-94.048926
401.316M	-93.843601
401.376M	-94.893747
401.436M	-96.402666
401.496M	-98.811282
401.556M	-102.415733
401.616M	-102.901731
401.676M	-95.094125
401.736M	-95.103650
401.796M	-95.935041
401.856M	-96.367665
401.917M	-95.894312
401.977M	-95.080168
402.037M	-92.269262
402.097M	-87.603324
402.157M	-83.775306
402.217M	-82.017582
402.277M	-79.712831
402.337M	-74.787918
402.397M	-71.679768
402.457M	-71.336689
402.518M	-73.391268
402.578M	-76.500528
402.638M	-75.888677
402.698M	-73.906620
402.758M	-72.839204
402.818M	-71.503519
402.878M	-70.932291
402.938M	-71.738116
402.998M	-72.979385
403.058M	-74.207314
403.118M	-74.940214
403.179M	-75.640405
403.239M	-76.770658
403.299M	-75.015908
403.359M	-73.928588
403.419M	-75.227459
403.479M	-74.920742
403.539M	-73.674592
403.599M	-74.973027
403.659M	-77.159971
403.719M	-77.918203
403.780M	-79.445574
403.840M	-77.496828
403.900M	-75.137776
403.960M	-75.681708
404.020M	-77.189517
404.080M	-76.784163
404.140M	-74.692377
404.200M	-71.996834
404.260M	-71.946942
404.320M	-75.446601
404.381M	-77.646730
404.441M	-75.197141
404.501M	-73.576627
404.561M	-72.508260
404.621M	-71.177395
404.681M	-69.952137
404.741M	-70.007536
404.801M	-71.952157
404.861M	-74.314520
404.921M	-75.278029
404.981M	-76.164713
405.042M	-76.469676
405.102M	-74.283342
405.162M	-71.957638
405.222M	-71.082938
405.282M	-70.939315
405.342M	-71.575301
405.402M	-72.838961
405.462M	-72.407431
405.522M	-70.897295
405.582M	-71.013786
405.643M	-72.663576
405.703M	-72.691951
405.763M	-71.903431
405.823M	-72.357574
405.883M	-71.702556
405.943M	-71.396596
406.003M	-73.883871
406.063M	-75.938476
406.123M	-74.469964
406.183M	-74.045811
406.243M	-73.870273
406.304M	-73.281925
406.364M	-73.838591
406.424M	-75.327432
406.484M	-77.571659
406.544M	-76.935905
406.604M	-74.105716
406.664M	-73.264982
406.724M	-72.352619
406.784M	-70.626324
406.844M	-69.281159
406.905M	-69.195427
406.965M	-70.119394
407.025M	-70.858068
407.085M	-72.324196
407.145M	-73.918595
407.205M	-74.319711
407.265M	-75.429460
407.325M	-75.594618
407.385M	-74.000125
407.445M	-72.935371
407.506M	-72.586519
407.566M	-72.874402
407.626M	-74.792005
407.686M	-77.662913
407.746M	-78.030846
407.806M	-78.766717
407.866M	-82.536247
407.926M	-89.223628
407.986M	-95.411379
408.046M	-94.457881
408.106M	-89.064727
408.167M	-82.919175
408.227M	-78.719140
408.287M	-77.474120
408.347M	-76.971687
408.407M	-73.621123
408.467M	-71.378948
408.527M	-71.056791
408.587M	-72.114002
408.647M	-74.021623
408.707M	-74.686332
408.768M	-75.447438
408.828M	-76.100516
408.888M	-74.121960
408.948M	-72.102900
409.008M	-71.487536
409.068M	-72.377465
409.128M	-73.878320
409.188M	-74.272091
409.248M	-73.153851
409.308M	-72.468378
409.368M	-72.844926
409.429M	-72.667668
409.489M	-72.057987
409.549M	-71.631090
409.609M	-71.509510
409.669M	-71.929631
409.729M	-71.328399
409.789M	-70.100388
409.849M	-69.880167
409.909M	-71.261237
409.969M	-74.299620
410.030M	-75.983415
410.090M	-74.458616
410.150M	-74.292738
410.210M	-76.337756
410.270M	-77.680834
410.330M	-75.300589
410.390M	-73.438624
410.450M	-73.565932
410.510M	-74.173235
410.570M	-74.409833
410.631M	-74.134246
410.691M	-72.872456
410.751M	-72.673845
410.811M	-73.303787
410.871M	-72.368239
410.931M	-71.554747
410.991M	-71.972702
411.051M	-73.065301
411.111M	-74.840913
411.171M	-76.629162
411.231M	-75.235445
411.292M	-73.003268
411.352M	-72.253292
411.412M	-72.079466
411.472M	-71.919473
411.532M	-71.997403
411.592M	-72.207038
411.652M	-72.080237
411.712M	-71.952629
411.772M	-72.565087
411.832M	-72.800302
411.893M	-72.236009
411.953M	-71.897452
412.013M	-71.761644
412.073M	-71.505563
412.133M	-71.818623
412.193M	-71.875318
412.253M	-70.670620
412.313M	-70.100397
412.373M	-70.355676
412.433M	-70.536333
412.493M	-70.599852
412.554M	-71.616826
412.614M	-74.036873
412.674M	-77.867383
412.734M	-81.047620
412.794M	-75.906253
412.854M	-72.090718
412.914M	-71.359482
412.974M	-72.850828
413.034M	-74.917984
413.094M	-74.133024
413.155M	-71.750578
413.215M	-70.545390
413.275M	-70.308624
413.335M	-70.695141
413.395M	-71.869008
413.455M	-73.514478
413.515M	-74.777504
413.575M	-74.528867
413.635M	-74.277870
413.695M	-76.564629
413.756M	-80.825054
413.816M	-83.100529
413.876M	-85.862223
413.936M	-91.287142
413.996M	-96.879848
414.056M	-96.730650
414.116M	-93.106400
414.176M	-85.578268
414.236M	-79.960630
414.296M	-77.285208
414.356M	-76.482160
414.417M	-75.957160
414.477M	-74.934195
414.537M	-74.586979
414.597M	-75.828083
414.657M	-76.788708
414.717M	-75.063807
414.777M	-72.935609
414.837M	-70.856256
414.897M	-69.506194
414.957M	-69.838439
415.018M	-72.377775
415.078M	-75.182822
415.138M	-73.522714
415.198M	-71.639702
415.258M	-71.274290
415.318M	-72.331589
415.378M	-74.356266
415.438M	-74.089342
415.498M	-71.878728
415.558M	-71.079763
415.618M	-71.628060
415.679M	-72.143080
415.739M	-71.651421
415.799M	-71.398915
415.859M	-71.766602
415.919M	-72.666873
415.979M	-73.355286
416.039M	-73.757845
416.099M	-74.904599
416.159M	-75.180996
416.219M	-74.591139
416.280M	-75.186775
416.340M	-74.821650
416.400M	-72.155802
416.460M	-70.613829
416.520M	-70.517869
416.580M	-71.092140
416.640M	-71.620346
416.700M	-71.839494
416.760M	-72.734696
416.820M	-72.733996
416.881M	-72.273525
416.941M	-73.992233
417.001M	-75.635938
417.061M	-74.472189
417.121M	-74.022930
417.181M	-73.576331
417.241M	-73.015493
417.301M	-73.200046
417.361M	-72.906794
417.421M	-72.592246
417.481M	-72.304869
417.542M	-71.135149
417.602M	-70.078309
417.662M	-71.000365
417.722M	-73.326952
417.782M	-72.970727
417.842M	-71.714090
417.902M	-71.464077
417.962M	-71.379925
418.022M	-72.081059
418.082M	-73.000234
418.143M	-72.528295
418.203M	-72.234257
418.263M	-72.485743
418.323M	-71.659613
418.383M	-73.823697
418.443M	-75.185699
418.503M	-73.936139
418.563M	-73.170862
418.623M	-74.152602
418.683M	-75.493978
418.743M	-74.409241
418.804M	-73.811688
418.864M	-73.900401
418.924M	-74.396070
418.984M	-75.296765
419.044M	-76.144990
419.104M	-77.839127
419.164M	-78.604194
419.224M	-78.100348
419.284M	-76.387399
419.344M	-72.769082
419.405M	-71.468482
419.465M	-72.270318
419.525M	-73.606406
419.585M	-74.252009
419.645M	-74.966882
419.705M	-76.973891
419.765M	-80.515372
419.825M	-84.351207
419.885M	-87.818075
419.945M	-91.563738
420.006M	-93.459757
420.066M	-90.128656
420.126M	-84.977681
420.186M	-80.820567
420.246M	-78.284492
420.306M	-77.087197
420.366M	-76.081975
420.426M	-74.317793
420.486M	-72.952418
420.546M	-72.762242
420.606M	-73.023512
420.667M	-73.559129
420.727M	-74.271384
420.787M	-73.075574
420.847M	-72.001937
420.907M	-72.346063
420.967M	-73.043718
421.027M	-71.865773
421.087M	-70.343120
421.147M	-71.205475
421.207M	-73.620337
421.268M	-73.925803
421.328M	-72.605697
421.388M	-71.839660
421.448M	-72.373297
421.508M	-72.860215
421.568M	-73.269008
421.628M	-74.417914
421.688M	-73.610585
421.748M	-71.401072
421.808M	-70.895419
421.868M	-72.906289
421.929M	-76.097400
421.989M	-77.507551
422.049M	-77.785033
422.109M	-75.694866
422.169M	-72.276383
422.229M	-69.901914
422.289M	-69.582930
422.349M	-71.384492
422.409M	-74.725144
422.469M	-76.610057
422.530M	-74.597312
422.590M	-72.465513
422.650M	-72.449451
422.710M	-74.597232
422.770M	-76.523295
422.830M	-73.902937
422.890M	-71.929291
422.950M	-71.918900
423.010M	-72.686284
423.070M	-72.317423
423.131M	-71.089448
423.191M	-71.070111
423.251M	-71.953105
423.311M	-72.860446
423.371M	-74.250146
423.431M	-73.829427
423.491M	-71.746918
423.551M	-71.398246
423.611M	-72.228186
423.671M	-71.427743
423.731M	-70.240741
423.792M	-71.179758
423.852M	-74.691545
423.912M	-76.798559
423.972M	-74.988824
424.032M	-73.844142
424.092M	-73.832147
424.152M	-73.888008
424.212M	-73.300117
424.272M	-72.618538
424.332M	-71.725002
424.393M	-70.953701
424.453M	-70.813757
424.513M	-71.303780
424.573M	-72.341245
424.633M	-72.607430
424.693M	-71.724369
424.753M	-71.698160
424.813M	-72.527083
424.873M	-73.508327
424.933M	-74.013337
424.993M	-73.714615
425.054M	-73.424850
425.114M	-73.293461
425.174M	-74.264787
425.234M	-74.991026
425.294M	-74.177565
425.354M	-74.536560
425.414M	-74.790552
425.474M	-73.488110
425.534M	-72.247152
425.594M	-72.219659
425.655M	-73.944616
425.715M	-77.030188
425.775M	-80.697814
425.835M	-84.620252
425.895M	-89.374782
425.955M	-94.311302
426.015M	-96.774903
426.075M	-97.763771
426.135M	-99.901278
426.195M	-101.856930
426.256M	-98.398321
426.316M	-95.780627
426.376M	-94.997290
426.436M	-94.980858
426.496M	-94.098410
426.556M	-92.945250
426.616M	-92.334059
426.676M	-92.810217
426.736M	-94.969723
426.796M	-97.612483
426.856M	-98.019225
426.917M	-96.780090
426.977M	-96.588626
427.037M	-97.317585
427.097M	-97.222320
427.157M	-95.890462
427.217M	-94.887466
427.277M	-94.625098
427.337M	-94.825242
427.397M	-95.780448
427.457M	-98.097621
427.518M	-100.178131
427.578M	-98.726875
427.638M	-98.011244
427.698M	-98.980237
427.758M	-100.119384
427.818M	-99.951125
427.878M	-99.941232
427.938M	-101.583404
427.998M	-101.595388
428.058M	-99.398497
428.118M	-97.393477
428.179M	-96.646549
428.239M	-96.864907
428.299M	-96.071057
428.359M	-93.771431
428.419M	-92.910356
428.479M	-93.802768
428.539M	-93.953344
428.599M	-93.348403
428.659M	-94.280297
428.719M	-96.198832
428.780M	-96.630943
428.840M	-96.513707
428.900M	-96.394589
428.960M	-96.647323
429.020M	-98.144423
429.080M	-98.721877
429.140M	-96.744593
429.200M	-95.807020
429.260M	-95.576933
429.320M	-95.590695
429.381M	-96.360059
429.441M	-97.622102
429.501M	-97.842713
429.561M	-96.568231
429.621M	-95.371208
429.681M	-95.240496
429.741M	-95.915811
429.801M	-96.742981
429.861M	-95.542702
429.921M	-92.628459
429.981M	-91.174448
430.042M	-91.979647
430.102M	-94.857823
430.162M	-98.317404
430.222M	-100.641587
430.282M	-100.028111
430.342M	-97.197283
430.402M	-95.753405
430.462M	-96.887944
430.522M	-99.247819
430.582M	-98.366413
430.643M	-97.233468
430.703M	-97.313922
430.763M	-98.191405
430.823M	-98.488470
430.883M	-97.428548
430.943M	-96.461105
431.003M	-96.326803
431.063M	-96.643530
431.123M	-96.692717
431.183M	-97.111891
431.243M	-96.360480
431.304M	-94.133685
431.364M	-93.596320
431.424M	-94.568901
431.484M	-94.635731
431.544M	-93.432173
431.604M	-92.050050
431.664M	-90.957094
431.724M	-91.151411
431.784M	-92.701132
431.844M	-93.133990
431.905M	-92.735365
431.965M	-92.919740
432.025M	-92.563762
432.085M	-92.194267
432.145M	-93.033329
432.205M	-94.984920
432.265M	-96.322116
432.325M	-96.021540
432.385M	-95.848191
432.445M	-95.246455
432.506M	-94.897386
432.566M	-95.612164
432.626M	-96.216173
432.686M	-96.977816
432.746M	-97.349587
432.806M	-96.681036
432.866M	-95.863665
432.926M	-94.905685
432.986M	-94.717405
433.046M	-95.957240
433.106M	-98.084590
433.167M	-100.921264
433.227M	-98.777809
433.287M	-96.609205
433.347M	-96.732573
433.407M	-96.744691
433.467M	-96.205736
433.527M	-95.653562
433.587M	-95.623146
433.647M	-96.166254
433.707M	-96.180586
433.768M	-95.206996
433.828M	-94.118688
433.888M	-93.805435
433.948M	-94.644162
434.008M	-96.208560
434.068M	-97.335478
434.128M	-97.725131
434.188M	-96.980400
434.248M	-95.378068
434.308M	-94.201800
434.368M	-93.407074
434.429M	-92.971459
434.489M	-93.271510
434.549M	-94.677347
434.609M	-97.730563
434.669M	-101.659015
434.729M	-100.285942
434.789M	-96.829487
434.849M	-95.415749
434.909M	-94.834557
434.969M	-96.626250
