Modelo:TC7337NET
Referencia:37483300
Tipo Estacao:MIDOC
Nome Estacao:L2
Freq	Power
393.924M	-101.853146
393.984M	-98.564264
394.044M	-96.708657
394.104M	-96.152335
394.164M	-95.921062
394.224M	-94.628976
394.284M	-93.465841
394.344M	-93.608004
394.405M	-94.945148
394.465M	-96.343295
394.525M	-95.125733
394.585M	-93.062321
394.645M	-92.642572
394.705M	-93.682864
394.765M	-95.357420
394.825M	-97.077655
394.885M	-98.087095
394.945M	-97.766903
395.006M	-96.501855
395.066M	-95.522788
395.126M	-95.065051
395.186M	-95.135854
395.246M	-94.814222
395.306M	-95.262999
395.366M	-97.298663
395.426M	-96.713896
395.486M	-95.159154
395.546M	-95.020635
395.606M	-94.926859
395.667M	-94.850551
395.727M	-96.365993
395.787M	-98.314076
395.847M	-98.232953
395.907M	-96.761483
395.967M	-95.132475
396.027M	-93.899900
396.087M	-93.079894
396.147M	-92.990413
396.207M	-93.219364
396.268M	-93.389306
396.328M	-92.644934
396.388M	-91.869298
396.448M	-92.810651
396.508M	-95.931695
396.568M	-97.922592
396.628M	-96.388511
396.688M	-95.907465
396.748M	-96.985667
396.808M	-97.764903
396.868M	-98.063542
396.929M	-98.485840
396.989M	-97.183840
397.049M	-96.282443
397.109M	-96.492835
397.169M	-96.910175
397.229M	-98.450633
397.289M	-97.712820
397.349M	-94.594064
397.409M	-93.887924
397.469M	-94.836617
397.530M	-96.141429
397.590M	-97.009985
397.650M	-97.331328
397.710M	-97.984896
397.770M	-97.630886
397.830M	-95.342010
397.890M	-93.622911
397.950M	-93.245090
398.010M	-93.555341
398.070M	-94.770847
398.131M	-97.311473
398.191M	-99.494160
398.251M	-97.995708
398.311M	-95.469894
398.371M	-94.561128
398.431M	-95.229784
398.491M	-95.566499
398.551M	-95.645157
398.611M	-95.776128
398.671M	-96.036559
398.731M	-97.143037
398.792M	-97.915222
398.852M	-97.704511
398.912M	-98.550703
398.972M	-98.282889
399.032M	-96.385446
399.092M	-96.596243
399.152M	-98.601392
399.212M	-98.501062
399.272M	-94.730281
399.332M	-93.086125
399.393M	-93.596193
399.453M	-94.392115
399.513M	-93.978785
399.573M	-93.422393
399.633M	-94.234320
399.693M	-95.260859
399.753M	-94.713878
399.813M	-95.334950
399.873M	-97.977051
399.933M	-97.536702
399.993M	-95.038468
400.054M	-94.577909
400.114M	-95.568513
400.174M	-96.096749
400.234M	-95.082333
400.294M	-94.307452
400.354M	-94.739599
400.414M	-95.693865
400.474M	-96.319480
400.534M	-97.718919
400.594M	-99.113950
400.655M	-97.334341
400.715M	-94.717417
400.775M	-92.581708
400.835M	-91.506329
400.895M	-92.009122
400.955M	-93.833677
401.015M	-95.490125
401.075M	-95.842106
401.135M	-95.605626
401.195M	-94.743814
401.256M	-94.694256
401.316M	-96.025255
401.376M	-96.788442
401.436M	-96.963154
401.496M	-96.535885
401.556M	-95.349769
401.616M	-94.771036
401.676M	-95.380607
401.736M	-96.232768
401.796M	-95.308210
401.856M	-94.383461
401.917M	-94.501872
401.977M	-93.941003
402.037M	-91.266048
402.097M	-87.662956
402.157M	-83.800614
402.217M	-79.462726
402.277M	-76.012448
402.337M	-74.109815
402.397M	-73.771892
402.457M	-74.274952
402.518M	-73.033417
402.578M	-72.181423
402.638M	-73.266391
402.698M	-74.354522
402.758M	-74.724009
402.818M	-75.521627
402.878M	-76.113822
402.938M	-74.241537
402.998M	-72.056071
403.058M	-70.808543
403.118M	-70.262178
403.179M	-70.624651
403.239M	-71.997681
403.299M	-73.317495
403.359M	-72.911397
403.419M	-71.968475
403.479M	-72.093264
403.539M	-72.846466
403.599M	-72.035648
403.659M	-70.772251
403.719M	-71.082212
403.780M	-72.518043
403.840M	-73.746401
403.900M	-74.985116
403.960M	-75.279831
404.020M	-75.404394
404.080M	-77.553039
404.140M	-78.677349
404.200M	-76.083665
404.260M	-73.377774
404.320M	-71.988047
404.381M	-71.830033
404.441M	-72.343643
404.501M	-73.706815
404.561M	-75.430389
404.621M	-74.546305
404.681M	-72.978174
404.741M	-71.670752
404.801M	-70.569677
404.861M	-70.885064
404.921M	-73.275975
404.981M	-76.417009
405.042M	-75.802506
405.102M	-73.628400
405.162M	-72.574323
405.222M	-72.218568
405.282M	-71.943457
405.342M	-72.314389
405.402M	-71.761392
405.462M	-69.873183
405.522M	-69.153178
405.582M	-70.248217
405.643M	-71.895953
405.703M	-72.234779
405.763M	-72.448449
405.823M	-73.244122
405.883M	-73.893015
405.943M	-74.633312
406.003M	-75.707256
406.063M	-76.569315
406.123M	-75.088830
406.183M	-73.014811
406.243M	-72.079732
406.304M	-72.216881
406.364M	-72.957629
406.424M	-73.278118
406.484M	-73.170447
406.544M	-73.780212
406.604M	-74.654125
406.664M	-74.402531
406.724M	-74.810272
406.784M	-75.065117
406.844M	-73.958896
406.905M	-72.653047
406.965M	-71.922794
407.025M	-73.030520
407.085M	-74.226207
407.145M	-72.685996
407.205M	-72.617626
407.265M	-74.633169
407.325M	-75.695635
407.385M	-72.959894
407.445M	-70.764513
407.506M	-70.473183
407.566M	-71.275850
407.626M	-72.106259
407.686M	-73.447359
407.746M	-76.004326
407.806M	-79.459444
407.866M	-83.997816
407.926M	-89.842375
407.986M	-97.026649
408.046M	-97.041395
408.106M	-87.653425
408.167M	-82.111222
408.227M	-79.249035
408.287M	-77.820179
408.347M	-75.688121
408.407M	-72.947619
408.467M	-71.565268
408.527M	-71.345527
408.587M	-71.077162
408.647M	-70.970623
408.707M	-70.878108
408.768M	-70.354895
408.828M	-71.036486
408.888M	-73.337182
408.948M	-73.742011
409.008M	-71.184769
409.068M	-69.598298
409.128M	-70.125505
409.188M	-72.174913
409.248M	-73.091642
409.308M	-71.880510
409.368M	-70.777482
409.429M	-70.747350
409.489M	-71.265623
409.549M	-71.349696
409.609M	-70.780992
409.669M	-71.642256
409.729M	-73.712214
409.789M	-74.329724
409.849M	-75.930532
409.909M	-76.952867
409.969M	-74.485450
410.030M	-72.967847
410.090M	-73.771031
410.150M	-74.231837
410.210M	-72.668029
410.270M	-72.474934
410.330M	-71.850635
410.390M	-70.730570
410.450M	-70.978485
410.510M	-71.693663
410.570M	-71.226734
410.631M	-70.117051
410.691M	-69.326471
410.751M	-69.415394
410.811M	-70.529703
410.871M	-71.194967
410.931M	-70.894869
410.991M	-71.119294
411.051M	-70.944720
411.111M	-70.065455
411.171M	-69.353549
411.231M	-70.097607
411.292M	-72.039144
411.352M	-72.266960
411.412M	-71.910234
411.472M	-72.714053
411.532M	-73.798351
411.592M	-74.622729
411.652M	-73.367593
411.712M	-71.482963
411.772M	-71.871371
411.832M	-73.831047
411.893M	-76.137156
411.953M	-79.070911
412.013M	-74.739275
412.073M	-72.195487
412.133M	-72.698120
412.193M	-74.577411
412.253M	-74.382631
412.313M	-73.552189
412.373M	-73.938700
412.433M	-74.492413
412.493M	-74.081171
412.554M	-73.808667
412.614M	-74.472980
412.674M	-76.455411
412.734M	-75.916741
412.794M	-72.830479
412.854M	-71.808411
412.914M	-72.715830
412.974M	-73.375202
413.034M	-72.316053
413.094M	-71.575526
413.155M	-72.267494
413.215M	-74.475468
413.275M	-76.445188
413.335M	-74.859480
413.395M	-73.400404
413.455M	-73.103639
413.515M	-72.656619
413.575M	-72.467274
413.635M	-73.775703
413.695M	-76.868860
413.756M	-80.650618
413.816M	-83.346765
413.876M	-86.164885
413.936M	-90.341412
413.996M	-92.422511
414.056M	-88.619234
414.116M	-82.979300
414.176M	-78.921741
414.236M	-77.404040
414.296M	-77.931706
414.356M	-77.468193
414.417M	-75.461292
414.477M	-75.214125
414.537M	-76.324729
414.597M	-75.501290
414.657M	-74.622729
414.717M	-74.676895
414.777M	-73.305274
414.837M	-72.423935
414.897M	-73.115084
414.957M	-74.139138
415.018M	-74.083590
415.078M	-73.571359
415.138M	-74.360312
415.198M	-75.533145
415.258M	-74.848830
415.318M	-74.458426
415.378M	-74.811376
415.438M	-75.311525
415.498M	-76.308028
415.558M	-75.550540
415.618M	-73.751693
415.679M	-72.239733
415.739M	-71.012943
415.799M	-70.982228
415.859M	-72.030293
415.919M	-72.341151
415.979M	-71.832107
416.039M	-72.667458
416.099M	-73.711382
416.159M	-72.040573
416.219M	-70.702367
416.280M	-72.116222
416.340M	-74.249548
416.400M	-71.558140
416.460M	-69.714934
416.520M	-70.503240
416.580M	-73.389565
416.640M	-73.412469
416.700M	-70.220384
416.760M	-68.984501
416.820M	-69.628339
416.881M	-71.059324
416.941M	-72.212712
417.001M	-74.205067
417.061M	-76.164240
417.121M	-76.384009
417.181M	-77.721606
417.241M	-76.778566
417.301M	-74.956138
417.361M	-73.426903
417.421M	-72.752303
417.481M	-72.702987
417.542M	-72.045164
417.602M	-71.443757
417.662M	-72.446785
417.722M	-73.853162
417.782M	-72.765574
417.842M	-71.577910
417.902M	-71.066963
417.962M	-71.448985
418.022M	-72.482417
418.082M	-72.836029
418.143M	-72.458475
418.203M	-72.775237
418.263M	-72.901612
418.323M	-73.314127
418.383M	-72.707935
418.443M	-71.149597
418.503M	-70.000114
418.563M	-70.262697
418.623M	-71.225891
418.683M	-72.652002
418.743M	-74.495952
418.804M	-74.313084
418.864M	-72.652599
418.924M	-71.772265
418.984M	-71.180047
419.044M	-71.413846
419.104M	-73.322869
419.164M	-75.149044
419.224M	-76.359201
419.284M	-76.874164
419.344M	-75.764471
419.405M	-74.003032
419.465M	-71.776864
419.525M	-70.711913
419.585M	-71.550431
419.645M	-74.462169
419.705M	-79.388807
419.765M	-83.772266
419.825M	-85.561108
419.885M	-88.501794
419.945M	-91.653050
420.006M	-91.873145
420.066M	-90.635554
420.126M	-87.377609
420.186M	-83.368536
420.246M	-81.642837
420.306M	-80.745229
420.366M	-77.315143
420.426M	-74.638117
420.486M	-73.683632
420.546M	-73.534262
420.606M	-73.041078
420.667M	-72.083218
420.727M	-71.325299
420.787M	-72.644721
420.847M	-75.106659
420.907M	-73.744939
420.967M	-72.802401
421.027M	-73.077003
421.087M	-72.695696
421.147M	-71.766360
421.207M	-72.384532
421.268M	-73.889445
421.328M	-73.821464
421.388M	-75.648131
421.448M	-77.566875
421.508M	-75.527186
421.568M	-75.821251
421.628M	-74.818280
421.688M	-71.063454
421.748M	-69.613691
421.808M	-70.122787
421.868M	-71.450894
421.929M	-72.175266
421.989M	-72.257269
422.049M	-72.574962
422.109M	-73.041696
422.169M	-72.322249
422.229M	-71.304420
422.289M	-71.091726
422.349M	-72.352478
422.409M	-74.047631
422.469M	-73.503743
422.530M	-73.389744
422.590M	-74.677120
422.650M	-76.446682
422.710M	-75.701025
422.770M	-73.983847
422.830M	-73.832671
422.890M	-73.885648
422.950M	-73.464911
423.010M	-73.300432
423.070M	-73.268305
423.131M	-73.489218
423.191M	-74.054351
423.251M	-74.196838
423.311M	-73.658995
423.371M	-73.244631
423.431M	-74.128588
423.491M	-74.297355
423.551M	-72.641585
423.611M	-71.945315
423.671M	-72.767685
423.731M	-75.152551
423.792M	-77.989301
423.852M	-76.799422
423.912M	-74.971613
423.972M	-74.760673
424.032M	-74.225116
424.092M	-72.383614
424.152M	-71.351100
424.212M	-71.699871
424.272M	-72.370216
424.332M	-71.401796
424.393M	-69.704766
424.453M	-68.797901
424.513M	-69.203970
424.573M	-70.209947
424.633M	-70.510655
424.693M	-70.844127
424.753M	-72.679773
424.813M	-75.435010
424.873M	-74.385485
424.933M	-72.363196
424.993M	-72.137902
425.054M	-72.622400
425.114M	-73.068248
425.174M	-72.716876
425.234M	-71.390460
425.294M	-70.322388
425.354M	-70.150795
425.414M	-71.106141
425.474M	-72.785970
425.534M	-74.178764
425.594M	-75.102134
425.655M	-77.307825
425.715M	-81.298170
425.775M	-83.222344
425.835M	-84.893877
425.895M	-88.710161
425.955M	-93.171456
426.015M	-96.918852
426.075M	-101.772908
426.135M	-99.617663
426.195M	-96.776174
426.256M	-96.171101
426.316M	-96.128048
426.376M	-96.624022
426.436M	-98.710693
426.496M	-100.718714
426.556M	-100.159569
426.616M	-99.176434
426.676M	-98.105374
426.736M	-97.341960
426.796M	-95.915051
426.856M	-94.211630
426.917M	-93.785110
426.977M	-94.790613
427.037M	-95.873516
427.097M	-96.318989
427.157M	-96.527414
427.217M	-96.308136
427.277M	-95.666407
427.337M	-94.918133
427.397M	-95.107443
427.457M	-97.090955
427.518M	-98.185969
427.578M	-95.783845
427.638M	-94.575157
427.698M	-95.464090
427.758M	-97.230333
427.818M	-97.498759
427.878M	-95.722019
427.938M	-94.340386
427.998M	-94.173351
428.058M	-95.049425
428.118M	-96.898986
428.179M	-99.537367
428.239M	-99.779536
428.299M	-97.613798
428.359M	-97.425113
428.419M	-99.653197
428.479M	-101.382446
428.539M	-100.739420
428.599M	-100.221671
428.659M	-100.558599
428.719M	-99.819275
428.780M	-98.251701
428.840M	-97.337564
428.900M	-97.395856
428.960M	-97.851552
429.020M	-97.262592
429.080M	-95.112229
429.140M	-93.952053
429.200M	-94.994950
429.260M	-97.220679
429.320M	-98.232039
429.381M	-98.361716
429.441M	-97.953607
429.501M	-96.890832
429.561M	-95.382554
429.621M	-94.519426
429.681M	-94.648695
429.741M	-94.326691
429.801M	-93.117282
429.861M	-93.179328
429.921M	-94.253654
429.981M	-94.403760
430.042M	-94.352436
430.102M	-94.951580
430.162M	-96.981517
430.222M	-99.939102
430.282M	-98.247902
430.342M	-95.870869
430.402M	-95.566591
430.462M	-97.107916
430.522M	-98.845660
430.582M	-99.007578
430.643M	-96.520586
430.703M	-95.198662
430.763M	-96.101757
430.823M	-96.849951
430.883M	-95.510298
430.943M	-94.802023
431.003M	-95.188137
431.063M	-95.571291
431.123M	-95.510413
431.183M	-95.514756
431.243M	-96.619495
431.304M	-97.876367
431.364M	-96.793617
431.424M	-95.652987
431.484M	-95.411457
431.544M	-95.790390
431.604M	-97.639478
431.664M	-97.150912
431.724M	-93.891510
431.784M	-92.307835
431.844M	-92.661363
431.905M	-94.430607
431.965M	-95.274593
432.025M	-95.591951
432.085M	-97.375521
432.145M	-98.356452
432.205M	-97.887431
432.265M	-97.768411
432.325M	-98.593459
432.385M	-98.936505
432.445M	-97.903435
432.506M	-96.905061
432.566M	-95.738624
432.626M	-94.079569
432.686M	-93.144625
432.746M	-92.551835
432.806M	-92.164868
432.866M	-92.719563
432.926M	-94.319183
432.986M	-95.857151
433.046M	-98.408211
433.106M	-102.325233
433.167M	-99.881297
433.227M	-97.068478
433.287M	-95.377074
433.347M	-93.929494
433.407M	-93.630953
433.467M	-95.468543
433.527M	-97.548944
433.587M	-97.179288
433.647M	-97.319942
433.707M	-97.016466
433.768M	-95.962314
433.828M	-95.127080
433.888M	-94.849739
433.948M	-94.893884
434.008M	-95.075530
434.068M	-96.283203
434.128M	-97.291226
434.188M	-95.958602
434.248M	-95.190806
434.308M	-95.593254
434.368M	-95.936550
434.429M	-95.671022
434.489M	-95.415620
434.549M	-94.824183
434.609M	-94.852137
434.669M	-96.543996
434.729M	-96.841974
434.789M	-95.831134
434.849M	-95.845803
434.909M	-95.030107
434.969M	-93.950471
