Modelo:TC7337NET
Referencia:37483300
Tipo Estacao:MIDOC
Nome Estacao:L2
Freq	Power
423.431M	-71.580923
423.491M	-71.865956
423.551M	-72.436157
423.611M	-72.956826
423.671M	-74.131024
423.731M	-73.362591
423.792M	-70.674168
423.852M	-69.454332
423.912M	-70.502188
423.972M	-72.737816
424.032M	-73.285219
424.092M	-73.665390
424.152M	-75.327564
424.212M	-76.364612
424.272M	-73.468607
424.332M	-71.169765
424.393M	-70.951076
424.453M	-71.435826
424.513M	-71.813240
424.573M	-72.778910
424.633M	-73.877174
424.693M	-73.552382
424.753M	-72.280896
424.813M	-72.371834
424.873M	-73.676109
424.933M	-72.568267
424.993M	-71.155530
425.054M	-71.579453
425.114M	-73.703256
425.174M	-76.275307
425.234M	-76.044124
425.294M	-73.983332
425.354M	-72.069844
425.414M	-70.573513
425.474M	-70.168344
425.534M	-71.359679
425.594M	-74.002127
425.655M	-78.120801
425.715M	-79.960277
425.775M	-79.976042
425.835M	-83.416260
425.895M	-90.286637
425.955M	-95.325300
426.015M	-95.134800
426.075M	-93.689456
426.135M	-93.806791
426.195M	-95.363479
426.256M	-97.488983
426.316M	-97.444546
426.376M	-95.145142
426.436M	-94.809187
426.496M	-96.289166
426.556M	-95.797299
426.616M	-94.475337
426.676M	-94.850474
426.736M	-96.331172
426.796M	-97.869183
426.856M	-100.505524
426.917M	-101.803675
426.977M	-99.588259
427.037M	-99.893597
427.097M	-100.978110
427.157M	-98.298821
427.217M	-96.907877
427.277M	-97.238016
427.337M	-97.224783
427.397M	-97.404272
427.457M	-97.737001
427.518M	-96.441058
427.578M	-95.786505
427.638M	-96.802209
427.698M	-98.600309
427.758M	-98.303918
427.818M	-97.008889
427.878M	-97.026243
427.938M	-96.596860
427.998M	-95.251047
428.058M	-94.723535
428.118M	-95.629829
428.179M	-97.190310
428.239M	-96.865013
428.299M	-95.041043
428.359M	-93.875817
428.419M	-93.389923
428.479M	-93.847756
428.539M	-96.347062
428.599M	-102.838330
428.659M	-104.142816
428.719M	-98.680802
428.780M	-96.394253
428.840M	-94.900925
428.900M	-94.788695
428.960M	-95.949450
429.020M	-95.677386
429.080M	-94.583695
429.140M	-93.944645
429.200M	-94.058648
429.260M	-94.560736
429.320M	-94.963970
429.381M	-95.773486
429.441M	-96.848668
429.501M	-95.815046
429.561M	-93.666705
429.621M	-93.133085
429.681M	-93.717578
429.741M	-94.638970
429.801M	-95.558465
429.861M	-95.855710
429.921M	-94.786416
429.981M	-93.994504
430.042M	-93.851797
430.102M	-93.110537
430.162M	-92.347090
430.222M	-92.136720
430.282M	-92.812922
430.342M	-94.559947
430.402M	-96.439116
430.462M	-97.927451
430.522M	-97.351272
430.582M	-96.227948
430.643M	-95.132631
430.703M	-94.538679
430.763M	-95.483495
430.823M	-96.296068
430.883M	-94.889238
430.943M	-93.898420
431.003M	-94.376098
431.063M	-95.604187
431.123M	-96.210026
431.183M	-96.515476
431.243M	-96.787865
431.304M	-96.381491
431.364M	-95.063220
431.424M	-93.844481
431.484M	-94.417750
431.544M	-97.461888
431.604M	-100.566893
431.664M	-99.424196
431.724M	-99.538156
431.784M	-98.206918
431.844M	-96.136461
431.905M	-96.049347
431.965M	-96.931859
432.025M	-97.449147
432.085M	-96.612493
432.145M	-95.639092
432.205M	-96.176793
432.265M	-97.724125
432.325M	-99.116245
432.385M	-97.774027
432.445M	-95.782896
432.506M	-95.948939
432.566M	-97.386739
432.626M	-97.923446
432.686M	-97.057521
432.746M	-95.102026
432.806M	-93.832856
432.866M	-93.805183
432.926M	-94.287760
432.986M	-94.660256
433.046M	-94.912070
433.106M	-94.927172
433.167M	-95.252385
433.227M	-96.188577
433.287M	-97.290867
433.347M	-97.035281
433.407M	-95.304153
433.467M	-93.597279
433.527M	-92.930703
433.587M	-94.410867
433.647M	-97.468174
433.707M	-98.263915
433.768M	-98.352151
433.828M	-98.576788
433.888M	-97.866226
433.948M	-96.597721
434.008M	-95.500064
434.068M	-95.029998
434.128M	-95.409989
434.188M	-96.728981
434.248M	-97.759424
434.308M	-97.015582
434.368M	-96.092094
434.429M	-96.526951
434.489M	-98.416749
434.549M	-100.289565
434.609M	-100.603330
434.669M	-98.425383
434.729M	-96.256806
434.789M	-94.908119
434.849M	-94.572668
434.909M	-95.445059
434.969M	-97.223199
