Modelo:TC7337NET
Referencia:37483300
Tipo Estacao:MIDOC
Nome Estacao:L2
Freq	Power
403.780M	-77.890727
403.840M	-77.971795
403.900M	-77.318896
403.960M	-76.889799
404.020M	-74.431770
404.080M	-73.156816
404.140M	-73.678377
404.200M	-74.329946
404.260M	-74.594775
404.320M	-75.448318
404.381M	-76.967318
404.441M	-75.745899
404.501M	-72.825975
404.561M	-70.975183
404.621M	-70.168009
404.681M	-70.174020
404.741M	-70.379412
404.801M	-70.383030
404.861M	-71.045865
404.921M	-72.678431
404.981M	-74.253109
405.042M	-75.070765
405.102M	-74.993445
405.162M	-74.605662
405.222M	-74.429405
405.282M	-73.947073
405.342M	-74.898868
405.402M	-74.955464
405.462M	-72.426726
405.522M	-71.222638
405.582M	-71.176982
405.643M	-72.203617
405.703M	-74.183700
405.763M	-76.454543
405.823M	-76.184211
405.883M	-73.050337
405.943M	-71.840401
406.003M	-72.921793
406.063M	-73.891003
406.123M	-72.886894
406.183M	-72.542286
406.243M	-72.732156
406.304M	-72.426385
406.364M	-72.984729
406.424M	-74.098323
406.484M	-72.663893
406.544M	-71.463177
406.604M	-71.737432
406.664M	-72.767693
406.724M	-73.221952
406.784M	-71.766298
406.844M	-70.165738
406.905M	-69.911881
406.965M	-71.102112
407.025M	-72.628320
407.085M	-72.415048
407.145M	-72.175086
407.205M	-73.637575
407.265M	-75.404106
407.325M	-74.989917
407.385M	-73.401699
407.445M	-71.826697
407.506M	-71.075157
407.566M	-71.362643
407.626M	-72.370917
407.686M	-73.330395
407.746M	-75.022714
407.806M	-78.489239
407.866M	-84.359650
407.926M	-92.946135
407.986M	-95.758233
408.046M	-89.441335
408.106M	-84.019287
408.167M	-80.393179
408.227M	-77.481203
408.287M	-74.966252
408.347M	-73.959571
408.407M	-74.751836
408.467M	-75.685105
408.527M	-74.458997
408.587M	-72.678973
408.647M	-71.680637
408.707M	-71.495296
408.768M	-72.592489
408.828M	-72.997407
408.888M	-71.945090
408.948M	-71.965173
409.008M	-72.039932
409.068M	-71.932501
409.128M	-71.734822
409.188M	-70.917011
409.248M	-70.423278
409.308M	-70.693086
409.368M	-71.212335
409.429M	-72.360290
409.489M	-74.587688
409.549M	-74.739728
409.609M	-72.458282
409.669M	-71.177894
409.729M	-71.733961
409.789M	-73.242241
409.849M	-73.316802
409.909M	-72.980070
409.969M	-73.493657
410.030M	-73.811529
410.090M	-73.551554
410.150M	-73.667819
410.210M	-75.646517
410.270M	-76.879892
410.330M	-74.779466
410.390M	-74.573773
410.450M	-76.876765
410.510M	-77.417796
410.570M	-73.873364
410.631M	-72.250824
410.691M	-72.558820
410.751M	-72.759107
410.811M	-72.267414
410.871M	-72.408320
410.931M	-75.057217
410.991M	-79.462098
411.051M	-80.169647
411.111M	-78.316213
411.171M	-76.410107
411.231M	-75.707057
411.292M	-74.923869
411.352M	-73.093232
411.412M	-72.206046
411.472M	-72.843224
411.532M	-72.735793
411.592M	-70.543946
411.652M	-68.445785
411.712M	-67.493916
411.772M	-67.880129
411.832M	-69.637243
411.893M	-72.598407
411.953M	-75.066617
412.013M	-74.185258
412.073M	-72.321622
412.133M	-70.984130
412.193M	-70.459493
412.253M	-71.430419
412.313M	-72.230094
412.373M	-71.573597
412.433M	-70.952985
412.493M	-70.321740
412.554M	-70.502651
412.614M	-71.539252
412.674M	-72.542973
412.734M	-73.333217
412.794M	-73.292512
412.854M	-72.929265
412.914M	-73.879033
412.974M	-73.010464
413.034M	-70.989757
413.094M	-70.864691
413.155M	-72.211804
413.215M	-72.129493
413.275M	-71.650468
413.335M	-72.155996
413.395M	-72.476819
413.455M	-71.227728
413.515M	-70.013430
413.575M	-70.476379
413.635M	-72.297513
413.695M	-74.356903
413.756M	-77.341658
413.816M	-82.329565
413.876M	-88.435180
413.936M	-91.955862
413.996M	-92.924610
414.056M	-89.997374
414.116M	-86.243141
414.176M	-83.467028
414.236M	-79.909999
414.296M	-75.726146
414.356M	-72.888088
414.417M	-71.680059
414.477M	-71.753071
414.537M	-72.115883
414.597M	-71.223465
414.657M	-69.669976
414.717M	-68.872565
414.777M	-69.495284
414.837M	-71.059796
414.897M	-72.454655
414.957M	-72.956545
415.018M	-72.719464
415.078M	-72.370266
415.138M	-71.845753
415.198M	-71.368550
415.258M	-71.238426
415.318M	-71.610238
415.378M	-73.396894
415.438M	-76.190958
415.498M	-75.835978
415.558M	-73.611049
415.618M	-72.368974
415.679M	-71.892365
415.739M	-71.692982
415.799M	-72.100761
415.859M	-73.082042
415.919M	-74.166324
415.979M	-76.237142
416.039M	-77.990756
416.099M	-77.188624
416.159M	-76.834402
416.219M	-73.869085
416.280M	-71.943341
416.340M	-71.530827
416.400M	-71.246551
416.460M	-71.476603
416.520M	-72.397226
416.580M	-73.176906
416.640M	-73.434128
416.700M	-73.417598
416.760M	-73.202688
416.820M	-72.744104
416.881M	-72.203879
416.941M	-72.606627
417.001M	-74.227282
417.061M	-74.446141
417.121M	-74.280801
417.181M	-73.359132
417.241M	-71.874682
417.301M	-72.509667
417.361M	-73.748857
417.421M	-72.153326
417.481M	-70.268187
417.542M	-70.062806
417.602M	-72.144976
417.662M	-75.729363
417.722M	-76.620502
417.782M	-75.877849
417.842M	-76.188022
417.902M	-75.330920
417.962M	-74.472951
418.022M	-75.377465
418.082M	-74.312022
418.143M	-72.025535
418.203M	-71.447944
418.263M	-73.028859
418.323M	-71.741848
418.383M	-72.593464
418.443M	-73.168059
418.503M	-73.263611
418.563M	-72.299661
418.623M	-70.725382
418.683M	-70.345723
418.743M	-71.418174
418.804M	-73.866598
418.864M	-77.417001
418.924M	-75.814120
418.984M	-72.769221
419.044M	-71.888013
419.104M	-72.319547
419.164M	-72.637860
419.224M	-72.636408
419.284M	-73.839576
419.344M	-76.204582
419.405M	-74.795462
419.465M	-72.669818
419.525M	-72.050950
419.585M	-72.666934
419.645M	-74.407545
419.705M	-76.807280
419.765M	-79.466884
419.825M	-83.145871
419.885M	-88.501551
419.945M	-94.552958
420.006M	-96.093455
420.066M	-92.982971
420.126M	-89.740198
420.186M	-87.083419
420.246M	-82.840801
420.306M	-79.459718
420.366M	-76.371409
420.426M	-74.077014
420.486M	-73.582383
420.546M	-74.390051
420.606M	-74.718559
420.667M	-74.508833
420.727M	-76.010065
420.787M	-77.736311
420.847M	-74.906348
420.907M	-72.957974
420.967M	-72.909010
421.027M	-72.503062
421.087M	-71.989309
421.147M	-72.506650
421.207M	-72.563776
421.268M	-72.019786
421.328M	-72.607259
421.388M	-74.161828
421.448M	-74.858586
421.508M	-74.342870
421.568M	-74.204536
421.628M	-74.382916
421.688M	-75.038247
421.748M	-78.067609
421.808M	-79.170112
421.868M	-73.963051
421.929M	-71.869742
421.989M	-71.468675
422.049M	-72.294469
422.109M	-75.152009
422.169M	-76.633797
422.229M	-74.687432
422.289M	-72.862775
422.349M	-72.208043
422.409M	-72.406920
422.469M	-71.025146
422.530M	-68.940195
422.590M	-68.749335
422.650M	-70.642475
422.710M	-72.290219
422.770M	-73.188935
422.830M	-75.722089
422.890M	-76.607186
422.950M	-74.382017
423.010M	-72.708266
423.070M	-72.112222
423.131M	-71.772098
423.191M	-69.918548
423.251M	-68.222100
423.311M	-67.979693
423.371M	-69.736132
423.431M	-73.516597
423.491M	-75.543817
423.551M	-73.905415
423.611M	-71.534398
423.671M	-70.334855
423.731M	-70.148093
423.792M	-70.342584
423.852M	-70.569689
423.912M	-70.546377
423.972M	-70.959280
424.032M	-72.209111
424.092M	-72.589278
424.152M	-71.589493
424.212M	-71.472537
424.272M	-72.378867
424.332M	-73.962868
424.393M	-74.854988
424.453M	-75.044592
424.513M	-75.178594
424.573M	-75.624141
424.633M	-76.024407
424.693M	-76.413798
424.753M	-75.624975
424.813M	-72.375727
424.873M	-70.395814
424.933M	-69.874794
424.993M	-69.897021
425.054M	-71.263288
425.114M	-74.031388
425.174M	-73.719879
425.234M	-71.795088
425.294M	-71.640385
425.354M	-71.777920
425.414M	-71.149463
425.474M	-71.396312
425.534M	-73.748005
425.594M	-77.953272
425.655M	-79.324348
425.715M	-80.016091
425.775M	-82.312071
425.835M	-84.353727
425.895M	-86.853899
425.955M	-89.984653
426.015M	-92.202206
426.075M	-92.811740
426.135M	-93.273230
426.195M	-93.902801
426.256M	-93.325046
426.316M	-92.630311
426.376M	-93.190937
426.436M	-95.318062
426.496M	-96.523139
426.556M	-95.542059
426.616M	-95.132767
426.676M	-95.749806
426.736M	-97.266747
426.796M	-96.925337
426.856M	-96.201368
426.917M	-96.583060
426.977M	-96.297136
427.037M	-94.925352
427.097M	-94.152019
427.157M	-95.073651
427.217M	-96.767840
427.277M	-97.643842
427.337M	-98.097811
427.397M	-97.083113
427.457M	-96.373747
427.518M	-96.789019
427.578M	-95.574007
427.638M	-95.148832
427.698M	-97.388103
427.758M	-99.620446
427.818M	-98.164116
427.878M	-98.366171
427.938M	-102.677285
427.998M	-99.377791
428.058M	-95.425763
428.118M	-95.224781
428.179M	-97.066314
428.239M	-98.553761
428.299M	-98.341371
428.359M	-97.528929
428.419M	-96.333353
428.479M	-96.571976
428.539M	-96.378331
428.599M	-95.082194
428.659M	-94.400492
428.719M	-94.724478
428.780M	-94.848004
428.840M	-94.390142
428.900M	-94.163281
428.960M	-94.089711
429.020M	-94.947955
429.080M	-96.304891
429.140M	-95.000338
429.200M	-92.655096
429.260M	-91.466991
429.320M	-91.611488
429.381M	-92.815452
429.441M	-94.290244
429.501M	-95.220924
429.561M	-95.369709
429.621M	-95.095552
429.681M	-95.507165
429.741M	-96.106722
429.801M	-95.399794
429.861M	-94.089005
429.921M	-93.370133
429.981M	-93.799450
430.042M	-94.316820
430.102M	-94.009373
430.162M	-93.957413
430.222M	-94.872206
430.282M	-96.917584
430.342M	-99.024542
430.402M	-97.502030
430.462M	-96.188540
430.522M	-96.271810
430.582M	-97.380468
430.643M	-96.689465
430.703M	-95.630260
430.763M	-95.168239
430.823M	-94.401097
430.883M	-94.530533
430.943M	-95.781300
431.003M	-95.762972
431.063M	-93.966572
431.123M	-93.000268
431.183M	-93.260322
431.243M	-93.736809
431.304M	-94.100180
431.364M	-95.059680
431.424M	-97.157321
431.484M	-100.186343
431.544M	-101.260967
431.604M	-99.879945
431.664M	-96.941075
431.724M	-95.462175
431.784M	-96.129813
431.844M	-97.546224
431.905M	-96.691765
431.965M	-94.229786
432.025M	-91.774058
432.085M	-91.300202
432.145M	-93.049075
432.205M	-95.695030
432.265M	-96.324851
432.325M	-93.839467
432.385M	-92.610492
432.445M	-93.782540
432.506M	-95.922283
432.566M	-95.969200
432.626M	-95.290692
432.686M	-94.972217
432.746M	-95.092846
432.806M	-96.793639
432.866M	-97.562309
432.926M	-95.680991
432.986M	-95.347517
433.046M	-96.754657
433.106M	-95.738842
433.167M	-93.130757
433.227M	-92.026898
433.287M	-93.235287
433.347M	-96.345256
433.407M	-96.203128
433.467M	-94.266014
433.527M	-94.308807
433.587M	-94.967019
433.647M	-94.768539
433.707M	-95.291598
433.768M	-96.774477
433.828M	-97.021459
433.888M	-95.312468
433.948M	-92.821163
434.008M	-91.691228
434.068M	-92.262740
434.128M	-93.351271
434.188M	-94.616851
434.248M	-97.653756
434.308M	-99.720266
434.368M	-96.793644
434.429M	-95.816535
434.489M	-97.308533
434.549M	-98.092663
434.609M	-97.141000
434.669M	-97.263764
434.729M	-98.980724
434.789M	-99.869620
434.849M	-99.201004
434.909M	-99.217444
434.969M	-96.383073
