Modelo:TC7337NET
Referencia:37483300
Tipo Estacao:MIDOC
Nome Estacao:L2
Freq	Power
404.561M	-74.012573
404.621M	-73.320580
404.681M	-72.271909
404.741M	-72.091323
404.801M	-73.152988
404.861M	-75.810199
404.921M	-77.341545
404.981M	-77.393254
405.042M	-78.150628
405.102M	-79.074021
405.162M	-78.850810
405.222M	-75.422024
405.282M	-72.428461
405.342M	-71.602139
405.402M	-72.736491
405.462M	-75.532203
405.522M	-77.813939
405.582M	-76.093483
405.643M	-75.376971
405.703M	-76.211884
405.763M	-74.796612
405.823M	-73.915128
405.883M	-74.749264
405.943M	-72.890951
406.003M	-70.742849
406.063M	-70.001818
406.123M	-69.596595
406.183M	-69.334767
406.243M	-69.797800
406.304M	-70.595785
406.364M	-71.357583
406.424M	-72.909491
406.484M	-75.151845
406.544M	-76.012658
406.604M	-73.590079
406.664M	-72.035469
406.724M	-72.152862
406.784M	-72.723216
406.844M	-71.875787
406.905M	-71.044932
406.965M	-71.696609
407.025M	-72.720731
407.085M	-73.045524
407.145M	-72.395928
407.205M	-70.943421
407.265M	-70.577865
407.325M	-72.877644
407.385M	-77.465212
407.445M	-75.805411
407.506M	-73.691746
407.566M	-74.076101
407.626M	-74.808545
407.686M	-75.154372
407.746M	-76.628458
407.806M	-80.025086
407.866M	-84.650923
407.926M	-88.815910
407.986M	-91.804596
408.046M	-91.458893
408.106M	-86.943878
408.167M	-82.105702
408.227M	-77.971570
408.287M	-74.619253
408.347M	-72.760010
408.407M	-72.557309
408.467M	-72.804840
408.527M	-73.304515
408.587M	-74.651235
408.647M	-76.816839
408.707M	-77.693409
408.768M	-73.311909
408.828M	-70.213526
408.888M	-69.082726
408.948M	-69.363120
409.008M	-71.268569
409.068M	-73.940141
409.128M	-75.048132
409.188M	-74.236881
409.248M	-73.351660
409.308M	-72.929706
409.368M	-73.209506
409.429M	-75.168714
409.489M	-75.190187
409.549M	-73.110648
409.609M	-72.976023
409.669M	-74.570770
409.729M	-75.854073
409.789M	-74.172905
409.849M	-72.135079
409.909M	-71.362929
409.969M	-71.590326
410.030M	-73.183431
410.090M	-76.824287
410.150M	-81.729602
410.210M	-77.961616
410.270M	-73.568633
410.330M	-72.632941
410.390M	-73.069477
410.450M	-72.018331
410.510M	-71.604531
410.570M	-72.790313
410.631M	-74.293557
410.691M	-75.737699
410.751M	-77.595905
410.811M	-75.970589
410.871M	-72.964520
410.931M	-72.311349
410.991M	-73.300168
411.051M	-73.620661
411.111M	-72.374276
411.171M	-71.729332
411.231M	-72.614407
411.292M	-74.606407
411.352M	-75.896941
411.412M	-75.365661
411.472M	-74.116426
411.532M	-71.746429
411.592M	-69.497146
411.652M	-68.597554
411.712M	-69.062887
411.772M	-70.098214
411.832M	-71.090511
411.893M	-71.963845
411.953M	-72.231875
412.013M	-71.837927
412.073M	-71.493972
412.133M	-71.814104
412.193M	-73.021975
412.253M	-73.280762
412.313M	-71.588916
412.373M	-70.173897
412.433M	-70.577491
412.493M	-72.607748
412.554M	-73.952665
412.614M	-73.756172
412.674M	-73.114907
412.734M	-71.404531
412.794M	-70.328042
412.854M	-70.617693
412.914M	-71.294339
412.974M	-72.761252
413.034M	-75.844931
413.094M	-76.347320
413.155M	-74.300476
413.215M	-73.892518
413.275M	-73.016612
413.335M	-71.444052
413.395M	-71.985097
413.455M	-74.653221
413.515M	-74.918443
413.575M	-73.318420
413.635M	-73.218246
413.695M	-74.181177
413.756M	-76.249969
413.816M	-80.198175
413.876M	-85.630179
413.936M	-91.884684
413.996M	-98.931504
414.056M	-96.582945
414.116M	-87.843242
414.176M	-81.178124
414.236M	-76.989716
414.296M	-74.766330
414.356M	-73.858996
414.417M	-72.943722
414.477M	-72.111843
414.537M	-71.750642
414.597M	-71.185312
414.657M	-70.598361
414.717M	-70.727541
414.777M	-72.669607
414.837M	-76.113867
414.897M	-74.937223
414.957M	-72.729183
415.018M	-73.032605
415.078M	-73.838337
415.138M	-73.959955
415.198M	-74.960537
415.258M	-78.155168
415.318M	-80.190345
415.378M	-77.239234
415.438M	-75.412148
415.498M	-73.609029
415.558M	-71.996969
415.618M	-72.527280
415.679M	-75.026793
415.739M	-75.202586
415.799M	-74.303050
415.859M	-75.581852
415.919M	-77.134284
415.979M	-75.879763
416.039M	-76.264650
416.099M	-75.650849
416.159M	-72.582098
416.219M	-70.749520
416.280M	-70.889163
416.340M	-72.019173
416.400M	-72.150279
416.460M	-72.309413
416.520M	-73.492395
416.580M	-73.173576
416.640M	-72.447366
416.700M	-72.507758
416.760M	-72.520527
416.820M	-73.317484
416.881M	-73.492634
416.941M	-72.181557
417.001M	-72.829799
417.061M	-75.142012
417.121M	-76.148717
417.181M	-76.265527
417.241M	-75.037545
417.301M	-73.707546
417.361M	-73.730397
417.421M	-73.460444
417.481M	-71.934682
417.542M	-70.930680
417.602M	-71.165880
417.662M	-72.292517
417.722M	-73.164490
417.782M	-73.215220
417.842M	-72.848166
417.902M	-72.546164
417.962M	-73.496608
418.022M	-73.333050
418.082M	-71.419013
418.143M	-70.598207
418.203M	-71.300621
418.263M	-73.338670
418.323M	-76.350806
418.383M	-77.852191
418.443M	-77.367890
418.503M	-76.412563
418.563M	-76.081199
418.623M	-76.884804
418.683M	-76.540465
418.743M	-74.426081
418.804M	-73.763337
418.864M	-74.978732
418.924M	-76.395664
418.984M	-76.960374
419.044M	-76.395601
419.104M	-74.696332
419.164M	-73.011282
419.224M	-71.988193
419.284M	-72.170465
419.344M	-73.480079
419.405M	-74.322993
419.465M	-74.848597
419.525M	-76.314411
419.585M	-76.499421
419.645M	-75.944100
419.705M	-77.195056
419.765M	-80.085341
419.825M	-83.772972
419.885M	-88.004934
419.945M	-92.208795
420.006M	-94.061735
420.066M	-92.792201
420.126M	-88.417198
420.186M	-84.473381
420.246M	-80.584202
420.306M	-77.626936
420.366M	-75.993671
420.426M	-74.264640
420.486M	-73.036663
420.546M	-72.774676
420.606M	-72.336166
420.667M	-71.235537
420.727M	-70.486539
420.787M	-70.451149
420.847M	-70.502980
420.907M	-70.322778
420.967M	-70.705688
421.027M	-71.629302
421.087M	-71.843928
421.147M	-72.530988
421.207M	-74.900814
421.268M	-77.180653
421.328M	-76.811787
421.388M	-75.806122
421.448M	-75.757243
421.508M	-76.035897
421.568M	-75.777000
421.628M	-73.873050
421.688M	-72.584858
421.748M	-72.193139
421.808M	-71.627438
421.868M	-72.362094
421.929M	-73.529720
421.989M	-73.474258
422.049M	-72.445610
422.109M	-71.369271
422.169M	-71.814045
422.229M	-73.914578
422.289M	-73.616336
422.349M	-71.527390
422.409M	-70.851009
422.469M	-71.153717
422.530M	-72.941354
422.590M	-75.747182
422.650M	-74.688397
422.710M	-72.808644
422.770M	-72.011130
422.830M	-72.686813
422.890M	-73.540239
422.950M	-73.049928
423.010M	-70.829720
423.070M	-68.206764
423.131M	-66.773072
423.191M	-67.053911
423.251M	-69.561824
423.311M	-74.382206
423.371M	-75.831117
423.431M	-73.237842
423.491M	-71.647080
423.551M	-71.082886
423.611M	-72.668111
423.671M	-76.254670
423.731M	-76.313959
423.792M	-75.352707
423.852M	-75.244253
423.912M	-74.429093
423.972M	-72.819874
424.032M	-71.373593
424.092M	-71.356140
424.152M	-72.853747
424.212M	-73.437534
424.272M	-72.948006
424.332M	-73.397589
424.393M	-74.975489
424.453M	-75.039994
424.513M	-73.777189
424.573M	-72.905977
424.633M	-72.082300
424.693M	-71.959969
424.753M	-72.467940
424.813M	-72.077394
424.873M	-72.116541
424.933M	-73.496056
424.993M	-74.765371
425.054M	-74.412295
425.114M	-74.242983
425.174M	-75.188659
425.234M	-75.754510
425.294M	-75.032971
425.354M	-74.007257
425.414M	-74.134624
425.474M	-75.384274
425.534M	-75.695897
425.594M	-76.605137
425.655M	-77.757773
425.715M	-78.424515
425.775M	-80.740781
425.835M	-84.422883
425.895M	-88.500136
425.955M	-93.075812
426.015M	-95.265314
426.075M	-94.641408
426.135M	-94.573359
426.195M	-94.787776
426.256M	-94.577654
426.316M	-94.697450
426.376M	-95.596444
426.436M	-96.264035
426.496M	-96.426611
426.556M	-96.230178
426.616M	-96.083345
426.676M	-97.318131
426.736M	-100.373441
426.796M	-100.594896
426.856M	-96.784526
426.917M	-95.091841
426.977M	-95.127745
427.037M	-96.007925
427.097M	-96.481516
427.157M	-95.668161
427.217M	-94.599842
427.277M	-94.323953
427.337M	-95.529585
427.397M	-98.011566
427.457M	-98.949890
427.518M	-97.472860
427.578M	-96.365493
427.638M	-96.517382
427.698M	-97.406879
427.758M	-97.277939
427.818M	-97.635460
427.878M	-97.870446
427.938M	-96.318516
427.998M	-96.102802
428.058M	-96.802947
428.118M	-98.191245
428.179M	-98.824900
428.239M	-97.208779
428.299M	-95.260062
428.359M	-94.166630
428.419M	-94.129830
428.479M	-94.845136
428.539M	-95.955980
428.599M	-96.387035
428.659M	-96.665678
428.719M	-97.796420
428.780M	-98.075143
428.840M	-97.742384
428.900M	-97.181080
428.960M	-95.768638
429.020M	-94.795837
429.080M	-94.974541
429.140M	-95.688724
429.200M	-96.282917
429.260M	-97.945920
429.320M	-99.282224
429.381M	-98.015955
429.441M	-96.603829
429.501M	-95.285066
429.561M	-93.886306
429.621M	-93.943947
429.681M	-95.611701
429.741M	-97.251425
429.801M	-97.186473
429.861M	-95.318867
429.921M	-93.679453
429.981M	-93.669990
430.042M	-95.044859
430.102M	-95.830092
430.162M	-95.925658
430.222M	-95.769774
430.282M	-94.965419
430.342M	-94.923580
430.402M	-95.601595
430.462M	-96.230163
430.522M	-97.576402
430.582M	-97.919932
430.643M	-96.709728
430.703M	-94.671223
430.763M	-94.184930
430.823M	-96.954126
430.883M	-100.492814
430.943M	-97.671071
431.003M	-96.730560
431.063M	-97.057097
431.123M	-96.392869
431.183M	-95.954784
431.243M	-96.294824
431.304M	-95.583259
431.364M	-94.383764
431.424M	-94.671868
431.484M	-96.059562
431.544M	-96.070074
431.604M	-94.740672
431.664M	-94.488509
431.724M	-95.890873
431.784M	-97.807547
431.844M	-98.176141
431.905M	-97.455655
431.965M	-96.030367
432.025M	-95.179444
432.085M	-96.231405
432.145M	-95.598337
432.205M	-93.095437
432.265M	-92.898126
432.325M	-94.903898
432.385M	-96.152207
432.445M	-95.415353
432.506M	-95.649322
432.566M	-97.413183
432.626M	-98.470756
432.686M	-96.921813
432.746M	-97.361042
432.806M	-98.867713
432.866M	-96.674968
432.926M	-94.974350
432.986M	-93.688818
433.046M	-92.092732
433.106M	-91.842742
433.167M	-93.640919
433.227M	-95.310142
433.287M	-95.250828
433.347M	-96.963394
433.407M	-99.957224
433.467M	-99.063538
433.527M	-97.499546
433.587M	-97.730924
433.647M	-97.998892
433.707M	-96.543073
433.768M	-95.708976
433.828M	-95.959635
433.888M	-95.664306
433.948M	-94.531624
434.008M	-94.532065
434.068M	-96.079712
434.128M	-96.655319
434.188M	-95.541182
434.248M	-95.134988
434.308M	-94.498629
434.368M	-93.784678
434.429M	-94.308128
434.489M	-95.973203
434.549M	-96.942480
434.609M	-96.462313
434.669M	-96.769491
434.729M	-97.098402
434.789M	-95.836139
434.849M	-95.195370
434.909M	-95.732817
434.969M	-95.295590
