Modelo:TC7337NET
Referencia:37483300
Tipo Estacao:MIDOC
Nome Estacao:L2
Freq	Power
385.030M	-94.569341
385.090M	-95.653805
385.150M	-97.160781
385.210M	-95.953414
385.270M	-93.987047
385.330M	-94.147285
385.390M	-96.163593
385.450M	-98.599508
385.510M	-98.789251
385.570M	-98.358504
385.631M	-98.805715
385.691M	-97.475727
385.751M	-95.695162
385.811M	-95.227233
385.871M	-95.340327
385.931M	-95.084684
385.991M	-94.573918
386.051M	-94.195696
386.111M	-94.514209
386.171M	-95.602220
386.231M	-97.469042
386.292M	-98.896667
386.352M	-98.100411
386.412M	-97.032902
386.472M	-96.577310
386.532M	-95.834447
386.592M	-95.316874
386.652M	-96.035679
386.712M	-96.636429
386.772M	-96.538180
386.832M	-97.261955
386.893M	-99.624070
386.953M	-100.149498
387.013M	-98.807493
387.073M	-99.183553
387.133M	-98.639014
387.193M	-97.988609
387.253M	-97.322888
387.313M	-96.027306
387.373M	-95.377974
387.433M	-95.885707
387.493M	-96.730055
387.554M	-97.982257
387.614M	-97.855304
387.674M	-96.233656
387.734M	-95.810502
387.794M	-96.234366
387.854M	-97.740924
387.914M	-99.155081
387.974M	-96.486642
388.034M	-94.913549
388.094M	-95.801465
388.155M	-97.597834
388.215M	-98.484605
388.275M	-99.724648
388.335M	-102.026131
388.395M	-101.929830
388.455M	-99.863977
388.515M	-95.686386
388.575M	-93.531814
388.635M	-93.696710
388.695M	-94.118949
388.756M	-93.865717
388.816M	-94.677449
388.876M	-96.224100
388.936M	-96.408913
388.996M	-96.535051
389.056M	-96.130066
389.116M	-94.503509
389.176M	-95.141517
389.236M	-98.109479
389.296M	-96.634490
389.356M	-94.082778
389.417M	-92.996378
389.477M	-92.669376
389.537M	-93.364265
389.597M	-94.808004
389.657M	-95.085138
389.717M	-95.085957
389.777M	-96.135738
389.837M	-97.083789
389.897M	-97.304411
389.957M	-98.020638
390.018M	-99.919303
390.078M	-99.607880
390.138M	-98.877149
390.198M	-97.901691
390.258M	-96.282170
390.318M	-95.758770
390.378M	-95.152436
390.438M	-94.197938
390.498M	-94.120355
390.558M	-94.696711
390.618M	-94.738309
390.679M	-94.180008
390.739M	-94.026171
390.799M	-94.835206
390.859M	-96.053107
390.919M	-96.491254
390.979M	-97.181776
391.039M	-98.394080
391.099M	-98.929102
391.159M	-98.683199
391.219M	-97.521904
391.280M	-96.050474
391.340M	-95.339916
391.400M	-95.258143
391.460M	-94.914201
391.520M	-94.670361
391.580M	-94.431092
391.640M	-94.610241
391.700M	-95.897075
391.760M	-98.618242
391.820M	-100.469483
391.881M	-96.603707
391.941M	-94.058151
392.001M	-94.186706
392.061M	-95.944758
392.121M	-96.849728
392.181M	-95.989678
392.241M	-95.343868
392.301M	-96.263468
392.361M	-97.268967
392.421M	-96.143844
392.481M	-95.694024
392.542M	-96.808274
392.602M	-96.958109
392.662M	-95.152051
392.722M	-94.747403
392.782M	-96.150483
392.842M	-96.757009
392.902M	-96.583522
392.962M	-98.390272
393.022M	-100.870898
393.082M	-100.751022
393.143M	-98.893537
393.203M	-97.353684
393.263M	-97.121440
393.323M	-96.896599
393.383M	-96.422684
393.443M	-97.190655
393.503M	-97.382231
393.563M	-95.529003
393.623M	-95.138887
393.683M	-96.471891
393.743M	-97.681315
393.804M	-98.067653
393.864M	-98.086334
393.924M	-98.412848
393.984M	-98.661107
394.044M	-97.341204
394.104M	-94.653009
394.164M	-93.101210
394.224M	-93.467152
394.284M	-95.895427
394.344M	-98.855140
394.405M	-97.933754
394.465M	-96.518491
394.525M	-97.563542
394.585M	-98.759860
394.645M	-97.448465
394.705M	-96.444133
394.765M	-96.335985
394.825M	-96.379671
394.885M	-96.426045
394.945M	-96.846975
395.006M	-98.058726
395.066M	-99.097969
395.126M	-97.950872
395.186M	-96.719741
395.246M	-96.047264
395.306M	-95.756519
395.366M	-95.693284
395.426M	-95.526453
395.486M	-96.343202
395.546M	-98.177090
395.606M	-99.388993
395.667M	-99.140474
395.727M	-96.014328
395.787M	-94.331556
395.847M	-94.732569
395.907M	-96.432302
395.967M	-100.355883
396.027M	-100.307247
396.087M	-98.382584
396.147M	-98.768081
396.207M	-98.048195
396.268M	-96.505734
396.328M	-96.610103
396.388M	-98.150355
396.448M	-98.741829
396.508M	-96.357805
396.568M	-93.856165
396.628M	-93.112621
396.688M	-94.545739
396.748M	-96.913385
396.808M	-97.733124
396.868M	-98.628194
396.929M	-99.020018
396.989M	-98.046905
397.049M	-98.147210
397.109M	-98.918778
397.169M	-98.111667
397.229M	-96.909625
397.289M	-96.437537
397.349M	-96.438184
397.409M	-95.996330
397.469M	-94.842348
397.530M	-94.596889
397.590M	-96.237628
397.650M	-98.299949
397.710M	-98.818369
397.770M	-98.701598
397.830M	-97.668267
397.890M	-97.054830
397.950M	-95.564040
398.010M	-94.749080
398.070M	-95.112793
398.131M	-95.320386
398.191M	-94.680910
398.251M	-94.202945
398.311M	-94.420192
398.371M	-94.759067
398.431M	-95.217215
398.491M	-95.644997
398.551M	-95.810228
398.611M	-95.986885
398.671M	-97.062627
398.731M	-99.551713
398.792M	-100.797730
398.852M	-96.896102
398.912M	-93.620476
398.972M	-92.896068
399.032M	-93.973211
399.092M	-95.235416
399.152M	-94.629791
399.212M	-94.431543
399.272M	-95.683740
399.332M	-96.208674
399.393M	-96.894980
399.453M	-97.659941
399.513M	-97.991631
399.573M	-98.496649
399.633M	-97.123325
399.693M	-95.855651
399.753M	-97.356402
399.813M	-99.877356
399.873M	-98.377030
399.933M	-96.392758
399.993M	-94.528667
400.054M	-93.369373
400.114M	-92.998873
400.174M	-93.052100
400.234M	-93.614735
400.294M	-94.392171
400.354M	-94.936938
400.414M	-94.749069
400.474M	-95.146539
400.534M	-96.923978
400.594M	-97.545731
400.655M	-96.927509
400.715M	-95.913121
400.775M	-95.063473
400.835M	-94.770779
400.895M	-94.204221
400.955M	-94.129612
401.015M	-94.521935
401.075M	-94.645983
401.135M	-94.986826
401.195M	-95.522189
401.256M	-96.318070
401.316M	-96.174784
401.376M	-95.147729
401.436M	-94.538492
401.496M	-94.560849
401.556M	-94.346391
401.616M	-93.990902
401.676M	-98.597471
401.736M	-101.447896
401.796M	-101.938887
401.856M	-98.528732
401.917M	-96.966766
401.977M	-95.763447
402.037M	-92.704938
402.097M	-87.104723
402.157M	-82.143322
402.217M	-78.915116
402.277M	-76.525659
402.337M	-73.976231
402.397M	-72.002805
402.457M	-71.062288
402.518M	-70.583872
402.578M	-70.784377
402.638M	-72.273721
402.698M	-73.716605
402.758M	-73.275086
402.818M	-72.569483
402.878M	-72.910847
402.938M	-73.580719
402.998M	-72.707644
403.058M	-71.348761
403.118M	-71.413266
403.179M	-72.195922
403.239M	-72.782112
403.299M	-74.082154
403.359M	-75.855388
403.419M	-77.074062
403.479M	-75.826672
403.539M	-73.561686
403.599M	-73.152020
403.659M	-74.977894
403.719M	-76.478514
403.780M	-74.876215
403.840M	-73.415931
403.900M	-73.911961
403.960M	-74.903177
404.020M	-73.939214
404.080M	-72.386843
404.140M	-72.039874
404.200M	-72.485546
404.260M	-71.813066
404.320M	-71.729179
404.381M	-73.224244
404.441M	-75.060639
404.501M	-74.839017
404.561M	-73.022183
404.621M	-72.227688
404.681M	-72.636079
404.741M	-73.853117
404.801M	-75.333192
404.861M	-74.103359
404.921M	-72.620298
404.981M	-72.332626
405.042M	-71.934632
405.102M	-71.356483
405.162M	-70.315695
405.222M	-69.572122
405.282M	-70.005684
405.342M	-71.245022
405.402M	-72.633567
405.462M	-74.199188
405.522M	-75.992248
405.582M	-77.635486
405.643M	-76.838815
405.703M	-75.167086
405.763M	-74.970074
405.823M	-75.610660
405.883M	-73.539944
405.943M	-71.466076
406.003M	-71.121493
406.063M	-71.126465
406.123M	-70.681324
406.183M	-70.598531
406.243M	-71.467187
406.304M	-73.636023
406.364M	-74.233277
406.424M	-71.597774
406.484M	-70.486588
406.544M	-71.200298
406.604M	-72.129061
406.664M	-72.580188
406.724M	-72.880854
406.784M	-72.949398
406.844M	-71.759628
406.905M	-69.698417
406.965M	-69.133740
407.025M	-70.918305
407.085M	-74.273721
407.145M	-74.034423
407.205M	-72.580854
407.265M	-73.020817
407.325M	-73.644209
407.385M	-73.118025
407.445M	-73.276640
407.506M	-72.832480
407.566M	-72.070790
407.626M	-72.783038
407.686M	-74.825982
407.746M	-77.023646
407.806M	-79.401863
407.866M	-82.881986
407.926M	-87.076767
407.986M	-90.355943
408.046M	-91.030234
408.106M	-87.401022
408.167M	-83.221179
408.227M	-79.463259
408.287M	-76.886969
408.347M	-76.066907
408.407M	-75.492358
408.467M	-73.521788
408.527M	-72.135947
408.587M	-72.510569
408.647M	-73.790043
408.707M	-73.719745
408.768M	-73.505422
408.828M	-74.504831
408.888M	-75.195097
408.948M	-75.066960
409.008M	-74.810053
409.068M	-74.384341
409.128M	-75.058360
409.188M	-77.528604
409.248M	-77.084763
409.308M	-75.910140
409.368M	-77.724615
409.429M	-79.020835
409.489M	-74.699120
409.549M	-71.886428
409.609M	-71.142671
409.669M	-71.304768
409.729M	-71.122754
409.789M	-70.793621
409.849M	-70.856785
409.909M	-70.505603
