Modelo:TC7337NET
Referencia:37483300
Tipo Estacao:MIDOC
Nome Estacao:L2
Freq	Power
401.015M	-93.121588
401.075M	-92.657176
401.135M	-93.599801
401.195M	-96.335204
401.256M	-99.860719
401.316M	-99.484194
401.376M	-97.429287
401.436M	-96.610675
401.496M	-96.385734
401.556M	-96.142957
401.616M	-97.077719
401.676M	-94.744513
401.736M	-95.263516
401.796M	-95.947545
401.856M	-97.405609
401.917M	-98.136393
401.977M	-96.588523
402.037M	-93.949272
402.097M	-90.028852
402.157M	-85.009043
402.217M	-80.102020
402.277M	-76.249751
402.337M	-74.169395
402.397M	-74.162092
402.457M	-74.923501
402.518M	-75.037765
402.578M	-75.827818
402.638M	-77.097968
402.698M	-77.632554
402.758M	-77.080016
402.818M	-74.868625
402.878M	-72.830609
402.938M	-71.721514
402.998M	-71.850638
403.058M	-74.116788
403.118M	-75.759963
403.179M	-73.721802
403.239M	-72.750908
403.299M	-72.745668
403.359M	-72.993715
403.419M	-73.198665
403.479M	-72.965388
403.539M	-71.654778
403.599M	-70.452950
403.659M	-70.906030
403.719M	-71.692764
403.780M	-71.379415
403.840M	-70.857354
403.900M	-70.467386
403.960M	-71.025846
404.020M	-72.570611
404.080M	-73.493426
404.140M	-73.350904
404.200M	-72.229892
404.260M	-71.721003
404.320M	-72.841458
404.381M	-74.953063
404.441M	-75.772020
404.501M	-74.691545
404.561M	-73.128288
404.621M	-72.584555
404.681M	-72.739915
404.741M	-72.972341
404.801M	-72.868642
404.861M	-72.630255
404.921M	-73.126366
404.981M	-74.342643
405.042M	-73.982515
405.102M	-72.360130
405.162M	-71.246406
405.222M	-70.845286
405.282M	-71.697565
405.342M	-73.696421
405.402M	-74.877143
405.462M	-74.121651
405.522M	-73.805080
405.582M	-74.152164
405.643M	-73.482621
405.703M	-71.706871
405.763M	-70.479200
405.823M	-70.747630
405.883M	-71.904820
405.943M	-73.513996
406.003M	-75.587069
406.063M	-75.317725
406.123M	-73.726052
406.183M	-73.669774
406.243M	-73.313975
406.304M	-71.823936
406.364M	-70.721938
406.424M	-70.786794
406.484M	-71.222183
406.544M	-70.786088
406.604M	-70.051181
406.664M	-70.071358
406.724M	-70.705459
406.784M	-71.206304
406.844M	-72.050615
406.905M	-73.570046
406.965M	-75.720974
407.025M	-77.531130
407.085M	-76.963105
407.145M	-74.211104
407.205M	-72.089602
407.265M	-71.098971
407.325M	-70.592173
407.385M	-70.231372
407.445M	-70.489305
407.506M	-71.935851
407.566M	-73.041053
407.626M	-73.321840
407.686M	-74.341438
407.746M	-76.481181
407.806M	-80.356109
407.866M	-86.237912
407.926M	-92.957434
407.986M	-96.848923
408.046M	-91.853879
408.106M	-85.140819
408.167M	-80.006893
408.227M	-76.714851
408.287M	-75.179269
408.347M	-74.291107
408.407M	-73.390294
408.467M	-73.044700
408.527M	-72.398502
408.587M	-72.342652
408.647M	-73.822957
408.707M	-75.784370
408.768M	-76.086673
408.828M	-73.268875
408.888M	-70.650713
408.948M	-69.931602
409.008M	-70.924238
409.068M	-72.414662
409.128M	-72.574035
409.188M	-72.732192
409.248M	-74.491198
409.308M	-74.537645
409.368M	-72.400358
409.429M	-71.917322
409.489M	-73.212350
409.549M	-73.660941
409.609M	-72.042375
409.669M	-71.629948
409.729M	-71.957729
409.789M	-71.787725
409.849M	-72.537445
409.909M	-74.804288
409.969M	-76.678240
410.030M	-74.568518
410.090M	-72.412008
410.150M	-72.063269
410.210M	-73.811029
410.270M	-76.945486
410.330M	-76.221392
410.390M	-74.833892
410.450M	-76.065912
410.510M	-76.538068
410.570M	-75.165785
410.631M	-73.944612
410.691M	-73.137372
410.751M	-73.850981
410.811M	-74.280638
410.871M	-72.985021
410.931M	-73.775888
410.991M	-76.401673
411.051M	-73.757809
411.111M	-71.170842
411.171M	-71.513655
411.231M	-73.740368
411.292M	-74.915249
411.352M	-74.700058
411.412M	-72.583263
411.472M	-70.669586
411.532M	-70.559849
411.592M	-71.073824
411.652M	-69.711697
411.712M	-67.692764
411.772M	-67.042586
411.832M	-68.096970
411.893M	-70.521232
411.953M	-72.308393
412.013M	-71.243773
412.073M	-70.969610
412.133M	-72.398747
412.193M	-72.258639
412.253M	-69.847120
412.313M	-68.627526
412.373M	-68.881344
412.433M	-70.116443
412.493M	-72.010441
412.554M	-74.011450
412.614M	-73.970959
412.674M	-73.323776
412.734M	-74.785190
412.794M	-75.867307
412.854M	-74.862884
412.914M	-74.692621
412.974M	-73.941335
413.034M	-73.093382
413.094M	-73.735938
413.155M	-74.546937
413.215M	-72.245242
413.275M	-70.608538
413.335M	-71.438381
413.395M	-73.485597
413.455M	-73.612264
413.515M	-72.366198
413.575M	-71.672561
413.635M	-72.063724
413.695M	-74.112094
413.756M	-77.858648
413.816M	-82.221535
413.876M	-86.285937
413.936M	-90.085103
413.996M	-94.416618
414.056M	-94.811090
414.116M	-91.153539
414.176M	-89.128496
414.236M	-85.013386
414.296M	-79.015495
414.356M	-75.421402
414.417M	-73.620163
414.477M	-73.235828
414.537M	-74.224140
414.597M	-74.859387
414.657M	-73.539045
414.717M	-73.042782
414.777M	-75.093890
414.837M	-78.110393
414.897M	-76.965501
414.957M	-75.079599
415.018M	-73.460400
415.078M	-72.749827
415.138M	-73.332631
415.198M	-75.178154
415.258M	-77.750312
415.318M	-77.371919
415.378M	-75.908845
415.438M	-72.433630
415.498M	-70.475079
415.558M	-71.823733
415.618M	-74.479442
415.679M	-72.575021
415.739M	-71.041097
415.799M	-71.509842
415.859M	-73.247274
415.919M	-75.351644
415.979M	-76.327975
416.039M	-75.667212
416.099M	-74.028247
416.159M	-73.313107
416.219M	-73.684656
416.280M	-73.730406
416.340M	-72.820403
416.400M	-72.765338
416.460M	-73.375748
416.520M	-72.359005
416.580M	-71.574900
416.640M	-72.650813
416.700M	-74.131530
416.760M	-73.609105
416.820M	-72.064269
416.881M	-70.582783
416.941M	-70.376182
417.001M	-71.873131
417.061M	-74.905172
417.121M	-76.076443
417.181M	-73.988528
417.241M	-73.273877
417.301M	-72.889334
417.361M	-71.078243
417.421M	-69.889227
417.481M	-69.986293
417.542M	-71.350717
417.602M	-74.295911
417.662M	-77.167081
417.722M	-75.257040
417.782M	-72.932136
417.842M	-71.813617
417.902M	-71.645074
417.962M	-71.121698
418.022M	-70.820841
418.082M	-71.818450
418.143M	-73.280634
418.203M	-73.048964
418.263M	-72.205395
418.323M	-72.821051
418.383M	-73.480765
418.443M	-72.698588
418.503M	-73.569181
418.563M	-76.470372
418.623M	-77.554828
418.683M	-75.643715
418.743M	-74.573752
418.804M	-73.538716
418.864M	-72.573980
418.924M	-72.655747
418.984M	-74.383001
419.044M	-76.925120
419.104M	-77.032270
419.164M	-75.245812
419.224M	-73.510448
419.284M	-72.403081
419.344M	-72.927403
419.405M	-76.016762
419.465M	-78.382853
419.525M	-75.131406
419.585M	-73.643388
419.645M	-74.743827
419.705M	-77.626565
419.765M	-79.714360
419.825M	-81.503953
419.885M	-85.028673
419.945M	-89.795174
420.006M	-92.794676
420.066M	-91.064830
420.126M	-89.505842
420.186M	-87.072901
420.246M	-82.425898
420.306M	-78.375611
420.366M	-75.160469
420.426M	-73.368676
420.486M	-73.197626
420.546M	-73.855054
420.606M	-74.276606
420.667M	-74.555180
420.727M	-74.857384
420.787M	-75.048398
420.847M	-74.865797
420.907M	-74.304399
420.967M	-73.735838
421.027M	-73.930449
421.087M	-74.293710
421.147M	-74.045322
421.207M	-74.128292
421.268M	-74.230539
421.328M	-73.599253
421.388M	-72.491747
421.448M	-71.532920
421.508M	-71.569592
421.568M	-72.897974
421.628M	-74.296786
421.688M	-74.432724
421.748M	-73.166141
421.808M	-72.609775
421.868M	-73.724934
421.929M	-75.516382
421.989M	-76.569404
422.049M	-74.799827
422.109M	-71.559085
422.169M	-69.762355
422.229M	-69.396668
422.289M	-68.767552
422.349M	-67.876012
422.409M	-67.769740
422.469M	-69.132635
422.530M	-71.229729
422.590M	-72.214035
422.650M	-72.051131
422.710M	-71.537759
422.770M	-72.338238
422.830M	-73.910978
422.890M	-72.335702
422.950M	-70.242850
423.010M	-69.589965
423.070M	-70.267042
423.131M	-72.177399
423.191M	-74.222375
423.251M	-73.285720
423.311M	-71.492409
423.371M	-70.681608
423.431M	-70.260357
423.491M	-69.391885
423.551M	-68.092695
423.611M	-68.413805
423.671M	-71.462561
423.731M	-76.417180
423.792M	-76.440031
423.852M	-74.603104
423.912M	-74.718516
423.972M	-74.917325
424.032M	-73.071313
424.092M	-71.748218
424.152M	-71.634311
424.212M	-72.325583
424.272M	-73.037197
424.332M	-72.175394
424.393M	-70.790769
424.453M	-69.654868
424.513M	-69.482609
424.573M	-70.482289
424.633M	-71.507710
424.693M	-71.564828
424.753M	-72.151646
424.813M	-74.445720
424.873M	-77.014092
424.933M	-75.408182
424.993M	-73.810042
425.054M	-75.180409
425.114M	-76.317097
425.174M	-73.276596
425.234M	-71.211113
425.294M	-70.621943
425.354M	-70.293557
425.414M	-70.038256
425.474M	-70.841681
425.534M	-73.659523
425.594M	-77.778709
425.655M	-78.761131
425.715M	-79.318625
425.775M	-81.195679
425.835M	-84.341929
425.895M	-89.267633
425.955M	-94.236964
426.015M	-96.657690
426.075M	-98.390194
426.135M	-100.432879
426.195M	-100.931632
426.256M	-98.890159
426.316M	-98.130072
426.376M	-98.839153
426.436M	-99.345554
426.496M	-98.260715
426.556M	-96.417527
426.616M	-94.982863
426.676M	-94.703386
426.736M	-95.531314
426.796M	-97.110374
426.856M	-97.981647
426.917M	-96.798457
426.977M	-95.936473
427.037M	-96.720846
427.097M	-98.360719
427.157M	-98.785290
427.217M	-99.041812
427.277M	-98.229998
427.337M	-96.073491
427.397M	-94.832832
427.457M	-94.400988
427.518M	-94.398174
427.578M	-94.258018
427.638M	-94.911954
427.698M	-97.628270
427.758M	-101.133259
427.818M	-99.329350
427.878M	-96.626793
427.938M	-95.946864
427.998M	-97.074827
428.058M	-98.691589
428.118M	-98.976152
428.179M	-97.987271
428.239M	-96.992577
428.299M	-96.811807
428.359M	-97.524743
428.419M	-97.685893
428.479M	-96.277834
428.539M	-95.043379
428.599M	-94.219549
428.659M	-93.899626
428.719M	-95.169243
428.780M	-96.908617
428.840M	-95.346486
428.900M	-93.971366
428.960M	-94.195469
429.020M	-94.969444
429.080M	-95.220878
429.140M	-95.551998
429.200M	-95.931078
429.260M	-95.420090
429.320M	-95.878112
429.381M	-98.324798
429.441M	-98.653164
429.501M	-95.021206
429.561M	-93.683527
429.621M	-95.240856
429.681M	-98.733278
429.741M	-98.477109
429.801M	-96.409557
429.861M	-95.458009
429.921M	-95.021273
429.981M	-95.035675
430.042M	-96.869642
430.102M	-99.544054
430.162M	-97.605449
430.222M	-95.782216
430.282M	-95.899506
430.342M	-97.191697
430.402M	-97.160784
430.462M	-95.766136
430.522M	-96.572648
430.582M	-97.996058
430.643M	-96.595036
430.703M	-95.667202
430.763M	-95.114964
430.823M	-94.944592
430.883M	-95.252169
430.943M	-94.733178
431.003M	-94.929857
431.063M	-95.681127
431.123M	-95.145131
431.183M	-94.338250
431.243M	-95.317965
431.304M	-97.165967
431.364M	-96.066719
431.424M	-95.460374
431.484M	-95.362411
431.544M	-94.082847
431.604M	-93.372427
431.664M	-93.062241
431.724M	-92.637970
431.784M	-92.581680
431.844M	-92.805182
431.905M	-93.016790
431.965M	-93.951652
432.025M	-96.177186
432.085M	-98.940715
432.145M	-98.626291
432.205M	-97.471392
432.265M	-96.848107
432.325M	-95.655726
432.385M	-93.774291
432.445M	-92.760912
432.506M	-94.091764
432.566M	-97.670771
432.626M	-100.928156
432.686M	-100.238351
432.746M	-97.654261
432.806M	-96.510241
432.866M	-96.861706
432.926M	-96.643237
432.986M	-94.675452
433.046M	-94.089830
433.106M	-95.512381
433.167M	-97.044667
433.227M	-97.355561
433.287M	-97.124113
433.347M	-97.709717
433.407M	-97.887765
433.467M	-97.232360
433.527M	-96.361382
433.587M	-95.214161
433.647M	-94.704048
433.707M	-95.656693
433.768M	-97.602961
433.828M	-97.198697
433.888M	-96.478518
433.948M	-97.409192
434.008M	-96.771595
434.068M	-95.124694
434.128M	-94.526984
434.188M	-94.292021
434.248M	-94.031464
434.308M	-94.619800
434.368M	-97.102868
434.429M	-99.174533
434.489M	-96.962346
434.549M	-94.867593
434.609M	-94.527846
434.669M	-95.538535
434.729M	-97.268935
434.789M	-98.626497
434.849M	-97.472458
434.909M	-95.778840
434.969M	-95.055259
