Freq	Power
385.030M	-96.260437
385.090M	-96.221549
385.150M	-95.546537
385.210M	-94.596819
385.270M	-94.653085
385.330M	-94.605334
385.390M	-94.093410
385.450M	-94.533906
385.510M	-95.623130
385.570M	-94.945499
385.631M	-93.820289
385.691M	-94.177878
385.751M	-95.346723
385.811M	-95.716662
385.871M	-94.560889
385.931M	-93.221430
385.991M	-92.689293
386.051M	-92.876828
386.111M	-93.698978
386.171M	-95.229479
386.231M	-96.326544
386.292M	-97.055271
386.352M	-98.138533
386.412M	-98.888608
386.472M	-100.018660
386.532M	-99.332040
386.592M	-96.504750
386.652M	-95.647106
386.712M	-96.573056
386.772M	-96.987285
386.832M	-95.884488
386.893M	-94.740465
386.953M	-95.180951
387.013M	-96.888549
387.073M	-98.804974
387.133M	-101.204529
387.193M	-102.045667
387.253M	-100.534532
387.313M	-98.890043
387.373M	-97.065248
387.433M	-96.000794
387.493M	-96.773803
387.554M	-99.282977
387.614M	-103.066029
387.674M	-103.012166
387.734M	-99.358616
387.794M	-98.264210
387.854M	-98.656184
387.914M	-99.148324
387.974M	-99.253738
388.034M	-97.930714
388.094M	-95.794529
388.155M	-94.853199
388.215M	-95.157980
388.275M	-95.844049
388.335M	-96.521562
388.395M	-97.943607
388.455M	-97.262844
388.515M	-94.719378
388.575M	-93.524817
388.635M	-93.658796
388.695M	-94.546920
388.756M	-95.384011
388.816M	-95.180152
388.876M	-94.622597
388.936M	-94.659631
388.996M	-95.906976
389.056M	-97.873922
389.116M	-99.280207
389.176M	-99.317649
389.236M	-98.384427
389.296M	-97.657646
389.356M	-97.529642
389.417M	-95.690952
389.477M	-93.225770
389.537M	-92.815370
389.597M	-94.849051
389.657M	-98.056383
389.717M	-97.037778
389.777M	-94.803916
389.837M	-94.553011
389.897M	-95.668663
389.957M	-96.247826
390.018M	-96.986670
390.078M	-99.518301
390.138M	-100.613814
390.198M	-101.003522
390.258M	-100.669247
390.318M	-98.749635
390.378M	-98.213757
390.438M	-99.233882
390.498M	-99.951971
390.558M	-98.145196
390.618M	-96.367234
390.679M	-95.919205
390.739M	-96.234723
390.799M	-96.858832
390.859M	-96.621441
390.919M	-96.004041
390.979M	-96.753140
391.039M	-97.997293
391.099M	-97.552134
391.159M	-96.267052
391.219M	-95.919977
391.280M	-97.307130
391.340M	-100.318829
391.400M	-101.110559
391.460M	-98.595267
391.520M	-96.807420
391.580M	-96.586153
391.640M	-98.209019
391.700M	-100.131646
391.760M	-100.144927
391.820M	-99.910406
391.881M	-97.661347
391.941M	-95.189023
392.001M	-95.454197
392.061M	-97.246467
392.121M	-96.194616
392.181M	-96.526389
392.241M	-98.687032
392.301M	-98.991904
392.361M	-98.646775
392.421M	-97.073219
392.481M	-96.691290
392.542M	-98.824783
392.602M	-99.898276
392.662M	-98.350549
392.722M	-96.528794
392.782M	-95.925721
392.842M	-96.558642
392.902M	-97.707280
392.962M	-100.973796
393.022M	-105.402235
393.082M	-98.620210
393.143M	-96.363306
393.203M	-96.854164
393.263M	-98.694759
393.323M	-99.150548
393.383M	-97.163321
393.443M	-96.285609
393.503M	-96.710595
393.563M	-97.920794
393.623M	-100.397966
393.683M	-104.126249
393.743M	-104.995398
393.804M	-103.384682
393.864M	-99.769406
393.924M	-98.431098
393.984M	-98.691059
394.044M	-97.967059
394.104M	-96.678300
394.164M	-95.586526
394.224M	-94.471135
394.284M	-93.519660
394.344M	-93.975758
394.405M	-96.305479
394.465M	-98.302842
394.525M	-98.021181
394.585M	-98.045987
394.645M	-98.182249
394.705M	-98.004808
394.765M	-96.889617
394.825M	-95.736648
394.885M	-95.452809
394.945M	-95.682397
395.006M	-95.403922
395.066M	-94.600498
395.126M	-93.557200
395.186M	-93.274669
395.246M	-94.855196
395.306M	-97.844799
395.366M	-99.102412
395.426M	-99.412665
395.486M	-100.308196
395.546M	-98.833592
395.606M	-97.573868
395.667M	-98.200466
395.727M	-98.394591
395.787M	-98.263632
395.847M	-98.770816
395.907M	-97.499712
395.967M	-96.769650
396.027M	-97.825892
396.087M	-97.442921
396.147M	-95.586837
396.207M	-94.742546
396.268M	-94.342198
396.328M	-93.426016
396.388M	-92.692121
396.448M	-93.101775
396.508M	-94.465712
396.568M	-95.998833
396.628M	-97.220870
396.688M	-98.300385
396.748M	-99.127186
396.808M	-98.500679
396.868M	-96.956522
396.929M	-96.386738
396.989M	-96.906278
397.049M	-97.359742
397.109M	-96.376938
397.169M	-95.262919
397.229M	-95.225776
397.289M	-95.264085
397.349M	-95.104586
397.409M	-94.885902
397.469M	-93.959595
397.530M	-93.855730
397.590M	-95.683340
397.650M	-97.212061
397.710M	-95.422791
397.770M	-94.551813
397.830M	-95.760881
397.890M	-96.065525
397.950M	-94.106419
398.010M	-93.468775
398.070M	-93.750751
398.131M	-94.779953
398.191M	-97.429391
398.251M	-97.508817
398.311M	-95.688844
398.371M	-95.706741
398.431M	-96.885430
398.491M	-98.214962
398.551M	-97.487466
398.611M	-96.036545
398.671M	-96.251552
398.731M	-96.733536
398.792M	-97.069570
398.852M	-96.664297
398.912M	-94.685330
398.972M	-93.461993
399.032M	-93.597471
399.092M	-93.630541
399.152M	-93.245763
399.212M	-94.058037
399.272M	-97.023732
399.332M	-98.723424
399.393M	-95.830707
399.453M	-94.566920
399.513M	-94.928610
399.573M	-94.560795
399.633M	-93.326024
399.693M	-93.508178
399.753M	-95.482841
399.813M	-96.823188
399.873M	-96.128828
399.933M	-95.936565
399.993M	-95.711520
400.054M	-94.996133
400.114M	-94.841003
400.174M	-95.368700
400.234M	-95.736502
400.294M	-96.465897
400.354M	-98.577707
400.414M	-99.901287
400.474M	-99.704357
400.534M	-100.783564
400.594M	-98.527511
400.655M	-96.151375
400.715M	-96.254772
400.775M	-97.374859
400.835M	-96.927890
400.895M	-96.408530
400.955M	-95.751364
401.015M	-94.494451
401.075M	-94.295134
401.135M	-95.606125
401.195M	-98.227485
401.256M	-100.993588
401.316M	-99.736191
401.376M	-97.481472
401.436M	-95.193425
401.496M	-93.125181
401.556M	-92.184869
401.616M	-91.409026
401.676M	-92.984031
401.736M	-92.740845
401.796M	-93.457099
401.856M	-94.655673
401.917M	-96.427136
401.977M	-93.619753
402.037M	-87.741612
402.097M	-82.247466
402.157M	-76.145347
402.217M	-71.323377
402.277M	-67.857767
402.337M	-65.158704
402.397M	-63.502519
402.457M	-62.732310
402.518M	-62.543893
402.578M	-63.282547
402.638M	-64.497876
402.698M	-64.419228
402.758M	-63.893146
402.818M	-64.011245
402.878M	-64.169918
402.938M	-65.737079
402.998M	-68.041348
403.058M	-66.763746
403.118M	-64.795220
403.179M	-64.102981
403.239M	-64.934050
403.299M	-64.737673
403.359M	-63.113200
403.419M	-62.589329
403.479M	-62.452474
403.539M	-63.023199
403.599M	-65.114612
403.659M	-67.522812
403.719M	-66.429524
403.780M	-64.798480
403.840M	-64.804708
403.900M	-65.260172
403.960M	-64.592388
404.020M	-63.800244
404.080M	-64.292342
404.140M	-65.137013
404.200M	-64.838016
404.260M	-64.891288
404.320M	-65.877420
404.381M	-65.908742
404.441M	-65.069469
404.501M	-65.054988
404.561M	-65.144279
404.621M	-63.826863
404.681M	-63.117775
404.741M	-64.584718
404.801M	-66.922689
404.861M	-67.323868
404.921M	-66.611152
404.981M	-65.830414
405.042M	-65.767787
405.102M	-67.370309
405.162M	-68.859921
405.222M	-66.488365
405.282M	-63.462579
405.342M	-61.755400
405.402M	-61.793561
405.462M	-62.396274
405.522M	-62.160736
405.582M	-62.411437
405.643M	-64.094428
405.703M	-66.105979
405.763M	-67.775056
405.823M	-68.093106
405.883M	-66.870544
405.943M	-67.039733
406.003M	-67.806158
406.063M	-65.013131
406.123M	-62.451499
406.183M	-61.955573
406.243M	-62.644134
406.304M	-63.838791
406.364M	-64.960874
406.424M	-65.236776
406.484M	-64.963442
406.544M	-65.432722
406.604M	-67.355041
406.664M	-68.951158
406.724M	-68.105981
406.784M	-67.141254
406.844M	-65.950791
406.905M	-65.055337
406.965M	-64.665549
407.025M	-64.724323
407.085M	-65.641571
407.145M	-65.472663
407.205M	-64.805043
407.265M	-64.714484
407.325M	-64.383674
407.385M	-62.705760
407.445M	-61.838820
407.506M	-63.266695
407.566M	-65.276367
407.626M	-65.650774
407.686M	-66.388557
407.746M	-68.103913
407.806M	-71.015068
407.866M	-75.354462
407.926M	-80.839531
407.986M	-87.039820
408.046M	-83.590759
408.106M	-79.222459
408.167M	-76.382444
408.227M	-72.185107
408.287M	-67.634616
408.347M	-64.844620
408.407M	-63.697258
408.467M	-63.101584
408.527M	-62.288798
408.587M	-61.175731
408.647M	-61.274504
408.707M	-62.900223
408.768M	-63.380305
408.828M	-62.164652
408.888M	-61.736033
408.948M	-62.019792
409.008M	-61.947847
409.068M	-62.243257
409.128M	-63.796550
409.188M	-65.437219
409.248M	-66.253172
409.308M	-68.485486
409.368M	-70.545616
409.429M	-68.957192
409.489M	-64.682383
409.549M	-62.292543
409.609M	-62.258169
409.669M	-63.458258
409.729M	-63.395900
