Freq	Power
391.039M	-96.773819
391.099M	-97.969931
391.159M	-96.674222
391.219M	-95.258566
391.280M	-95.163276
391.340M	-97.090999
391.400M	-100.442128
391.460M	-100.583933
391.520M	-99.914586
391.580M	-98.341578
391.640M	-95.338042
391.700M	-93.547818
391.760M	-93.277476
391.820M	-94.423118
391.881M	-96.104439
391.941M	-96.610553
392.001M	-96.552594
392.061M	-97.105713
392.121M	-97.786778
392.181M	-98.052820
392.241M	-97.848410
392.301M	-98.438529
392.361M	-99.164989
392.421M	-98.577705
392.481M	-98.668802
392.542M	-98.869675
392.602M	-97.874277
392.662M	-97.895366
392.722M	-97.048587
392.782M	-94.411716
392.842M	-92.936218
392.902M	-93.093760
392.962M	-93.978449
393.022M	-94.716768
393.082M	-95.720417
393.143M	-97.189738
393.203M	-97.960932
393.263M	-95.818470
393.323M	-93.638646
393.383M	-93.001288
393.443M	-93.801109
393.503M	-95.562584
393.563M	-97.084665
393.623M	-97.666895
393.683M	-98.107689
393.743M	-96.501199
393.804M	-94.088452
393.864M	-93.630304
393.924M	-95.132752
393.984M	-97.144934
394.044M	-97.519680
394.104M	-96.066642
394.164M	-94.443799
394.224M	-93.745122
394.284M	-94.128206
394.344M	-94.644952
394.405M	-94.947106
394.465M	-94.082949
394.525M	-93.423306
394.585M	-94.150818
394.645M	-95.009933
394.705M	-96.483615
394.765M	-99.233465
394.825M	-99.309820
394.885M	-97.539026
394.945M	-97.650844
395.006M	-99.097431
395.066M	-99.746148
395.126M	-98.860677
395.186M	-97.740541
395.246M	-95.855916
395.306M	-94.170030
395.366M	-94.234212
395.426M	-95.798981
395.486M	-96.580726
395.546M	-96.397102
395.606M	-96.348510
395.667M	-96.541032
395.727M	-97.571995
395.787M	-99.042650
395.847M	-97.348687
395.907M	-96.097307
395.967M	-96.133239
396.027M	-96.037761
396.087M	-97.398781
396.147M	-99.278615
396.207M	-98.758142
396.268M	-97.834538
396.328M	-97.563214
396.388M	-97.630691
396.448M	-97.360637
396.508M	-96.917659
396.568M	-96.455347
396.628M	-96.399172
396.688M	-97.159353
396.748M	-98.226614
396.808M	-99.121039
396.868M	-98.870036
396.929M	-97.977066
396.989M	-96.333879
397.049M	-95.194402
397.109M	-95.852512
397.169M	-96.482205
397.229M	-95.515723
397.289M	-94.806479
397.349M	-93.982997
397.409M	-92.834670
397.469M	-92.478081
397.530M	-93.950687
397.590M	-96.511874
397.650M	-96.085544
397.710M	-94.560432
397.770M	-94.011161
397.830M	-94.622543
397.890M	-96.502571
397.950M	-98.213633
398.010M	-99.631304
398.070M	-99.489773
398.131M	-97.317619
398.191M	-96.516354
398.251M	-96.050459
398.311M	-95.305549
398.371M	-95.573844
398.431M	-96.690883
398.491M	-99.112859
398.551M	-100.622505
398.611M	-98.837038
398.671M	-97.055532
398.731M	-96.224785
398.792M	-96.955848
398.852M	-97.249093
398.912M	-97.249027
398.972M	-100.215370
399.032M	-105.934282
399.092M	-102.468735
399.152M	-100.261061
399.212M	-102.357353
399.272M	-104.320141
399.332M	-100.450604
399.393M	-98.576030
399.453M	-98.166473
399.513M	-97.287674
399.573M	-96.298262
399.633M	-96.760371
399.693M	-97.670856
399.753M	-98.097489
399.813M	-98.281671
399.873M	-97.708759
399.933M	-96.396417
399.993M	-95.808275
400.054M	-96.257102
400.114M	-96.071062
400.174M	-96.040461
400.234M	-96.806394
400.294M	-97.421442
400.354M	-97.347829
400.414M	-95.249782
400.474M	-94.466999
400.534M	-95.888034
400.594M	-97.167009
400.655M	-96.092396
400.715M	-95.198701
400.775M	-95.648773
400.835M	-97.006176
400.895M	-98.366976
400.955M	-99.251746
401.015M	-97.633568
401.075M	-95.097226
401.135M	-94.275833
401.195M	-94.608389
401.256M	-95.878999
401.316M	-98.772445
401.376M	-99.264001
401.436M	-97.016785
401.496M	-96.209611
401.556M	-96.228997
401.616M	-96.447954
401.676M	-95.282840
401.736M	-93.152686
401.796M	-92.278867
401.856M	-93.493309
401.917M	-95.230711
401.977M	-91.752315
402.037M	-85.428882
402.097M	-79.737685
402.157M	-75.642717
402.217M	-72.535790
402.277M	-69.421600
402.337M	-67.447442
402.397M	-67.349014
402.457M	-65.869572
402.518M	-62.520926
402.578M	-60.814499
402.638M	-60.851469
402.698M	-61.978329
402.758M	-63.615900
402.818M	-64.669949
402.878M	-64.630395
402.938M	-65.067213
402.998M	-66.469510
403.058M	-67.674635
403.118M	-67.182490
403.179M	-65.518309
403.239M	-64.134005
403.299M	-62.653710
403.359M	-61.962101
403.419M	-62.740634
403.479M	-63.684752
403.539M	-64.054630
403.599M	-63.721040
403.659M	-62.980517
403.719M	-64.063196
403.780M	-65.163104
403.840M	-63.150407
403.900M	-62.455185
403.960M	-63.806863
404.020M	-66.010808
404.080M	-68.163970
404.140M	-69.927267
404.200M	-69.589244
404.260M	-67.891172
404.320M	-65.854877
404.381M	-64.194256
404.441M	-63.578290
404.501M	-63.812201
404.561M	-65.527830
404.621M	-67.965529
404.681M	-66.902878
404.741M	-65.786541
404.801M	-65.473371
404.861M	-65.734751
404.921M	-67.025014
404.981M	-67.884422
405.042M	-65.637904
405.102M	-63.874352
405.162M	-63.387708
405.222M	-62.959679
405.282M	-63.348563
405.342M	-64.908050
405.402M	-65.427921
405.462M	-64.303803
405.522M	-63.976795
405.582M	-65.245521
405.643M	-67.423476
405.703M	-67.807490
405.763M	-66.741425
405.823M	-66.129364
405.883M	-67.227265
405.943M	-68.512360
406.003M	-67.066312
406.063M	-64.898388
406.123M	-62.718909
406.183M	-61.983340
406.243M	-62.844854
406.304M	-64.354490
406.364M	-66.742483
406.424M	-68.821534
406.484M	-67.889723
406.544M	-66.227326
406.604M	-64.449078
406.664M	-62.380842
406.724M	-61.310161
406.784M	-61.618598
406.844M	-61.797332
406.905M	-61.999189
406.965M	-64.044253
407.025M	-66.866050
407.085M	-68.217699
407.145M	-70.910659
407.205M	-68.088516
407.265M	-63.599299
407.325M	-61.775935
407.385M	-61.687297
407.445M	-62.089914
407.506M	-62.463003
407.566M	-63.696230
407.626M	-65.986282
407.686M	-68.020113
407.746M	-70.163106
407.806M	-74.209549
407.866M	-80.176517
407.926M	-85.710681
407.986M	-92.164138
408.046M	-91.236897
408.106M	-84.643671
408.167M	-80.036209
408.227M	-76.065136
408.287M	-72.012723
408.347M	-68.453284
408.407M	-66.192342
408.467M	-65.227349
408.527M	-65.157426
408.587M	-64.166807
408.647M	-62.457788
408.707M	-61.699055
408.768M	-62.597859
408.828M	-65.214293
408.888M	-66.916696
408.948M	-66.200263
409.008M	-66.424694
409.068M	-66.369495
409.128M	-65.108978
409.188M	-64.043085
409.248M	-63.302867
409.308M	-62.687448
409.368M	-62.474557
409.429M	-63.357065
409.489M	-64.650469
409.549M	-66.427389
409.609M	-70.030045
409.669M	-71.256593
409.729M	-69.002052
409.789M	-68.793164
409.849M	-67.025649
409.909M	-64.187589
409.969M	-63.747293
410.030M	-65.386821
410.090M	-66.919334
410.150M	-66.723936
410.210M	-66.710857
410.270M	-66.252117
410.330M	-64.387839
410.390M	-62.627287
410.450M	-61.785827
410.510M	-62.111475
410.570M	-62.317444
410.631M	-61.068894
410.691M	-60.042243
410.751M	-60.294226
410.811M	-61.218146
410.871M	-61.328300
410.931M	-61.007383
410.991M	-61.560186
411.051M	-62.713053
411.111M	-63.515951
411.171M	-63.700794
411.231M	-63.813966
411.292M	-64.519640
411.352M	-64.709569
411.412M	-64.726569
411.472M	-65.889912
411.532M	-66.103952
411.592M	-65.264673
411.652M	-64.614018
411.712M	-64.098463
411.772M	-64.554377
411.832M	-65.725826
411.893M	-65.189847
411.953M	-64.113092
412.013M	-63.654705
412.073M	-63.321822
412.133M	-62.437223
412.193M	-61.362273
412.253M	-61.786256
412.313M	-64.700144
412.373M	-66.681171
412.433M	-64.015901
412.493M	-63.063730
412.554M	-64.360671
412.614M	-65.274637
412.674M	-63.564276
412.734M	-62.910822
412.794M	-64.618265
412.854M	-66.469230
412.914M	-66.345113
412.974M	-65.223009
413.034M	-64.367517
413.094M	-64.306668
413.155M	-64.182842
413.215M	-62.824581
413.275M	-61.904366
413.335M	-62.230368
413.395M	-63.353503
413.455M	-65.548538
413.515M	-68.659998
413.575M	-71.050728
413.635M	-72.305264
413.695M	-72.828758
413.756M	-73.548081
413.816M	-75.713847
413.876M	-79.465546
413.936M	-84.885174
413.996M	-91.334787
414.056M	-86.881633
414.116M	-81.786219
414.176M	-77.948407
414.236M	-73.229243
414.296M	-69.082880
414.356M	-66.468306
414.417M	-65.889580
414.477M	-66.760651
414.537M	-66.659626
414.597M	-65.162964
414.657M	-63.801397
414.717M	-62.994705
414.777M	-62.214273
414.837M	-61.576267
414.897M	-61.981079
414.957M	-63.320735
415.018M	-65.372446
415.078M	-67.776733
415.138M	-68.472062
415.198M	-67.460021
415.258M	-67.935689
415.318M	-68.310451
415.378M	-66.156837
415.438M	-64.986626
415.498M	-66.378306
415.558M	-68.562824
415.618M	-67.975503
415.679M	-66.207174
415.739M	-64.705875
415.799M	-63.525903
415.859M	-62.676231
415.919M	-62.864178
415.979M	-64.143190
416.039M	-65.004459
416.099M	-64.698573
416.159M	-64.290496
416.219M	-64.056258
416.280M	-64.723568
416.340M	-64.827449
416.400M	-63.139064
416.460M	-62.901873
416.520M	-64.551311
416.580M	-65.852777
416.640M	-66.384884
416.700M	-68.212801
416.760M	-68.513657
416.820M	-66.284851
416.881M	-64.690828
416.941M	-63.517099
417.001M	-62.791452
417.061M	-62.286313
417.121M	-62.329707
417.181M	-63.335818
417.241M	-64.437027
417.301M	-65.424083
417.361M	-67.461124
417.421M	-68.121524
417.481M	-65.152275
417.542M	-63.517575
417.602M	-63.638200
417.662M	-64.372721
417.722M	-64.773496
417.782M	-64.262038
417.842M	-63.260731
417.902M	-63.098509
417.962M	-64.062637
418.022M	-64.660843
418.082M	-64.117739
418.143M	-63.629657
418.203M	-64.087692
418.263M	-66.293474
418.323M	-64.656361
418.383M	-65.548664
418.443M	-66.921597
418.503M	-66.910408
418.563M	-65.370541
418.623M	-64.117207
418.683M	-63.613474
418.743M	-63.623137
418.804M	-64.141934
418.864M	-64.386188
418.924M	-65.107820
418.984M	-65.734175
419.044M	-63.916675
419.104M	-62.241184
419.164M	-61.995972
419.224M	-62.962737
419.284M	-64.725388
419.344M	-66.595576
419.405M	-67.103951
419.465M	-65.975531
419.525M	-65.668847
419.585M	-67.067133
419.645M	-68.835453
419.705M	-68.751181
419.765M	-68.884807
419.825M	-71.085379
419.885M	-75.654087
419.945M	-82.482836
420.006M	-88.703959
420.066M	-86.314795
420.126M	-82.237001
420.186M	-78.062168
420.246M	-71.920598
420.306M	-67.257521
420.366M	-65.434499
420.426M	-65.540458
420.486M	-65.300422
420.546M	-64.297443
420.606M	-63.941130
420.667M	-64.534428
420.727M	-65.334941
420.787M	-65.708663
420.847M	-65.889508
420.907M	-64.797305
420.967M	-63.861451
421.027M	-64.848553
421.087M	-66.826004
421.147M	-65.506997
421.207M	-62.600991
421.268M	-61.277143
421.328M	-61.389691
421.388M	-61.886427
421.448M	-62.497048
421.508M	-63.853640
421.568M	-65.178659
421.628M	-66.328206
421.688M	-68.397997
421.748M	-69.370407
421.808M	-67.179967
421.868M	-65.378800
421.929M	-64.186948
421.989M	-63.909611
422.049M	-64.998049
422.109M	-65.469315
422.169M	-64.461894
422.229M	-64.592125
422.289M	-66.153913
422.349M	-67.570077
422.409M	-67.864685
422.469M	-68.049489
422.530M	-66.168705
422.590M	-63.828606
422.650M	-63.201422
422.710M	-64.613671
422.770M	-65.879701
422.830M	-64.878153
422.890M	-64.910649
422.950M	-65.838783
423.010M	-65.850629
423.070M	-66.297094
423.131M	-67.269309
423.191M	-67.355820
423.251M	-67.004012
423.311M	-66.233728
423.371M	-66.212031
423.431M	-66.478229
423.491M	-65.893590
423.551M	-65.563895
423.611M	-65.443672
423.671M	-64.998533
423.731M	-63.706052
423.792M	-63.579043
423.852M	-65.467393
423.912M	-68.234117
423.972M	-66.700597
424.032M	-63.723099
424.092M	-63.445462
424.152M	-65.934508
424.212M	-67.728727
424.272M	-66.057947
424.332M	-65.201877
424.393M	-65.157623
424.453M	-66.263571
424.513M	-69.409648
424.573M	-70.591122
424.633M	-68.523385
424.693M	-66.876782
424.753M	-66.012778
424.813M	-66.202885
424.873M	-66.066609
424.933M	-65.264974
424.993M	-64.874626
425.054M	-65.275047
425.114M	-65.969140
425.174M	-65.970188
425.234M	-65.792624
425.294M	-66.297528
425.354M	-66.419584
425.414M	-65.644029
425.474M	-65.722403
425.534M	-67.407172
425.594M	-69.815731
425.655M	-69.446748
425.715M	-68.560379
425.775M	-70.231199
425.835M	-74.444812
425.895M	-79.868143
425.955M	-85.234621
426.015M	-91.188689
426.075M	-97.655515
426.135M	-99.641910
426.195M	-100.004121
426.256M	-99.827665
426.316M	-98.247166
426.376M	-96.665259
426.436M	-96.023266
426.496M	-95.724078
426.556M	-94.882980
426.616M	-94.289868
426.676M	-95.038867
426.736M	-97.200240
426.796M	-98.881894
426.856M	-98.191862
426.917M	-97.371325
426.977M	-97.909877
427.037M	-98.526243
427.097M	-97.633001
427.157M	-97.177139
427.217M	-98.458614
427.277M	-99.695560
427.337M	-97.794022
427.397M	-95.453065
427.457M	-94.282893
427.518M	-94.060109
427.578M	-94.613278
427.638M	-95.861231
427.698M	-98.156827
427.758M	-99.572003
427.818M	-98.297455
427.878M	-98.172417
427.938M	-98.051008
427.998M	-97.103792
428.058M	-97.869832
428.118M	-99.596096
428.179M	-100.650605
428.239M	-101.059051
428.299M	-99.052666
428.359M	-96.928735
428.419M	-96.421402
428.479M	-97.045311
428.539M	-97.103635
428.599M	-96.513505
428.659M	-95.685492
428.719M	-95.654169
428.780M	-96.767438
428.840M	-98.339434
428.900M	-98.223399
428.960M	-97.007248
429.020M	-96.496610
429.080M	-96.059291
429.140M	-95.591401
429.200M	-95.446086
429.260M	-95.764189
429.320M	-95.182820
429.381M	-94.577845
429.441M	-94.541323
429.501M	-94.150665
429.561M	-94.765716
429.621M	-96.861860
429.681M	-98.517604
429.741M	-99.927210
429.801M	-100.736586
429.861M	-98.940249
429.921M	-97.672228
429.981M	-96.798991
430.042M	-96.890025
430.102M	-99.184287
430.162M	-99.477157
430.222M	-96.418028
430.282M	-95.691090
430.342M	-97.417056
430.402M	-99.445122
430.462M	-99.124224
430.522M	-97.414956
430.582M	-96.025390
430.643M	-95.317126
430.703M	-94.280311
430.763M	-93.977448
430.823M	-94.917213
430.883M	-95.786750
430.943M	-95.296499
431.003M	-95.044566
431.063M	-96.127853
431.123M	-97.205740
431.183M	-98.136403
431.243M	-99.588493
431.304M	-100.290910
431.364M	-101.996528
431.424M	-101.454729
431.484M	-98.394503
431.544M	-96.940367
431.604M	-97.347926
431.664M	-97.840166
431.724M	-98.348066
431.784M	-100.179726
431.844M	-101.484947
431.905M	-99.295139
431.965M	-97.043242
432.025M	-95.765227
432.085M	-94.704142
432.145M	-94.246078
432.205M	-94.461205
432.265M	-93.928358
432.325M	-92.696913
432.385M	-92.681306
432.445M	-94.528710
432.506M	-97.499948
432.566M	-98.522830
432.626M	-97.518227
432.686M	-96.247343
432.746M	-95.739680
432.806M	-96.255258
432.866M	-96.932251
432.926M	-96.677241
432.986M	-95.884401
433.046M	-95.937184
433.106M	-97.054015
433.167M	-97.640121
433.227M	-97.944157
433.287M	-99.572849
433.347M	-98.792350
433.407M	-96.250384
433.467M	-95.088455
433.527M	-95.502108
433.587M	-96.197631
433.647M	-95.827428
433.707M	-95.133990
433.768M	-95.557119
433.828M	-96.450992
433.888M	-96.390465
433.948M	-97.308999
434.008M	-99.210781
434.068M	-98.124570
434.128M	-96.901236
434.188M	-97.549586
434.248M	-97.777900
434.308M	-97.845091
434.368M	-98.046924
434.429M	-98.232877
434.489M	-98.947684
434.549M	-100.087058
434.609M	-99.617392
434.669M	-97.205596
434.729M	-94.532262
434.789M	-93.173282
434.849M	-93.789519
434.909M	-94.844806
434.969M	-95.910312
