Freq	Power
385.030M	-96.449719
385.090M	-94.768296
385.150M	-95.137473
385.210M	-96.976177
385.270M	-100.262533
385.330M	-100.542633
385.390M	-98.966541
385.450M	-98.667610
385.510M	-99.687256
385.570M	-101.967749
385.631M	-100.207611
385.691M	-97.511772
385.751M	-96.713141
385.811M	-96.929502
385.871M	-97.725416
385.931M	-97.990109
385.991M	-97.662957
386.051M	-97.679061
386.111M	-97.477266
386.171M	-97.471947
386.231M	-97.912013
386.292M	-97.700503
386.352M	-96.842903
386.412M	-96.427395
386.472M	-97.450465
386.532M	-99.365643
386.592M	-100.949779
386.652M	-102.434193
386.712M	-102.216301
386.772M	-99.220080
386.832M	-96.674140
386.893M	-95.964197
386.953M	-96.872097
387.013M	-97.744111
387.073M	-98.310374
387.133M	-99.124948
387.193M	-98.937272
387.253M	-98.220535
387.313M	-97.250798
387.373M	-95.841595
387.433M	-95.149816
387.493M	-96.063027
387.554M	-96.695502
387.614M	-94.634319
387.674M	-93.269152
387.734M	-94.127041
387.794M	-96.490087
387.854M	-98.660821
387.914M	-100.386958
387.974M	-101.754993
388.034M	-102.245973
388.094M	-102.583220
388.155M	-101.565274
388.215M	-100.301596
388.275M	-99.360261
388.335M	-98.594279
388.395M	-98.871030
388.455M	-100.238191
388.515M	-99.094282
388.575M	-97.137766
388.635M	-96.349591
388.695M	-96.601751
388.756M	-98.282903
388.816M	-101.112707
388.876M	-100.898092
388.936M	-100.613006
388.996M	-102.190302
389.056M	-98.845114
389.116M	-96.009195
389.176M	-95.835722
389.236M	-97.205435
389.296M	-98.146707
389.356M	-97.763343
389.417M	-96.906463
389.477M	-96.397236
389.537M	-96.990177
389.597M	-98.145236
389.657M	-98.479782
389.717M	-97.846942
389.777M	-96.775623
389.837M	-95.653808
389.897M	-94.730243
389.957M	-94.606435
390.018M	-95.801331
390.078M	-98.288749
390.138M	-100.349565
390.198M	-100.331225
390.258M	-99.261777
390.318M	-99.040785
390.378M	-98.487235
390.438M	-97.643630
390.498M	-96.713130
390.558M	-95.715908
390.618M	-95.446274
390.679M	-95.544804
390.739M	-95.954709
390.799M	-96.693690
390.859M	-96.389116
390.919M	-95.911919
390.979M	-95.262861
391.039M	-94.682743
391.099M	-96.036674
391.159M	-100.755760
391.219M	-103.864067
391.280M	-100.857108
391.340M	-99.779692
391.400M	-99.475633
391.460M	-99.526715
391.520M	-98.575490
391.580M	-98.045175
391.640M	-98.535490
391.700M	-97.109076
391.760M	-95.648127
391.820M	-96.357103
391.881M	-98.013723
391.941M	-96.852887
392.001M	-94.272973
392.061M	-93.122979
392.121M	-93.221973
392.181M	-93.225787
392.241M	-93.219017
392.301M	-93.837127
392.361M	-94.504057
392.421M	-94.514636
392.481M	-94.002069
392.542M	-93.673390
392.602M	-93.719032
392.662M	-94.194397
392.722M	-94.445956
392.782M	-94.072309
392.842M	-94.410261
392.902M	-96.153680
392.962M	-98.462404
393.022M	-97.955133
393.082M	-96.482417
393.143M	-96.721769
393.203M	-96.848155
393.263M	-95.540380
393.323M	-94.081711
393.383M	-93.410043
393.443M	-93.826977
393.503M	-95.588696
393.563M	-98.374590
393.623M	-99.100386
393.683M	-98.396471
393.743M	-98.275533
393.804M	-97.646165
393.864M	-97.433417
393.924M	-97.099670
393.984M	-96.384151
394.044M	-96.158904
394.104M	-95.837726
394.164M	-95.322795
394.224M	-94.624227
394.284M	-94.419747
394.344M	-95.605162
394.405M	-97.844120
394.465M	-100.657716
394.525M	-101.982373
394.585M	-99.780006
394.645M	-97.837718
394.705M	-96.723422
394.765M	-96.035413
394.825M	-95.891915
394.885M	-95.454551
394.945M	-94.944516
395.006M	-95.587645
395.066M	-96.406633
395.126M	-95.375327
395.186M	-94.822956
395.246M	-95.853662
395.306M	-96.841620
395.366M	-95.512281
395.426M	-95.569710
395.486M	-97.524381
395.546M	-97.729860
395.606M	-96.708691
395.667M	-95.120659
395.727M	-94.241956
395.787M	-94.856204
395.847M	-95.159436
395.907M	-94.722443
395.967M	-94.491359
396.027M	-94.260154
