Freq	Power
410.330M	-63.484227
410.390M	-62.738464
410.450M	-63.624543
410.510M	-65.268880
410.570M	-66.540112
410.631M	-67.635171
410.691M	-67.850595
410.751M	-67.429282
410.811M	-65.624899
410.871M	-63.615337
410.931M	-62.597542
410.991M	-62.765413
411.051M	-64.280530
411.111M	-66.948659
411.171M	-68.832283
411.231M	-69.813886
411.292M	-70.776796
411.352M	-66.556801
411.412M	-63.201315
411.472M	-63.086937
411.532M	-65.245798
411.592M	-64.680428
411.652M	-63.735398
411.712M	-65.319923
411.772M	-66.721288
411.832M	-65.362795
411.893M	-64.007769
411.953M	-63.533525
412.013M	-63.956123
412.073M	-65.196384
412.133M	-66.340725
412.193M	-66.439999
412.253M	-66.237099
412.313M	-66.075668
412.373M	-66.409152
412.433M	-66.866593
412.493M	-67.031107
412.554M	-66.658955
412.614M	-65.359658
412.674M	-64.467285
412.734M	-65.357814
412.794M	-67.344882
412.854M	-68.948266
412.914M	-67.034617
412.974M	-63.018228
413.034M	-60.885720
413.094M	-60.457051
413.155M	-61.134883
413.215M	-62.194588
413.275M	-63.500377
413.335M	-64.714712
413.395M	-64.430171
413.455M	-63.276364
413.515M	-62.866518
413.575M	-63.598698
413.635M	-65.315495
413.695M	-67.925756
413.756M	-71.123839
413.816M	-74.465247
413.876M	-78.898082
413.936M	-84.856043
413.996M	-90.043962
414.056M	-86.544656
414.116M	-79.972259
414.176M	-75.408096
414.236M	-72.835131
414.296M	-71.253034
414.356M	-68.538215
414.417M	-65.974211
414.477M	-65.163854
414.537M	-65.726188
414.597M	-67.157239
414.657M	-69.635238
414.717M	-69.696469
414.777M	-67.303276
414.837M	-65.858410
414.897M	-64.948418
414.957M	-64.613697
415.018M	-65.372946
415.078M	-65.879132
415.138M	-64.890976
415.198M	-64.943132
415.258M	-66.820567
415.318M	-68.717334
415.378M	-67.223189
415.438M	-64.963347
415.498M	-64.957647
415.558M	-67.006875
415.618M	-66.669698
415.679M	-65.127115
415.739M	-64.520013
415.799M	-64.535551
415.859M	-65.235880
415.919M	-66.109618
415.979M	-67.858048
416.039M	-68.979234
416.099M	-65.300042
416.159M	-63.250824
416.219M	-63.832009
416.280M	-65.836024
416.340M	-67.647603
416.400M	-66.403718
416.460M	-64.524491
416.520M	-63.999489
416.580M	-64.225244
416.640M	-64.710085
416.700M	-63.828186
416.760M	-62.375981
416.820M	-62.715559
416.881M	-64.544775
416.941M	-66.047905
417.001M	-67.119067
417.061M	-67.063566
417.121M	-66.138597
417.181M	-65.774410
417.241M	-65.355492
417.301M	-64.526332
417.361M	-63.636832
417.421M	-63.523811
417.481M	-63.939569
417.542M	-64.432076
417.602M	-65.028556
417.662M	-64.899209
417.722M	-64.352692
417.782M	-64.056961
417.842M	-64.856972
417.902M	-65.903401
417.962M	-65.039447
418.022M	-63.901552
418.082M	-63.412759
418.143M	-62.753944
418.203M	-62.837799
418.263M	-63.845355
418.323M	-64.016750
418.383M	-65.938354
418.443M	-67.140014
418.503M	-66.925340
418.563M	-66.917899
418.623M	-68.083070
418.683M	-66.596674
418.743M	-65.225567
418.804M	-65.435033
418.864M	-65.968939
418.924M	-65.559804
418.984M	-65.384884
419.044M	-66.008498
419.104M	-66.422416
419.164M	-66.047025
419.224M	-65.273239
419.284M	-64.824788
419.344M	-65.106132
419.405M	-65.654635
419.465M	-65.501169
419.525M	-65.114178
419.585M	-64.234245
419.645M	-63.817592
419.705M	-65.082029
419.765M	-68.055193
419.825M	-72.254091
419.885M	-77.925076
419.945M	-85.454985
420.006M	-88.514266
420.066M	-86.151437
420.126M	-81.315254
420.186M	-75.761149
420.246M	-72.000344
420.306M	-69.463133
420.366M	-68.221604
420.426M	-67.244158
420.486M	-64.394282
420.546M	-62.898727
420.606M	-64.101396
420.667M	-67.092188
420.727M	-69.067775
420.787M	-68.887363
420.847M	-66.077108
420.907M	-63.845300
420.967M	-64.105853
421.027M	-65.789426
421.087M	-64.663476
421.147M	-62.811493
421.207M	-62.423449
421.268M	-62.950299
421.328M	-63.687462
421.388M	-65.437650
421.448M	-68.753843
421.508M	-68.189553
421.568M	-65.957625
421.628M	-65.385355
421.688M	-65.733340
421.748M	-66.926545
421.808M	-67.522017
421.868M	-66.613327
421.929M	-66.204391
421.989M	-66.809907
422.049M	-66.250558
422.109M	-65.727628
422.169M	-67.145571
422.229M	-66.869136
422.289M	-64.624868
422.349M	-63.385923
422.409M	-63.220069
422.469M	-64.171380
422.530M	-65.374938
422.590M	-65.089640
422.650M	-64.325079
422.710M	-63.959975
422.770M	-64.069428
422.830M	-64.619771
422.890M	-64.997011
422.950M	-64.698281
423.010M	-64.737475
423.070M	-65.590225
423.131M	-66.369139
423.191M	-67.518773
423.251M	-68.481678
423.311M	-67.682695
423.371M	-66.469294
423.431M	-66.010502
423.491M	-65.950629
423.551M	-65.392423
423.611M	-64.959989
423.671M	-65.933729
423.731M	-65.977256
423.792M	-65.159759
423.852M	-64.594389
