Freq	Power
385.030M	-97.049202
385.090M	-97.372487
385.150M	-98.099204
385.210M	-97.758767
385.270M	-98.056316
385.330M	-100.059900
385.390M	-101.082137
385.450M	-98.834630
385.510M	-97.200081
385.570M	-96.668484
385.631M	-96.398643
385.691M	-97.184381
385.751M	-98.535714
385.811M	-97.388200
385.871M	-96.173544
385.931M	-97.009675
385.991M	-98.458168
386.051M	-97.545518
386.111M	-96.151790
386.171M	-96.832833
386.231M	-98.561779
386.292M	-98.067965
386.352M	-97.862297
386.412M	-98.050003
386.472M	-97.602283
386.532M	-96.808718
386.592M	-95.470740
386.652M	-95.068318
386.712M	-96.200592
386.772M	-96.213485
386.832M	-95.348591
386.893M	-95.905624
386.953M	-98.134012
387.013M	-100.265779
387.073M	-99.653903
387.133M	-96.525275
387.193M	-93.706997
387.253M	-92.933504
387.313M	-93.980094
387.373M	-94.973523
387.433M	-95.113679
387.493M	-95.545828
387.554M	-96.197421
387.614M	-96.987115
387.674M	-97.886714
387.734M	-99.211479
387.794M	-99.998681
387.854M	-98.850345
387.914M	-98.184956
387.974M	-96.609922
388.034M	-94.628983
388.094M	-94.134684
388.155M	-94.618207
388.215M	-94.511827
388.275M	-94.209400
388.335M	-95.193287
388.395M	-97.517030
388.455M	-98.401326
388.515M	-98.063474
388.575M	-98.327927
388.635M	-98.687893
388.695M	-98.726240
388.756M	-98.976601
388.816M	-98.743170
388.876M	-97.347416
388.936M	-95.645551
388.996M	-94.484376
389.056M	-94.657584
389.116M	-96.066032
389.176M	-97.418648
389.236M	-97.059045
389.296M	-96.096888
389.356M	-96.279342
389.417M	-97.942465
389.477M	-101.302089
389.537M	-100.997379
389.597M	-98.283677
389.657M	-97.782408
389.717M	-99.002506
389.777M	-99.971151
389.837M	-99.025507
389.897M	-99.183505
389.957M	-98.727800
390.018M	-96.373000
390.078M	-95.933083
390.138M	-97.073125
390.198M	-98.204905
390.258M	-98.080381
390.318M	-96.393232
390.378M	-95.049875
390.438M	-94.426728
390.498M	-94.667267
390.558M	-95.854790
390.618M	-96.611526
390.679M	-96.157832
390.739M	-96.818811
390.799M	-98.989559
390.859M	-100.438282
390.919M	-100.022900
390.979M	-100.335204
391.039M	-100.881107
391.099M	-99.846309
391.159M	-97.972166
391.219M	-96.282039
391.280M	-95.707631
391.340M	-95.571726
391.400M	-95.234966
391.460M	-96.347967
391.520M	-99.598495
391.580M	-99.582808
391.640M	-96.033121
391.700M	-94.125969
391.760M	-93.953476
391.820M	-94.551602
391.881M	-95.893852
391.941M	-98.458159
392.001M	-98.125630
392.061M	-95.068293
392.121M	-94.671592
392.181M	-95.906709
392.241M	-96.904792
392.301M	-98.120284
392.361M	-97.661192
392.421M	-96.025912
392.481M	-94.653935
392.542M	-93.551827
392.602M	-93.510184
392.662M	-95.241526
392.722M	-96.927587
392.782M	-95.725252
392.842M	-94.467523
392.902M	-94.840320
392.962M	-96.543731
393.022M	-98.179939
393.082M	-98.598275
393.143M	-96.979534
393.203M	-94.707223
393.263M	-94.377098
393.323M	-96.247015
393.383M	-97.707771
393.443M	-98.443337
393.503M	-99.633946
393.563M	-98.658700
393.623M	-97.017675
393.683M	-97.522787
393.743M	-98.925387
393.804M	-96.214334
393.864M	-94.235479
393.924M	-94.543745
393.984M	-95.886950
394.044M	-96.094934
394.104M	-95.560294
394.164M	-96.496226
394.224M	-97.528359
394.284M	-96.938993
394.344M	-97.848271
394.405M	-99.040719
394.465M	-96.676530
394.525M	-94.498423
394.585M	-93.735251
394.645M	-93.998713
394.705M	-95.409048
394.765M	-98.080689
394.825M	-98.980806
394.885M	-96.725225
394.945M	-94.318778
395.006M	-93.413466
395.066M	-93.727550
395.126M	-94.761722
395.186M	-97.283545
395.246M	-103.092318
395.306M	-102.170191
395.366M	-96.072413
395.426M	-93.046351
395.486M	-93.168557
395.546M	-95.886574
395.606M	-97.946316
395.667M	-97.793199
395.727M	-98.511098
395.787M	-97.051328
395.847M	-95.320905
395.907M	-95.102758
395.967M	-95.294545
396.027M	-96.211930
396.087M	-96.719413
396.147M	-96.252198
396.207M	-96.681406
396.268M	-97.167496
396.328M	-96.811849
396.388M	-97.211208
396.448M	-98.921060
396.508M	-100.143896
396.568M	-100.679812
396.628M	-102.942963
396.688M	-103.100223
396.748M	-98.849339
396.808M	-96.953317
396.868M	-97.975910
396.929M	-99.277585
396.989M	-98.211758
397.049M	-96.490657
397.109M	-95.395931
397.169M	-95.632283
397.229M	-96.400146
397.289M	-97.178635
397.349M	-97.001438
397.409M	-95.629727
397.469M	-95.079598
397.530M	-96.294888
397.590M	-97.788932
397.650M	-96.337509
397.710M	-95.251334
397.770M	-95.317627
397.830M	-95.123931
397.890M	-95.174864
397.950M	-96.235185
398.010M	-96.138715
398.070M	-96.395946
398.131M	-97.614550
398.191M	-96.809843
398.251M	-96.812287
398.311M	-98.473608
398.371M	-98.064373
398.431M	-95.978448
398.491M	-95.641771
398.551M	-96.375057
398.611M	-95.948179
398.671M	-96.258240
398.731M	-98.028271
398.792M	-98.349577
398.852M	-96.476512
398.912M	-96.025493
398.972M	-98.062386
399.032M	-99.705332
399.092M	-98.391134
399.152M	-97.828936
399.212M	-96.654151
399.272M	-94.877367
399.332M	-94.110397
399.393M	-94.334368
399.453M	-95.060750
399.513M	-95.637536
399.573M	-96.126401
399.633M	-96.978236
399.693M	-96.179666
399.753M	-93.794772
399.813M	-92.749244
399.873M	-93.429620
399.933M	-94.903427
399.993M	-96.107473
400.054M	-97.548354
400.114M	-98.268796
400.174M	-97.054553
400.234M	-96.440387
400.294M	-97.548534
400.354M	-99.415646
400.414M	-98.531403
400.474M	-96.846324
400.534M	-96.067755
400.594M	-95.820244
400.655M	-95.571646
400.715M	-95.479987
400.775M	-96.223161
400.835M	-97.641238
400.895M	-97.552093
400.955M	-96.524792
401.015M	-95.528720
401.075M	-95.106123
401.135M	-95.315505
401.195M	-95.966449
401.256M	-97.441800
401.316M	-97.101749
401.376M	-95.788910
401.436M	-95.283062
401.496M	-95.557508
401.556M	-96.221736
401.616M	-97.143092
401.676M	-98.064985
401.736M	-99.453160
401.796M	-98.887205
401.856M	-97.109349
401.917M	-94.827828
401.977M	-92.248585
402.037M	-87.765846
402.097M	-82.310099
402.157M	-76.611582
402.217M	-70.757657
402.277M	-66.463524
402.337M	-64.236178
402.397M	-63.848829
402.457M	-65.054819
402.518M	-66.576952
402.578M	-66.410923
402.638M	-66.053853
402.698M	-66.567035
402.758M	-66.779696
402.818M	-65.503465
402.878M	-63.452148
402.938M	-62.251689
402.998M	-62.831046
403.058M	-64.971074
403.118M	-66.338180
403.179M	-65.324766
403.239M	-64.257304
403.299M	-63.545011
403.359M	-62.766907
403.419M	-62.573968
403.479M	-63.419014
403.539M	-64.838017
403.599M	-66.511969
403.659M	-67.434136
403.719M	-66.808497
403.780M	-66.209868
403.840M	-67.205722
403.900M	-68.060201
403.960M	-66.886263
404.020M	-67.229874
404.080M	-67.681269
404.140M	-66.277877
404.200M	-65.830186
404.260M	-66.302940
404.320M	-65.732523
404.381M	-64.641486
404.441M	-63.756695
404.501M	-62.260203
404.561M	-61.397896
404.621M	-62.320435
404.681M	-65.121793
404.741M	-66.650740
404.801M	-65.927117
404.861M	-66.317112
404.921M	-67.590005
404.981M	-68.606563
405.042M	-67.809986
405.102M	-66.509884
405.162M	-66.628285
405.222M	-67.435103
405.282M	-67.629486
405.342M	-68.030521
405.402M	-68.749585
405.462M	-67.963267
405.522M	-66.571577
405.582M	-65.658304
405.643M	-64.026308
405.703M	-62.023515
405.763M	-61.338798
405.823M	-61.525220
405.883M	-61.667038
405.943M	-62.807144
406.003M	-65.403624
406.063M	-66.832022
406.123M	-65.441127
406.183M	-64.502972
406.243M	-64.322977
406.304M	-64.352258
406.364M	-64.282836
406.424M	-64.447290
406.484M	-65.764027
406.544M	-65.219842
406.604M	-62.185973
406.664M	-60.720110
406.724M	-60.966576
406.784M	-62.613233
406.844M	-64.519487
406.905M	-65.037940
406.965M	-66.270473
407.025M	-69.140307
407.085M	-70.586646
407.145M	-69.004961
407.205M	-65.591918
407.265M	-63.712936
407.325M	-63.679732
407.385M	-64.250659
407.445M	-64.558489
407.506M	-65.805323
407.566M	-66.799904
407.626M	-65.667024
407.686M	-65.277612
407.746M	-67.037459
407.806M	-70.788351
407.866M	-76.311014
407.926M	-83.587609
407.986M	-89.061171
408.046M	-87.289923
408.106M	-82.883144
408.167M	-76.912146
408.227M	-72.014936
408.287M	-67.946596
408.347M	-64.560594
408.407M	-63.114006
408.467M	-63.211505
408.527M	-62.852470
408.587M	-61.720323
408.647M	-61.259940
408.707M	-62.594358
408.768M	-65.519112
408.828M	-67.342979
408.888M	-67.868640
408.948M	-69.862220
409.008M	-75.162336
409.068M	-68.799726
409.128M	-64.208630
409.188M	-63.223003
409.248M	-63.700384
409.308M	-62.899447
409.368M	-62.506210
409.429M	-64.004689
409.489M	-64.926819
409.549M	-64.219289
409.609M	-65.575937
409.669M	-69.693515
409.729M	-71.073587
409.789M	-68.588265
409.849M	-65.621024
409.909M	-64.634495
409.969M	-65.361482
410.030M	-65.777822
410.090M	-64.104521
410.150M	-62.288978
410.210M	-62.730064
410.270M	-65.805463
410.330M	-68.874338
410.390M	-67.330820
410.450M	-65.273708
410.510M	-64.430583
410.570M	-64.433105
410.631M	-63.421235
410.691M	-62.843467
410.751M	-64.571881
410.811M	-66.019025
410.871M	-64.305354
410.931M	-63.373588
410.991M	-64.660558
411.051M	-67.049889
411.111M	-66.571697
411.171M	-65.604438
411.231M	-65.379387
411.292M	-64.293579
411.352M	-63.077378
411.412M	-63.529510
411.472M	-67.241502
411.532M	-72.505291
411.592M	-71.417370
411.652M	-69.213312
411.712M	-67.007692
411.772M	-64.990105
411.832M	-63.328924
411.893M	-62.475124
411.953M	-62.587300
412.013M	-62.715740
412.073M	-62.045130
412.133M	-61.839203
412.193M	-62.731145
412.253M	-63.900752
412.313M	-63.803459
412.373M	-62.734564
412.433M	-61.880365
412.493M	-62.090679
412.554M	-63.698498
412.614M	-64.256839
412.674M	-63.020644
412.734M	-63.777064
412.794M	-65.246082
412.854M	-63.861133
412.914M	-63.595633
412.974M	-65.092393
413.034M	-66.459380
413.094M	-65.583041
413.155M	-64.027180
413.215M	-63.762649
413.275M	-64.167693
413.335M	-65.410727
413.395M	-67.180231
413.455M	-67.298947
413.515M	-67.194219
413.575M	-67.458378
413.635M	-67.478567
413.695M	-68.194638
413.756M	-69.425548
413.816M	-72.195990
413.876M	-77.524257
413.936M	-84.609353
413.996M	-89.734647
414.056M	-86.320918
414.116M	-82.132808
414.176M	-80.102927
414.236M	-76.717256
414.296M	-72.178224
414.356M	-68.766494
414.417M	-66.957986
414.477M	-65.853514
414.537M	-65.084832
414.597M	-65.118570
414.657M	-66.054174
414.717M	-66.445605
414.777M	-65.199133
414.837M	-64.529243
414.897M	-65.061948
414.957M	-66.718806
415.018M	-67.279781
415.078M	-65.316894
415.138M	-64.883059
415.198M	-66.047478
415.258M	-66.778636
415.318M	-66.455223
415.378M	-67.421001
415.438M	-68.874421
415.498M	-69.046939
415.558M	-68.695083
415.618M	-69.103192
415.679M	-68.370717
415.739M	-66.218534
415.799M	-66.002626
415.859M	-67.106835
415.919M	-68.930862
415.979M	-71.223113
416.039M	-67.427902
416.099M	-63.973302
416.159M	-63.760045
416.219M	-65.748328
416.280M	-68.021482
416.340M	-67.423996
416.400M	-64.914103
416.460M	-63.000251
416.520M	-61.512530
416.580M	-61.431182
416.640M	-63.753607
416.700M	-66.364598
416.760M	-65.745567
416.820M	-63.689598
416.881M	-61.925730
416.941M	-62.228201
417.001M	-63.620509
417.061M	-63.159369
417.121M	-61.313668
417.181M	-60.364716
417.241M	-61.179922
417.301M	-62.456292
417.361M	-62.467620
417.421M	-62.983739
417.481M	-64.382547
417.542M	-65.846179
417.602M	-68.436491
417.662M	-70.202812
417.722M	-66.620704
417.782M	-65.932249
417.842M	-68.534411
417.902M	-65.142514
417.962M	-62.900298
418.022M	-64.222868
418.082M	-65.266950
418.143M	-65.022318
418.203M	-66.539050
418.263M	-65.964279
418.323M	-62.520016
418.383M	-63.131295
418.443M	-63.469910
418.503M	-63.983307
418.563M	-65.420754
418.623M	-67.489627
418.683M	-68.331845
418.743M	-68.991427
418.804M	-71.232898
418.864M	-72.898819
418.924M	-72.137098
418.984M	-73.932020
419.044M	-72.514918
419.104M	-67.386327
419.164M	-64.942085
419.224M	-63.408810
419.284M	-62.665944
419.344M	-63.261435
419.405M	-64.563609
419.465M	-66.202875
419.525M	-68.817946
419.585M	-71.402003
419.645M	-72.409479
419.705M	-73.333005
419.765M	-74.997401
419.825M	-78.018111
419.885M	-83.190589
419.945M	-88.266994
420.006M	-87.749535
420.066M	-84.366600
420.126M	-80.207154
420.186M	-76.070253
420.246M	-72.092574
420.306M	-69.736407
420.366M	-69.585362
420.426M	-70.831066
420.486M	-70.753097
420.546M	-68.233073
420.606M	-66.424061
420.667M	-65.001540
420.727M	-64.178547
420.787M	-64.336627
420.847M	-64.397386
420.907M	-63.904995
420.967M	-62.824607
421.027M	-61.650286
421.087M	-61.583762
421.147M	-62.838634
421.207M	-63.669097
421.268M	-63.556885
421.328M	-63.720303
421.388M	-63.934570
421.448M	-63.625154
421.508M	-63.271037
421.568M	-63.457668
421.628M	-64.047136
421.688M	-64.121662
421.748M	-64.322245
421.808M	-66.340833
421.868M	-69.454006
421.929M	-67.221892
421.989M	-65.008934
422.049M	-65.731126
422.109M	-67.584420
422.169M	-68.314490
422.229M	-68.520416
422.289M	-66.824931
422.349M	-65.451431
422.409M	-66.378276
422.469M	-67.344024
422.530M	-65.272175
422.590M	-63.896886
422.650M	-63.938723
422.710M	-64.365134
422.770M	-64.622337
422.830M	-63.974440
422.890M	-63.112223
422.950M	-63.205848
423.010M	-64.011246
423.070M	-63.990334
423.131M	-64.001478
423.191M	-65.290930
423.251M	-65.188911
423.311M	-64.450776
423.371M	-65.151479
423.431M	-67.117920
423.491M	-68.696318
423.551M	-68.041392
423.611M	-67.254848
423.671M	-66.644565
423.731M	-66.653157
423.792M	-67.516531
423.852M	-67.674524
423.912M	-66.656334
423.972M	-66.382020
424.032M	-69.263797
424.092M	-72.315643
424.152M	-68.222453
424.212M	-66.437700
424.272M	-66.524759
424.332M	-67.395109
424.393M	-67.722035
424.453M	-66.788004
424.513M	-66.112145
424.573M	-65.826860
424.633M	-65.228417
424.693M	-64.869077
424.753M	-65.230509
424.813M	-65.999780
424.873M	-67.136484
424.933M	-68.217213
424.993M	-68.214046
425.054M	-66.850089
425.114M	-64.872822
425.174M	-63.554511
425.234M	-63.543526
425.294M	-63.769499
425.354M	-63.395152
425.414M	-63.351161
425.474M	-64.554487
425.534M	-66.516637
425.594M	-67.959569
425.655M	-68.519403
425.715M	-69.920334
425.775M	-73.537383
425.835M	-79.259318
425.895M	-85.988392
425.955M	-91.906464
426.015M	-95.538211
426.075M	-97.532096
426.135M	-98.286972
426.195M	-99.147946
426.256M	-97.049482
426.316M	-93.637825
426.376M	-92.368510
426.436M	-92.539469
426.496M	-92.792356
426.556M	-93.898652
426.616M	-97.641224
426.676M	-99.367512
426.736M	-96.934422
426.796M	-96.144226
426.856M	-94.191597
426.917M	-92.337102
426.977M	-92.514192
427.037M	-94.605837
427.097M	-97.110828
427.157M	-98.696256
427.217M	-100.084247
427.277M	-101.586442
427.337M	-98.879095
427.397M	-97.317334
427.457M	-97.581156
427.518M	-97.602734
427.578M	-98.557160
427.638M	-101.050337
427.698M	-101.751310
427.758M	-101.264433
427.818M	-100.334151
427.878M	-97.527470
427.938M	-95.193860
427.998M	-94.482947
428.058M	-94.111287
428.118M	-94.096561
428.179M	-95.322387
428.239M	-96.169400
428.299M	-95.884355
428.359M	-96.019438
428.419M	-96.002712
428.479M	-94.989426
428.539M	-94.122282
428.599M	-94.464436
428.659M	-96.087372
428.719M	-96.129915
428.780M	-94.174395
428.840M	-93.548968
428.900M	-94.635491
428.960M	-96.362912
429.020M	-97.407978
429.080M	-97.454182
429.140M	-96.927219
429.200M	-96.850290
429.260M	-96.863416
429.320M	-97.466265
429.381M	-99.455013
429.441M	-99.147996
429.501M	-98.054409
429.561M	-98.787007
429.621M	-97.308108
429.681M	-95.968181
429.741M	-96.349497
429.801M	-97.437732
429.861M	-98.246914
429.921M	-99.243628
