Freq	Power
385.030M	-97.149896
385.090M	-95.962350
385.150M	-97.225059
385.210M	-101.279443
385.270M	-100.752377
385.330M	-98.226880
385.390M	-98.282063
385.450M	-97.542267
385.510M	-95.483301
385.570M	-94.731175
385.631M	-94.580744
385.691M	-93.771127
385.751M	-93.540388
385.811M	-94.759638
385.871M	-96.446744
385.931M	-96.198912
385.991M	-94.680678
386.051M	-94.621334
386.111M	-96.296613
386.171M	-98.400963
386.231M	-99.234450
386.292M	-98.302854
386.352M	-96.824656
386.412M	-95.617630
386.472M	-94.933500
386.532M	-93.802081
386.592M	-93.140197
386.652M	-94.145456
386.712M	-95.229616
386.772M	-94.916624
386.832M	-95.260871
386.893M	-96.758596
386.953M	-98.230713
387.013M	-99.006207
387.073M	-100.484466
387.133M	-102.158853
387.193M	-100.213765
387.253M	-97.365559
387.313M	-95.688481
387.373M	-94.495106
387.433M	-94.241595
387.493M	-95.700121
387.554M	-97.000100
387.614M	-96.070024
387.674M	-95.974866
387.734M	-97.302678
387.794M	-97.828080
387.854M	-95.927827
387.914M	-94.494481
387.974M	-95.362135
388.034M	-97.428395
388.094M	-98.330745
388.155M	-98.536495
388.215M	-98.975486
388.275M	-97.940122
388.335M	-96.216685
388.395M	-95.271190
388.455M	-95.100925
388.515M	-95.895462
388.575M	-97.850099
388.635M	-100.605340
388.695M	-99.734942
388.756M	-95.964696
388.816M	-93.435805
388.876M	-93.049061
388.936M	-94.662566
388.996M	-96.827155
389.056M	-98.604406
389.116M	-100.677301
389.176M	-100.011093
389.236M	-98.962400
389.296M	-98.988206
389.356M	-96.666860
389.417M	-94.899879
389.477M	-95.852365
389.537M	-99.541952
389.597M	-100.536962
389.657M	-97.488549
389.717M	-94.942878
389.777M	-93.542615
389.837M	-93.758804
389.897M	-95.755338
389.957M	-98.435360
390.018M	-98.306122
390.078M	-97.530560
390.138M	-98.988577
390.198M	-101.755023
390.258M	-100.888948
390.318M	-98.269906
390.378M	-98.322585
390.438M	-101.540566
390.498M	-102.345366
390.558M	-98.368846
390.618M	-96.893624
390.679M	-97.630435
390.739M	-98.494899
390.799M	-98.750690
390.859M	-98.686833
390.919M	-97.065431
390.979M	-95.284042
391.039M	-94.618395
391.099M	-95.507075
391.159M	-96.712106
391.219M	-95.686770
391.280M	-94.730876
391.340M	-95.391302
391.400M	-97.292140
391.460M	-98.060539
391.520M	-96.996118
391.580M	-96.163091
391.640M	-96.349636
391.700M	-97.558344
391.760M	-98.179445
391.820M	-96.509700
391.881M	-95.152106
391.941M	-96.190655
392.001M	-100.402913
392.061M	-101.309559
392.121M	-97.365837
392.181M	-95.938360
392.241M	-96.908913
392.301M	-98.905825
392.361M	-97.864828
392.421M	-96.013967
392.481M	-94.058617
392.542M	-92.576754
392.602M	-92.898339
392.662M	-94.150846
392.722M	-94.779587
392.782M	-95.108592
392.842M	-96.561897
392.902M	-97.823592
392.962M	-96.975319
393.022M	-96.593394
393.082M	-96.146870
393.143M	-95.080778
393.203M	-94.287681
393.263M	-94.138614
393.323M	-94.503134
393.383M	-94.974065
393.443M	-95.568017
393.503M	-96.486913
393.563M	-97.898063
393.623M	-100.285713
393.683M	-99.450102
393.743M	-96.954476
393.804M	-95.276420
393.864M	-93.730921
393.924M	-93.350262
393.984M	-94.840326
394.044M	-96.879422
394.104M	-98.464266
394.164M	-101.124236
394.224M	-99.672358
394.284M	-96.644785
394.344M	-97.149860
394.405M	-98.976710
394.465M	-97.237281
394.525M	-97.538053
394.585M	-99.658781
394.645M	-99.458369
394.705M	-99.008263
394.765M	-100.365750
394.825M	-100.107442
394.885M	-97.598421
394.945M	-95.539451
395.006M	-93.804018
395.066M	-93.324773
395.126M	-93.870807
395.186M	-94.334856
395.246M	-94.775515
395.306M	-96.436301
395.366M	-99.933881
395.426M	-101.001143
395.486M	-98.896400
395.546M	-97.181556
395.606M	-96.283705
395.667M	-96.089236
395.727M	-96.305323
395.787M	-96.143272
395.847M	-95.826673
395.907M	-96.503147
395.967M	-98.220955
396.027M	-98.845812
396.087M	-96.628249
396.147M	-95.132812
396.207M	-94.791626
396.268M	-95.037612
396.328M	-95.867903
396.388M	-96.320850
396.448M	-95.343732
396.508M	-94.588593
396.568M	-95.207223
396.628M	-96.428236
396.688M	-96.666451
396.748M	-95.578980
396.808M	-93.821409
396.868M	-92.824998
396.929M	-93.208140
396.989M	-94.041275
397.049M	-94.223479
397.109M	-93.940423
397.169M	-94.392464
397.229M	-96.200802
397.289M	-98.053805
397.349M	-97.621994
397.409M	-97.266360
397.469M	-97.904681
397.530M	-99.735643
397.590M	-99.963956
397.650M	-97.411115
397.710M	-97.037899
397.770M	-99.652401
397.830M	-101.499942
397.890M	-97.447805
397.950M	-94.322411
398.010M	-93.242464
398.070M	-93.706748
398.131M	-95.191580
398.191M	-96.721416
398.251M	-96.382173
398.311M	-95.599716
398.371M	-95.633465
398.431M	-95.618397
398.491M	-96.484453
398.551M	-96.960148
398.611M	-95.532366
398.671M	-95.211753
398.731M	-97.269574
398.792M	-98.146321
398.852M	-96.157111
398.912M	-95.647603
398.972M	-96.014410
399.032M	-95.574581
399.092M	-94.303270
399.152M	-93.957856
399.212M	-96.258125
399.272M	-100.359061
399.332M	-98.743296
399.393M	-96.563320
399.453M	-95.515269
399.513M	-95.091702
399.573M	-94.940177
399.633M	-94.259821
399.693M	-93.728604
399.753M	-93.677220
399.813M	-93.678322
399.873M	-93.880794
399.933M	-94.605325
399.993M	-94.554288
400.054M	-93.428289
400.114M	-93.527779
400.174M	-95.197022
400.234M	-96.843036
400.294M	-97.535882
400.354M	-98.273597
400.414M	-98.110467
400.474M	-97.299663
400.534M	-97.835141
400.594M	-98.183592
400.655M	-96.899920
400.715M	-95.338041
400.775M	-94.370926
400.835M	-94.316695
400.895M	-94.644738
400.955M	-93.960076
401.015M	-93.222683
401.075M	-94.494717
401.135M	-98.409959
401.195M	-98.839488
401.256M	-95.749071
401.316M	-95.463476
401.376M	-96.401091
401.436M	-97.222033
401.496M	-98.476722
401.556M	-97.564289
401.616M	-96.739296
401.676M	-95.086729
401.736M	-96.788357
401.796M	-98.545077
401.856M	-98.483544
401.917M	-96.347381
401.977M	-92.013671
402.037M	-86.943926
402.097M	-83.990915
402.157M	-79.529943
402.217M	-72.254008
402.277M	-66.813091
402.337M	-63.374729
402.397M	-61.994029
402.457M	-62.329882
402.518M	-63.035449
402.578M	-63.818858
402.638M	-64.540199
402.698M	-64.003686
402.758M	-63.672841
402.818M	-63.842331
402.878M	-63.917845
402.938M	-64.262087
402.998M	-65.903526
403.058M	-68.177420
403.118M	-66.259201
403.179M	-64.373238
403.239M	-64.743099
403.299M	-64.712800
403.359M	-61.958652
403.419M	-60.435500
403.479M	-60.841523
403.539M	-62.247280
403.599M	-63.687858
403.659M	-65.571356
403.719M	-67.694703
403.780M	-66.955641
403.840M	-64.384007
403.900M	-62.237341
403.960M	-61.981859
404.020M	-63.780660
404.080M	-65.248566
404.140M	-65.176541
404.200M	-65.611631
404.260M	-66.914886
404.320M	-68.714794
404.381M	-69.488389
404.441M	-68.100897
404.501M	-67.011387
404.561M	-65.789222
404.621M	-64.668062
404.681M	-64.634567
404.741M	-65.259456
404.801M	-66.214663
404.861M	-68.717964
404.921M	-70.657353
404.981M	-66.892739
405.042M	-64.969663
405.102M	-64.953664
405.162M	-65.483562
405.222M	-66.924712
405.282M	-68.950837
405.342M	-68.984125
405.402M	-67.133978
405.462M	-64.955272
405.522M	-64.334430
405.582M	-64.717882
405.643M	-65.505758
405.703M	-68.619020
405.763M	-70.592460
405.823M	-67.011749
405.883M	-65.340554
405.943M	-65.088013
406.003M	-65.355687
406.063M	-66.018294
406.123M	-66.562144
406.183M	-66.349729
406.243M	-65.283770
406.304M	-64.747108
406.364M	-63.928550
406.424M	-63.063034
406.484M	-63.044184
406.544M	-62.595994
406.604M	-61.332520
406.664M	-61.200149
406.724M	-62.864561
406.784M	-64.458188
406.844M	-64.706364
406.905M	-65.960926
406.965M	-67.690108
407.025M	-65.111335
407.085M	-62.763494
407.145M	-62.548059
407.205M	-63.661151
407.265M	-65.282479
407.325M	-67.297929
407.385M	-66.234699
407.445M	-64.806734
407.506M	-66.230337
407.566M	-69.812964
407.626M	-68.138623
407.686M	-66.200697
407.746M	-66.647971
407.806M	-69.232313
407.866M	-74.093111
407.926M	-80.752439
407.986M	-86.319784
408.046M	-82.506921
408.106M	-77.545137
408.167M	-74.555826
408.227M	-72.987101
408.287M	-71.786052
408.347M	-69.515295
408.407M	-66.258520
408.467M	-63.510849
408.527M	-62.000932
408.587M	-61.541538
408.647M	-61.940614
408.707M	-62.780588
408.768M	-63.777224
408.828M	-66.001328
408.888M	-67.887470
408.948M	-65.056798
409.008M	-62.876380
409.068M	-63.020334
409.128M	-65.786409
409.188M	-68.306261
409.248M	-67.491126
409.308M	-67.277864
409.368M	-65.532380
409.429M	-62.706395
409.489M	-60.977485
409.549M	-59.937742
409.609M	-59.657079
409.669M	-60.687786
409.729M	-62.814946
409.789M	-63.937551
409.849M	-63.956982
409.909M	-64.494304
409.969M	-65.104165
410.030M	-65.017790
410.090M	-64.857267
410.150M	-65.774345
410.210M	-66.954575
410.270M	-67.340745
410.330M	-68.334957
410.390M	-68.390814
410.450M	-66.361513
410.510M	-64.328976
410.570M	-62.822725
410.631M	-61.128211
410.691M	-60.295866
410.751M	-61.156705
410.811M	-62.843224
410.871M	-63.238441
410.931M	-63.257020
410.991M	-65.156747
411.051M	-65.637419
411.111M	-63.364122
411.171M	-62.398798
411.231M	-63.017087
411.292M	-64.267502
411.352M	-65.329560
411.412M	-66.623356
411.472M	-66.918019
411.532M	-66.107938
411.592M	-65.679565
411.652M	-64.641658
411.712M	-62.846829
411.772M	-62.390282
411.832M	-64.043051
411.893M	-67.786987
411.953M	-70.405938
412.013M	-68.536380
412.073M	-67.787786
412.133M	-67.521771
412.193M	-66.052752
412.253M	-64.472496
412.313M	-62.855479
412.373M	-61.941842
412.433M	-62.477361
412.493M	-64.614094
412.554M	-67.451241
412.614M	-67.707952
412.674M	-66.748372
412.734M	-65.963208
412.794M	-64.941188
412.854M	-65.036389
412.914M	-67.032853
412.974M	-68.149934
413.034M	-65.926154
413.094M	-65.497060
413.155M	-66.409940
413.215M	-66.118344
413.275M	-65.896022
413.335M	-65.395598
413.395M	-64.340188
413.455M	-62.823862
413.515M	-62.550949
413.575M	-64.241183
413.635M	-67.374620
413.695M	-70.908348
413.756M	-73.785639
413.816M	-76.306306
413.876M	-79.580081
413.936M	-84.255797
413.996M	-91.566716
414.056M	-92.034701
414.116M	-85.625373
414.176M	-78.409904
414.236M	-71.829482
414.296M	-67.136108
414.356M	-64.612625
414.417M	-64.521221
414.477M	-66.094073
414.537M	-67.466459
414.597M	-70.042022
414.657M	-73.127180
414.717M	-69.629536
414.777M	-67.229009
414.837M	-66.459219
414.897M	-66.163135
414.957M	-66.171918
415.018M	-64.704625
415.078M	-63.124705
415.138M	-63.322082
415.198M	-64.701502
415.258M	-66.162468
415.318M	-67.257877
415.378M	-66.251399
