Freq	Power
391.941M	-98.384049
392.001M	-99.024459
392.061M	-97.170372
392.121M	-95.111475
392.181M	-95.312080
392.241M	-97.500462
392.301M	-100.488092
392.361M	-101.396340
392.421M	-100.082744
392.481M	-98.932951
392.542M	-97.441069
392.602M	-95.391178
392.662M	-93.822959
392.722M	-93.248597
392.782M	-93.006696
392.842M	-93.077752
392.902M	-94.446432
392.962M	-96.760142
393.022M	-95.949270
393.082M	-93.473738
393.143M	-92.449826
393.203M	-93.209836
393.263M	-95.197273
393.323M	-96.467276
393.383M	-95.960877
393.443M	-95.820893
393.503M	-97.280846
393.563M	-99.360013
393.623M	-101.094685
393.683M	-99.544715
393.743M	-96.737962
393.804M	-95.936271
393.864M	-96.041146
393.924M	-95.654092
393.984M	-95.698118
394.044M	-96.127146
394.104M	-96.835459
394.164M	-98.130695
394.224M	-99.206707
394.284M	-98.354979
394.344M	-96.748765
394.405M	-96.518416
394.465M	-97.323869
394.525M	-98.820110
394.585M	-99.359051
394.645M	-98.762720
394.705M	-98.305863
394.765M	-97.371920
394.825M	-96.488303
394.885M	-95.099433
394.945M	-94.147986
395.006M	-94.333484
395.066M	-95.311794
395.126M	-96.718699
395.186M	-97.426264
395.246M	-97.569225
395.306M	-97.945347
395.366M	-98.237718
395.426M	-98.072606
395.486M	-96.850647
395.546M	-95.135441
395.606M	-93.424208
395.667M	-92.800017
395.727M	-93.957993
395.787M	-96.105314
395.847M	-97.246381
395.907M	-96.857850
395.967M	-96.137999
396.027M	-95.290049
396.087M	-94.491768
396.147M	-94.800869
396.207M	-96.613656
396.268M	-98.841736
396.328M	-97.532958
396.388M	-95.254349
396.448M	-94.323292
396.508M	-95.063499
396.568M	-97.013753
396.628M	-97.460551
396.688M	-96.655277
396.748M	-96.799115
396.808M	-97.339420
396.868M	-98.324997
396.929M	-99.043228
396.989M	-98.272109
397.049M	-96.773274
397.109M	-95.865603
397.169M	-95.252922
397.229M	-95.029177
397.289M	-96.388838
397.349M	-98.247139
397.409M	-98.503067
397.469M	-99.031642
397.530M	-99.380859
397.590M	-98.936557
397.650M	-98.607241
397.710M	-97.814800
397.770M	-97.529028
397.830M	-97.741528
397.890M	-97.443913
397.950M	-96.701354
398.010M	-95.986821
398.070M	-95.445424
398.131M	-95.344250
398.191M	-95.083170
398.251M	-94.191180
398.311M	-93.079056
398.371M	-92.420039
398.431M	-92.914794
398.491M	-94.776908
398.551M	-97.624814
398.611M	-98.363012
398.671M	-96.996199
398.731M	-96.342527
398.792M	-95.801039
398.852M	-95.334771
398.912M	-94.778515
398.972M	-94.584383
399.032M	-94.867191
399.092M	-95.491524
399.152M	-96.121043
399.212M	-95.422360
399.272M	-94.924224
399.332M	-94.628895
399.393M	-93.845914
399.453M	-93.531087
399.513M	-94.637997
399.573M	-96.971590
399.633M	-97.458927
399.693M	-96.579558
399.753M	-97.269407
399.813M	-97.325156
399.873M	-95.770863
399.933M	-95.171526
399.993M	-95.173177
400.054M	-94.974647
400.114M	-94.913010
400.174M	-95.283896
400.234M	-95.955509
400.294M	-96.392766
400.354M	-95.726417
400.414M	-94.437976
400.474M	-93.829592
400.534M	-94.029524
400.594M	-94.706200
400.655M	-95.462470
400.715M	-95.265909
400.775M	-92.240145
400.835M	-89.778938
400.895M	-89.776661
400.955M	-92.049051
401.015M	-94.974403
401.075M	-96.419160
401.135M	-97.037911
401.195M	-97.757423
401.256M	-97.876613
401.316M	-96.952821
401.376M	-95.803396
401.436M	-94.926443
401.496M	-95.379225
401.556M	-96.522466
401.616M	-97.060773
401.676M	-95.596130
401.736M	-96.396734
401.796M	-99.548051
401.856M	-100.610055
401.917M	-95.354157
401.977M	-89.898832
402.037M	-83.483355
402.097M	-77.921533
402.157M	-74.270276
402.217M	-71.805628
402.277M	-68.814668
402.337M	-65.201200
402.397M	-63.121632
402.457M	-63.674530
402.518M	-65.646161
402.578M	-65.042050
402.638M	-63.884766
402.698M	-63.835308
402.758M	-63.881646
402.818M	-63.783059
402.878M	-63.348722
402.938M	-62.994834
402.998M	-63.717148
403.058M	-65.268078
403.118M	-64.623034
403.179M	-63.520927
403.239M	-64.846301
403.299M	-68.810050
403.359M	-66.635547
403.419M	-64.602752
403.479M	-66.223650
403.539M	-67.729353
403.599M	-66.356937
403.659M	-65.380316
403.719M	-66.465927
403.780M	-69.955978
403.840M	-73.489796
403.900M	-69.645556
403.960M	-66.938616
404.020M	-65.933998
404.080M	-64.193533
404.140M	-62.118547
404.200M	-62.125081
404.260M	-65.166876
404.320M	-69.689447
404.381M	-67.598667
404.441M	-65.636234
404.501M	-65.033119
404.561M	-64.873482
404.621M	-64.223084
404.681M	-63.274476
404.741M	-63.391339
404.801M	-64.493139
404.861M	-66.452746
404.921M	-67.585225
404.981M	-64.918047
405.042M	-63.698824
405.102M	-64.925440
405.162M	-66.684022
405.222M	-68.210770
405.282M	-71.104997
405.342M	-69.281204
405.402M	-65.698069
405.462M	-63.406192
405.522M	-61.743723
405.582M	-61.128074
405.643M	-61.661206
405.703M	-63.116002
405.763M	-65.576315
405.823M	-67.132268
405.883M	-65.218286
405.943M	-63.755819
406.003M	-64.232031
406.063M	-66.516136
406.123M	-69.182487
406.183M	-69.133936
406.243M	-68.297303
406.304M	-67.306397
406.364M	-67.178059
406.424M	-68.132068
406.484M	-67.724420
406.544M	-67.004221
406.604M	-65.924159
406.664M	-67.161336
406.724M	-70.845044
406.784M	-67.194404
406.844M	-63.825082
406.905M	-63.481458
406.965M	-66.013885
407.025M	-70.128474
407.085M	-70.190994
407.145M	-66.895382
407.205M	-63.618579
407.265M	-62.026351
407.325M	-61.581681
407.385M	-61.015648
407.445M	-60.141136
407.506M	-60.066260
407.566M	-61.446437
407.626M	-64.207028
407.686M	-67.041109
407.746M	-68.652684
407.806M	-70.674757
407.866M	-75.085562
407.926M	-82.490938
407.986M	-89.061458
408.046M	-84.932954
408.106M	-79.846703
408.167M	-74.472654
408.227M	-69.607940
408.287M	-66.496384
408.347M	-65.841948
408.407M	-67.347176
408.467M	-69.231584
408.527M	-69.426403
408.587M	-67.184572
408.647M	-66.623732
408.707M	-66.691245
408.768M	-64.661568
408.828M	-63.840182
408.888M	-65.507497
408.948M	-69.248212
409.008M	-67.922450
409.068M	-65.136440
409.128M	-64.550229
409.188M	-65.144703
409.248M	-64.604407
409.308M	-63.295481
409.368M	-62.458255
409.429M	-63.019335
409.489M	-63.690449
409.549M	-62.908181
409.609M	-62.775329
409.669M	-63.605197
409.729M	-64.584658
409.789M	-65.616171
409.849M	-66.734899
409.909M	-67.182090
409.969M	-65.589815
410.030M	-64.899765
410.090M	-65.049150
410.150M	-64.214304
410.210M	-63.324909
410.270M	-62.888388
410.330M	-63.148014
410.390M	-64.388130
410.450M	-64.084533
410.510M	-62.528908
410.570M	-62.707700
410.631M	-64.463781
410.691M	-64.809647
410.751M	-63.114319
410.811M	-62.232669
410.871M	-62.960681
410.931M	-64.007094
410.991M	-63.447828
411.051M	-63.132408
411.111M	-63.909493
411.171M	-64.476835
411.231M	-64.195414
411.292M	-64.496267
411.352M	-65.311531
411.412M	-64.044465
411.472M	-62.318538
411.532M	-62.080329
411.592M	-61.904255
411.652M	-61.402954
411.712M	-62.084768
411.772M	-65.274598
411.832M	-69.294447
411.893M	-66.639722
411.953M	-64.788402
412.013M	-64.598608
412.073M	-65.167914
412.133M	-64.512660
412.193M	-62.816119
412.253M	-62.345094
412.313M	-63.037385
412.373M	-64.407072
412.433M	-65.852574
412.493M	-65.587715
412.554M	-64.784111
412.614M	-64.990393
412.674M	-64.580923
412.734M	-63.583171
412.794M	-63.658155
412.854M	-64.066280
412.914M	-63.250806
412.974M	-62.511788
413.034M	-62.734885
413.094M	-62.972014
413.155M	-63.927366
413.215M	-67.149250
413.275M	-69.395335
413.335M	-66.125319
413.395M	-63.101236
413.455M	-61.977743
413.515M	-62.897839
413.575M	-64.494521
413.635M	-65.216650
413.695M	-66.287308
413.756M	-69.204779
413.816M	-74.513769
413.876M	-81.472916
413.936M	-89.450969
413.996M	-90.922250
414.056M	-83.650108
414.116M	-78.054420
414.176M	-74.311374
414.236M	-72.520151
414.296M	-72.188496
414.356M	-71.066552
414.417M	-67.707089
414.477M	-65.941297
414.537M	-67.024043
414.597M	-68.833366
414.657M	-68.095163
414.717M	-67.493625
414.777M	-66.466949
414.837M	-64.438745
414.897M	-63.860492
414.957M	-64.582859
415.018M	-65.009384
415.078M	-65.171254
415.138M	-66.598668
415.198M	-68.521021
415.258M	-68.905309
415.318M	-69.586817
415.378M	-69.497094
415.438M	-68.630305
415.498M	-68.887764
415.558M	-67.421371
415.618M	-65.206232
415.679M	-64.096551
415.739M	-63.999140
415.799M	-64.689819
415.859M	-65.413084
415.919M	-66.074854
415.979M	-66.575119
416.039M	-65.869832
416.099M	-64.200775
416.159M	-63.920096
416.219M	-65.243409
416.280M	-66.199991
416.340M	-65.622988
416.400M	-65.620469
416.460M	-66.620335
416.520M	-66.890540
416.580M	-67.219838
416.640M	-66.504042
416.700M	-64.979636
416.760M	-63.785695
416.820M	-63.382302
416.881M	-64.018883
416.941M	-65.572544
417.001M	-65.887683
417.061M	-65.249510
417.121M	-65.509293
417.181M	-66.667980
417.241M	-66.846367
417.301M	-65.292072
417.361M	-64.846669
417.421M	-66.379113
417.481M	-67.825238
417.542M	-66.217694
417.602M	-64.030948
417.662M	-63.036003
417.722M	-62.751399
417.782M	-62.265619
417.842M	-61.837379
417.902M	-62.809167
417.962M	-65.805412
418.022M	-67.803266
418.082M	-66.578343
418.143M	-66.298888
418.203M	-66.100074
418.263M	-64.999338
418.323M	-65.396645
418.383M	-64.381250
418.443M	-63.565517
418.503M	-64.258191
418.563M	-66.462600
418.623M	-65.811816
418.683M	-63.985295
418.743M	-63.644893
418.804M	-63.450911
418.864M	-63.302179
418.924M	-64.090601
418.984M	-64.487492
419.044M	-63.499427
419.104M	-62.647882
419.164M	-62.524704
419.224M	-62.239608
419.284M	-61.869382
419.344M	-62.276261
419.405M	-63.176504
419.465M	-64.058538
419.525M	-66.061937
419.585M	-69.730535
419.645M	-71.381454
419.705M	-71.711404
419.765M	-73.994309
419.825M	-78.103366
419.885M	-81.999645
419.945M	-86.179162
420.006M	-88.954028
420.066M	-85.256490
420.126M	-79.208197
420.186M	-74.284417
420.246M	-71.145364
420.306M	-70.050696
420.366M	-70.126379
420.426M	-68.635729
420.486M	-67.042887
420.546M	-66.291120
420.606M	-66.112317
420.667M	-66.057288
420.727M	-64.656958
420.787M	-63.474349
420.847M	-64.338554
420.907M	-64.590494
420.967M	-62.945901
421.027M	-63.172931
421.087M	-65.587232
421.147M	-66.856759
421.207M	-65.768851
421.268M	-65.176441
421.328M	-65.549499
421.388M	-67.004234
421.448M	-69.429142
421.508M	-69.252946
421.568M	-67.598974
421.628M	-66.951957
421.688M	-66.186578
421.748M	-65.561221
421.808M	-65.623787
421.868M	-65.857423
421.929M	-64.966390
421.989M	-64.153026
422.049M	-64.273950
422.109M	-65.899859
422.169M	-69.232333
422.229M	-67.634552
422.289M	-64.459651
422.349M	-63.608330
422.409M	-64.307273
422.469M	-64.711813
422.530M	-64.843990
422.590M	-65.905444
422.650M	-68.613143
422.710M	-69.944438
422.770M	-67.630909
422.830M	-67.164734
422.890M	-66.996986
422.950M	-66.812426
423.010M	-67.194710
423.070M	-65.084328
423.131M	-63.315439
423.191M	-63.233141
423.251M	-64.003329
423.311M	-65.601140
423.371M	-68.491914
423.431M	-70.957103
423.491M	-69.373361
423.551M	-66.716550
423.611M	-65.363030
423.671M	-64.989339
423.731M	-63.667602
423.792M	-62.583103
423.852M	-63.037283
423.912M	-64.755211
423.972M	-65.260153
424.032M	-63.723078
424.092M	-62.850266
424.152M	-62.513699
424.212M	-62.188878
424.272M	-61.689968
424.332M	-61.942570
424.393M	-64.215371
424.453M	-66.640537
424.513M	-66.282976
424.573M	-66.278384
424.633M	-66.945234
424.693M	-68.303559
424.753M	-69.291085
424.813M	-67.765459
424.873M	-66.548601
424.933M	-66.304897
424.993M	-66.404147
425.054M	-66.272344
425.114M	-65.761874
425.174M	-65.559896
425.234M	-66.694367
425.294M	-66.867028
425.354M	-65.572104
425.414M	-65.004936
425.474M	-65.348330
425.534M	-66.007769
425.594M	-66.146181
425.655M	-67.077836
425.715M	-69.861107
425.775M	-74.637470
425.835M	-79.156891
425.895M	-82.280650
425.955M	-86.325425
426.015M	-91.208491
426.075M	-96.269726
426.135M	-97.067862
426.195M	-95.308554
426.256M	-94.503340
426.316M	-94.408302
426.376M	-94.736537
426.436M	-95.405867
426.496M	-95.737719
426.556M	-96.023533
426.616M	-97.221333
426.676M	-98.095855
426.736M	-97.689250
426.796M	-96.324841
426.856M	-94.936035
426.917M	-93.642497
426.977M	-93.024003
427.037M	-94.134244
427.097M	-96.932859
427.157M	-98.385422
427.217M	-97.464480
427.277M	-98.198196
427.337M	-98.756567
427.397M	-97.316079
427.457M	-97.193327
427.518M	-99.260355
427.578M	-100.877421
427.638M	-98.807085
427.698M	-97.051316
427.758M	-96.472473
427.818M	-95.593526
427.878M	-94.975540
427.938M	-95.664581
427.998M	-97.041435
428.058M	-97.037827
428.118M	-95.859378
428.179M	-95.456051
428.239M	-96.313003
428.299M	-97.037432
428.359M	-95.519541
428.419M	-94.161239
428.479M	-94.132861
428.539M	-95.252391
428.599M	-96.522455
428.659M	-96.494239
428.719M	-95.987382
428.780M	-94.880883
428.840M	-94.111983
428.900M	-94.591332
428.960M	-96.143405
429.020M	-98.051406
429.080M	-97.773955
429.140M	-94.579364
429.200M	-93.360391
429.260M	-94.969711
429.320M	-97.407958
429.381M	-97.759416
429.441M	-98.163510
429.501M	-97.898471
429.561M	-97.253073
429.621M	-97.737166
429.681M	-97.003885
429.741M	-95.458769
429.801M	-94.508503
429.861M	-94.580998
429.921M	-96.095537
429.981M	-96.566458
430.042M	-94.698633
430.102M	-94.291606
430.162M	-95.601304
430.222M	-96.933982
430.282M	-98.002777
430.342M	-97.625652
430.402M	-97.278290
430.462M	-98.256653
430.522M	-99.567903
430.582M	-99.275592
430.643M	-98.112104
430.703M	-97.398171
430.763M	-97.237920
430.823M	-97.640031
430.883M	-96.052583
430.943M	-94.406667
431.003M	-95.401582
431.063M	-97.933855
431.123M	-98.272728
431.183M	-97.621862
431.243M	-96.445101
431.304M	-95.655276
431.364M	-95.616003
431.424M	-95.997056
431.484M	-97.051810
431.544M	-96.485583
431.604M	-94.970516
431.664M	-95.095710
431.724M	-96.960632
431.784M	-98.706408
431.844M	-99.098178
431.905M	-99.138968
431.965M	-99.484769
432.025M	-101.066959
432.085M	-101.622632
432.145M	-101.504655
432.205M	-102.935425
432.265M	-100.438882
432.325M	-96.211916
432.385M	-94.171567
432.445M	-94.406936
432.506M	-96.348038
432.566M	-98.209094
432.626M	-97.741301
432.686M	-96.971502
432.746M	-96.518373
432.806M	-95.902427
432.866M	-96.140997
432.926M	-96.247925
432.986M	-95.388253
433.046M	-94.833669
433.106M	-95.245914
433.167M	-96.631141
433.227M	-98.503332
433.287M	-99.183870
433.347M	-96.516771
433.407M	-93.897481
433.467M	-92.977333
433.527M	-94.054495
433.587M	-96.748127
433.647M	-97.239193
433.707M	-95.113505
433.768M	-94.032691
433.828M	-94.200042
433.888M	-95.140492
433.948M	-96.714271
434.008M	-97.808728
434.068M	-97.408444
434.128M	-96.878421
434.188M	-96.693243
434.248M	-97.757995
434.308M	-97.741031
434.368M	-95.248615
434.429M	-94.456942
434.489M	-95.256243
434.549M	-95.252917
434.609M	-93.885318
434.669M	-93.055069
434.729M	-93.358848
434.789M	-94.944027
434.849M	-96.074863
434.909M	-95.248141
434.969M	-96.401849
