Freq	Power
401.736M	-95.372162
401.796M	-94.791485
401.856M	-96.788183
401.917M	-100.715816
401.977M	-94.573689
402.037M	-85.358919
402.097M	-77.888152
402.157M	-72.874179
402.217M	-70.177478
402.277M	-69.196359
402.337M	-67.867841
402.397M	-65.605416
402.457M	-64.268382
402.518M	-63.816159
402.578M	-64.325211
402.638M	-65.533937
402.698M	-65.198737
402.758M	-63.800802
402.818M	-62.859993
402.878M	-62.776195
402.938M	-62.889281
402.998M	-62.543006
403.058M	-62.317967
403.118M	-62.686635
403.179M	-63.413797
403.239M	-64.151029
403.299M	-65.212642
403.359M	-66.508591
403.419M	-67.533788
403.479M	-67.554270
403.539M	-66.884572
403.599M	-67.895695
403.659M	-69.409642
403.719M	-67.473016
403.780M	-64.520990
403.840M	-62.403616
403.900M	-62.406711
403.960M	-64.645974
404.020M	-67.880323
404.080M	-69.915065
404.140M	-71.802108
404.200M	-72.874644
404.260M	-69.872285
404.320M	-67.301011
404.381M	-66.880767
404.441M	-67.479456
404.501M	-67.677186
404.561M	-67.616320
404.621M	-68.000210
404.681M	-68.526231
404.741M	-67.018637
404.801M	-64.969028
404.861M	-64.364069
404.921M	-65.327872
404.981M	-66.949639
405.042M	-66.852466
405.102M	-66.275749
405.162M	-66.397607
405.222M	-67.104694
405.282M	-67.742863
405.342M	-63.789062
405.402M	-60.566540
405.462M	-60.176940
405.522M	-62.335741
405.582M	-66.624466
405.643M	-69.225674
405.703M	-66.583253
405.763M	-64.674247
405.823M	-64.174459
405.883M	-64.017260
405.943M	-64.166401
406.003M	-64.053622
406.063M	-63.296519
406.123M	-63.193498
406.183M	-65.041181
406.243M	-68.154729
406.304M	-67.472565
406.364M	-65.227855
406.424M	-63.651785
406.484M	-63.309894
406.544M	-63.616027
406.604M	-63.545139
406.664M	-63.966481
406.724M	-64.991357
406.784M	-65.003601
406.844M	-64.404264
406.905M	-64.368001
406.965M	-64.366389
407.025M	-64.004595
407.085M	-63.764985
407.145M	-64.172031
407.205M	-65.225653
407.265M	-66.465524
407.325M	-69.603499
407.385M	-68.374213
407.445M	-64.496196
407.506M	-62.614776
407.566M	-62.228863
407.626M	-63.657996
407.686M	-66.907046
407.746M	-70.784731
407.806M	-73.497410
407.866M	-76.848575
407.926M	-81.912161
407.986M	-87.110406
408.046M	-85.407319
408.106M	-77.461743
408.167M	-70.751374
408.227M	-66.305897
408.287M	-64.214532
408.347M	-63.639754
408.407M	-63.107382
408.467M	-62.473630
408.527M	-62.416599
408.587M	-63.093788
408.647M	-64.093528
408.707M	-64.261175
408.768M	-63.369692
408.828M	-62.992077
408.888M	-63.697123
408.948M	-65.629187
409.008M	-68.048833
409.068M	-68.541600
409.128M	-68.117723
409.188M	-66.417264
409.248M	-64.810597
409.308M	-64.631585
409.368M	-65.280267
409.429M	-64.943445
409.489M	-63.458709
409.549M	-62.602677
409.609M	-61.902140
409.669M	-60.795282
409.729M	-60.647790
409.789M	-61.764475
409.849M	-63.220423
409.909M	-63.774026
409.969M	-63.439870
410.030M	-63.377671
410.090M	-63.850529
410.150M	-64.768534
410.210M	-65.893788
410.270M	-66.306358
410.330M	-67.223519
410.390M	-67.187060
410.450M	-65.422860
410.510M	-63.558596
410.570M	-62.963081
410.631M	-63.655085
410.691M	-65.774651
410.751M	-69.138492
410.811M	-67.543437
410.871M	-65.229970
410.931M	-64.976784
410.991M	-65.987396
411.051M	-66.703557
411.111M	-65.245067
411.171M	-62.621711
411.231M	-61.202276
411.292M	-61.820282
411.352M	-63.525911
411.412M	-65.159377
411.472M	-67.076074
411.532M	-67.499724
411.592M	-66.114072
411.652M	-65.301977
411.712M	-65.278426
411.772M	-66.236382
411.832M	-66.066058
411.893M	-64.277867
411.953M	-63.349297
412.013M	-63.602173
412.073M	-64.610467
412.133M	-65.593308
412.193M	-65.441829
412.253M	-64.345906
412.313M	-63.223507
412.373M	-62.876596
412.433M	-63.423342
412.493M	-65.643917
412.554M	-69.734739
412.614M	-66.800419
412.674M	-64.214570
412.734M	-65.138935
412.794M	-68.429397
412.854M	-73.182436
412.914M	-69.376082
412.974M	-63.452591
413.034M	-61.017351
413.094M	-60.729413
413.155M	-61.866437
413.215M	-63.918392
413.275M	-65.031781
413.335M	-65.298451
413.395M	-66.894112
413.455M	-67.817063
413.515M	-64.985065
413.575M	-62.470148
413.635M	-61.885792
413.695M	-63.612295
413.756M	-67.538728
413.816M	-72.675477
413.876M	-77.959874
413.936M	-84.002240
413.996M	-89.537486
414.056M	-87.598441
414.116M	-84.915319
414.176M	-80.075872
414.236M	-73.320944
414.296M	-68.276324
414.356M	-65.647925
414.417M	-64.963638
414.477M	-65.337047
414.537M	-66.023789
414.597M	-66.058086
414.657M	-65.518343
414.717M	-64.660383
414.777M	-64.082260
414.837M	-63.862653
414.897M	-62.686020
414.957M	-61.846775
415.018M	-62.292203
415.078M	-63.706976
415.138M	-65.183343
415.198M	-65.656019
415.258M	-66.293600
415.318M	-67.364995
415.378M	-66.519427
415.438M	-65.028549
415.498M	-64.911170
415.558M	-65.735908
415.618M	-66.018119
415.679M	-66.131839
415.739M	-65.831331
415.799M	-65.303528
415.859M	-66.112033
415.919M	-66.277930
415.979M	-64.656882
416.039M	-63.964597
416.099M	-64.390404
416.159M	-64.543120
416.219M	-63.040448
416.280M	-61.915654
416.340M	-61.855194
416.400M	-62.907774
416.460M	-66.051080
416.520M	-68.896164
416.580M	-67.021596
416.640M	-66.201945
416.700M	-66.859908
416.760M	-65.351045
416.820M	-63.972151
416.881M	-64.383816
416.941M	-65.199499
417.001M	-66.069441
417.061M	-67.854745
417.121M	-68.253069
417.181M	-66.093730
417.241M	-64.043223
417.301M	-63.585130
417.361M	-64.382192
417.421M	-65.418786
417.481M	-66.387214
417.542M	-66.858136
417.602M	-65.440765
417.662M	-64.121523
417.722M	-64.373223
417.782M	-64.947348
417.842M	-64.871419
417.902M	-65.574762
417.962M	-65.994195
418.022M	-65.158984
418.082M	-64.750550
418.143M	-65.281371
418.203M	-65.536037
418.263M	-64.707162
418.323M	-63.203071
418.383M	-62.957240
418.443M	-64.357687
418.503M	-66.691599
418.563M	-69.656459
418.623M	-68.816119
418.683M	-65.897701
418.743M	-63.961339
418.804M	-63.010651
418.864M	-63.050571
418.924M	-64.085370
418.984M	-64.163436
419.044M	-62.598286
419.104M	-61.850389
419.164M	-62.424329
419.224M	-63.752417
419.284M	-65.062103
419.344M	-65.567227
419.405M	-65.445340
419.465M	-65.133447
419.525M	-64.570515
419.585M	-64.056598
419.645M	-64.458331
419.705M	-65.982220
419.765M	-68.748015
419.825M	-72.999730
419.885M	-78.940934
419.945M	-87.295344
420.006M	-88.813718
420.066M	-81.529063
420.126M	-76.095944
420.186M	-72.589786
420.246M	-70.860611
420.306M	-70.991708
420.366M	-71.038506
420.426M	-68.557553
420.486M	-67.350139
420.546M	-68.543040
420.606M	-69.887534
420.667M	-69.676579
420.727M	-68.935189
420.787M	-66.599781
420.847M	-65.194654
420.907M	-65.169483
420.967M	-66.194426
421.027M	-67.438164
421.087M	-66.708368
421.147M	-64.227179
421.207M	-62.845880
421.268M	-63.435268
421.328M	-65.153130
421.388M	-66.319395
421.448M	-66.031906
421.508M	-65.685247
421.568M	-64.993234
421.628M	-63.892592
421.688M	-63.950578
421.748M	-65.221776
421.808M	-66.450489
421.868M	-66.974709
421.929M	-67.602889
421.989M	-68.026206
422.049M	-65.906181
422.109M	-63.944743
422.169M	-64.034836
422.229M	-65.371138
422.289M	-66.360915
422.349M	-65.536521
422.409M	-64.629426
422.469M	-64.202478
422.530M	-63.455727
422.590M	-63.037090
422.650M	-63.479358
422.710M	-65.172937
422.770M	-67.643248
422.830M	-65.756478
422.890M	-62.848455
422.950M	-61.728018
423.010M	-61.308374
423.070M	-61.579045
423.131M	-62.827683
423.191M	-64.353102
423.251M	-66.044536
423.311M	-67.374481
423.371M	-66.960633
423.431M	-66.140543
423.491M	-66.635040
423.551M	-66.765554
423.611M	-66.054096
423.671M	-65.670995
423.731M	-66.825133
423.792M	-69.154041
423.852M	-67.124824
423.912M	-64.328666
423.972M	-64.046825
424.032M	-65.823098
424.092M	-67.947890
424.152M	-68.366148
424.212M	-67.061988
424.272M	-66.338063
424.332M	-66.349012
424.393M	-66.973208
424.453M	-69.520586
424.513M	-71.515414
424.573M	-70.438981
424.633M	-68.067661
424.693M	-64.517077
424.753M	-62.703579
424.813M	-63.285435
424.873M	-66.484898
424.933M	-70.407003
424.993M	-66.585772
425.054M	-64.262306
425.114M	-63.914174
425.174M	-63.498259
425.234M	-63.498573
425.294M	-64.777188
425.354M	-64.418032
425.414M	-62.874464
425.474M	-62.423046
425.534M	-62.653166
425.594M	-63.872258
425.655M	-66.507555
425.715M	-70.674931
425.775M	-75.892849
425.835M	-79.340186
425.895M	-82.646488
425.955M	-87.690817
426.015M	-93.170997
426.075M	-97.816090
426.135M	-97.478903
426.195M	-94.622728
426.256M	-93.468782
426.316M	-94.122117
426.376M	-94.574635
426.436M	-94.680993
426.496M	-95.673834
426.556M	-95.726049
426.616M	-94.917349
426.676M	-94.750672
426.736M	-95.242016
426.796M	-96.460190
426.856M	-98.139808
426.917M	-97.806414
426.977M	-95.883918
427.037M	-95.076738
427.097M	-95.474420
427.157M	-95.971768
427.217M	-95.634715
427.277M	-95.442042
427.337M	-96.228454
427.397M	-97.097866
427.457M	-96.940936
427.518M	-96.003764
427.578M	-95.782381
427.638M	-96.261207
427.698M	-96.225226
427.758M	-96.636680
427.818M	-97.885629
427.878M	-96.884149
427.938M	-94.574435
427.998M	-93.068058
428.058M	-92.878845
428.118M	-94.009580
428.179M	-95.931281
428.239M	-97.156113
428.299M	-96.148167
428.359M	-95.125161
428.419M	-95.368618
428.479M	-96.643040
428.539M	-98.785980
428.599M	-100.050494
428.659M	-97.882962
428.719M	-94.788888
428.780M	-93.003536
428.840M	-92.902423
428.900M	-94.277034
428.960M	-95.725830
429.020M	-96.329981
429.080M	-96.567635
429.140M	-95.949367
429.200M	-95.163258
429.260M	-95.070737
429.320M	-96.159808
429.381M	-97.923024
429.441M	-98.315998
429.501M	-97.705983
429.561M	-96.877500
429.621M	-95.629808
429.681M	-95.695295
429.741M	-97.421467
429.801M	-99.493910
429.861M	-100.992122
429.921M	-101.742428
429.981M	-100.217316
430.042M	-98.329246
430.102M	-97.677622
430.162M	-96.931783
430.222M	-95.926773
430.282M	-95.411637
430.342M	-94.713549
430.402M	-93.695567
430.462M	-93.955399
430.522M	-95.575851
430.582M	-96.868947
430.643M	-97.059111
430.703M	-95.242672
430.763M	-93.052927
430.823M	-92.255098
430.883M	-92.536262
430.943M	-93.214656
431.003M	-93.962185
431.063M	-94.723094
431.123M	-95.090891
431.183M	-94.610819
431.243M	-93.999740
431.304M	-94.212417
431.364M	-95.032609
431.424M	-96.147725
431.484M	-96.400675
431.544M	-95.446496
431.604M	-94.275563
431.664M	-94.079587
431.724M	-95.744128
431.784M	-97.666028
431.844M	-99.426174
431.905M	-99.922082
431.965M	-96.417532
432.025M	-95.164784
432.085M	-96.297386
432.145M	-97.007600
432.205M	-94.661671
432.265M	-93.088315
432.325M	-93.622842
432.385M	-94.925379
432.445M	-95.314607
432.506M	-95.600846
432.566M	-95.950619
432.626M	-96.054424
432.686M	-96.666869
432.746M	-96.909268
432.806M	-95.682723
432.866M	-95.826228
432.926M	-98.507029
432.986M	-99.578369
433.046M	-99.144851
433.106M	-100.737011
433.167M	-98.233898
433.227M	-96.115890
433.287M	-96.621935
433.347M	-97.877894
433.407M	-98.384984
433.467M	-96.917701
433.527M	-96.594760
433.587M	-97.130782
433.647M	-97.052483
433.707M	-96.818943
433.768M	-96.102012
433.828M	-95.068778
433.888M	-95.233795
433.948M	-96.545713
434.008M	-97.273455
434.068M	-97.319511
434.128M	-97.061330
434.188M	-97.160660
434.248M	-97.692232
434.308M	-96.483591
434.368M	-95.363306
434.429M	-95.838203
434.489M	-97.152377
434.549M	-96.008764
434.609M	-94.079898
434.669M	-94.137832
434.729M	-95.328001
434.789M	-95.277496
434.849M	-94.764681
434.909M	-94.078596
434.969M	-96.721225
