Freq	Power
395.186M	-96.726686
395.246M	-97.567144
395.306M	-98.184056
395.366M	-96.415129
395.426M	-94.667346
395.486M	-94.341254
395.546M	-94.288813
395.606M	-94.463340
395.667M	-95.645763
395.727M	-97.658169
395.787M	-100.314026
395.847M	-100.543778
395.907M	-100.173049
395.967M	-99.977747
396.027M	-99.839654
396.087M	-99.963547
396.147M	-98.680679
396.207M	-98.213819
396.268M	-98.186179
396.328M	-98.197685
396.388M	-99.556980
396.448M	-99.197296
396.508M	-96.753806
396.568M	-95.289044
396.628M	-94.864523
396.688M	-94.595237
396.748M	-94.934759
396.808M	-95.471761
396.868M	-95.589339
396.929M	-96.160957
396.989M	-96.347166
397.049M	-96.807439
397.109M	-98.469771
397.169M	-97.376081
397.229M	-94.677933
397.289M	-93.848261
397.349M	-94.378519
397.409M	-94.192706
397.469M	-93.579379
397.530M	-94.867149
397.590M	-98.309309
397.650M	-101.195561
397.710M	-103.184847
397.770M	-101.722506
397.830M	-98.750551
397.890M	-96.699292
397.950M	-96.781305
398.010M	-99.917044
398.070M	-102.507204
398.131M	-100.883621
398.191M	-98.338635
398.251M	-97.284951
398.311M	-99.586139
398.371M	-102.039095
398.431M	-98.137814
398.491M	-95.187488
398.551M	-94.259106
398.611M	-94.825969
398.671M	-94.835701
398.731M	-93.882527
398.792M	-93.873010
398.852M	-95.297238
398.912M	-97.990000
398.972M	-98.255676
399.032M	-96.390934
399.092M	-96.588266
399.152M	-98.218348
399.212M	-97.075982
399.272M	-95.478616
399.332M	-96.641074
399.393M	-99.959935
399.453M	-100.259550
399.513M	-98.393596
399.573M	-98.012160
399.633M	-98.119486
399.693M	-98.342897
399.753M	-100.088407
399.813M	-100.768262
399.873M	-98.813181
399.933M	-97.431911
399.993M	-97.510910
400.054M	-98.414592
400.114M	-97.939683
400.174M	-97.056204
400.234M	-97.513251
400.294M	-98.890504
400.354M	-98.694050
400.414M	-97.416643
400.474M	-96.800895
400.534M	-96.901013
400.594M	-97.705079
400.655M	-98.497345
400.715M	-97.125943
400.775M	-95.362883
400.835M	-95.195351
400.895M	-95.765999
400.955M	-95.100454
401.015M	-94.902096
401.075M	-97.221940
401.135M	-99.992894
401.195M	-97.654075
401.256M	-95.193710
401.316M	-94.916027
401.376M	-96.693643
401.436M	-99.121863
401.496M	-100.787708
401.556M	-99.260021
401.616M	-96.089793
401.676M	-95.931953
401.736M	-97.020735
401.796M	-99.235310
401.856M	-100.201684
401.917M	-99.187138
401.977M	-95.606533
402.037M	-90.325842
402.097M	-83.212173
402.157M	-75.560224
402.217M	-70.063157
402.277M	-66.800527
402.337M	-64.911393
402.397M	-63.724610
402.457M	-63.175411
402.518M	-63.410676
402.578M	-64.164140
402.638M	-64.459279
402.698M	-64.306304
402.758M	-64.955338
402.818M	-67.031772
402.878M	-69.897246
402.938M	-68.381178
402.998M	-66.763173
403.058M	-68.557697
403.118M	-69.565565
403.179M	-66.248691
403.239M	-64.363594
403.299M	-65.024146
403.359M	-66.641358
403.419M	-66.338284
403.479M	-65.487066
403.539M	-65.934774
403.599M	-66.449995
403.659M	-65.101576
403.719M	-64.260271
403.780M	-64.684142
403.840M	-64.868690
403.900M	-63.736508
403.960M	-62.449537
404.020M	-61.798800
404.080M	-62.803113
404.140M	-65.850695
404.200M	-68.088239
404.260M	-67.009244
404.320M	-66.610844
404.381M	-67.606337
404.441M	-66.790777
404.501M	-64.423703
404.561M	-63.319063
404.621M	-62.826541
404.681M	-62.327725
404.741M	-62.925933
404.801M	-65.527089
404.861M	-69.211816
404.921M	-67.771107
404.981M	-65.101507
405.042M	-64.660780
405.102M	-65.397658
405.162M	-66.844847
405.222M	-67.264741
405.282M	-66.306806
405.342M	-66.032756
405.402M	-65.637544
405.462M	-64.323931
405.522M	-63.073492
405.582M	-63.138601
405.643M	-64.045663
405.703M	-64.834322
405.763M	-65.453190
405.823M	-64.175986
405.883M	-63.112260
405.943M	-64.257307
406.003M	-66.189625
406.063M	-65.818959
406.123M	-64.391216
406.183M	-63.754062
406.243M	-63.766907
406.304M	-63.672208
406.364M	-63.307070
406.424M	-63.756639
406.484M	-65.793067
406.544M	-69.142389
406.604M	-70.652272
406.664M	-67.558469
406.724M	-65.338174
406.784M	-64.124908
406.844M	-64.098501
406.905M	-65.283200
406.965M	-65.433387
407.025M	-65.066093
407.085M	-65.573568
407.145M	-66.906528
407.205M	-65.931591
407.265M	-64.868673
407.325M	-67.138856
407.385M	-69.607159
407.445M	-67.073848
407.506M	-66.737224
407.566M	-65.718260
407.626M	-64.406486
407.686M	-65.180182
407.746M	-67.755231
407.806M	-71.367433
407.866M	-75.923920
407.926M	-81.639881
407.986M	-87.391537
408.046M	-87.357670
408.106M	-80.793515
408.167M	-73.403016
408.227M	-67.742606
408.287M	-64.068370
408.347M	-62.291261
408.407M	-62.040426
408.467M	-62.763281
408.527M	-64.024215
408.587M	-64.978190
408.647M	-65.312880
408.707M	-65.678614
408.768M	-64.629600
408.828M	-62.585938
408.888M	-62.240510
408.948M	-63.855716
409.008M	-67.166345
409.068M	-69.360229
409.128M	-65.609835
409.188M	-63.631711
409.248M	-64.205824
409.308M	-64.776751
409.368M	-63.913813
409.429M	-63.875935
409.489M	-64.878179
409.549M	-64.950936
409.609M	-64.379599
409.669M	-63.808034
409.729M	-62.977332
409.789M	-62.894745
409.849M	-63.550727
409.909M	-64.709045
409.969M	-66.242172
410.030M	-66.670059
410.090M	-65.876319
410.150M	-65.675341
410.210M	-66.431184
410.270M	-66.324769
410.330M	-64.708905
410.390M	-63.133035
410.450M	-62.597755
410.510M	-63.485896
410.570M	-65.611239
410.631M	-66.023198
410.691M	-63.987837
410.751M	-63.394049
410.811M	-64.312533
410.871M	-64.886765
410.931M	-65.298560
410.991M	-66.492795
411.051M	-67.778595
411.111M	-66.287709
411.171M	-64.896986
411.231M	-64.967080
411.292M	-64.366692
411.352M	-63.849317
411.412M	-65.304203
411.472M	-68.317130
411.532M	-68.955796
411.592M	-67.841072
411.652M	-66.888592
411.712M	-65.465167
411.772M	-64.525238
411.832M	-64.894249
411.893M	-66.456438
411.953M	-67.586637
412.013M	-65.443705
412.073M	-62.580855
412.133M	-61.934173
412.193M	-63.102189
412.253M	-64.063360
412.313M	-65.145940
412.373M	-67.410707
412.433M	-70.886691
412.493M	-71.598328
412.554M	-68.638266
412.614M	-65.414445
412.674M	-63.680416
412.734M	-63.639915
412.794M	-64.358271
412.854M	-66.357448
412.914M	-70.687472
412.974M	-69.667758
413.034M	-66.378345
413.094M	-64.431723
413.155M	-62.556076
413.215M	-61.059720
413.275M	-60.884156
413.335M	-62.158575
413.395M	-63.981103
413.455M	-65.576925
413.515M	-66.443711
413.575M	-65.266311
413.635M	-63.939922
413.695M	-64.229314
413.756M	-66.479793
413.816M	-70.656864
413.876M	-76.432447
413.936M	-84.138136
413.996M	-90.396522
414.056M	-82.801355
414.116M	-76.906431
414.176M	-72.232126
414.236M	-68.598557
414.296M	-66.059006
414.356M	-64.507918
414.417M	-64.286800
414.477M	-65.110399
414.537M	-65.360562
414.597M	-64.908534
414.657M	-64.535629
414.717M	-64.012546
414.777M	-63.837027
414.837M	-63.932049
414.897M	-63.864637
414.957M	-64.516081
415.018M	-66.202719
415.078M	-67.244250
415.138M	-66.271992
415.198M	-65.858357
415.258M	-65.428812
415.318M	-64.873760
415.378M	-65.202080
415.438M	-65.851774
415.498M	-65.952040
415.558M	-64.093681
415.618M	-63.055309
415.679M	-63.509024
415.739M	-64.476158
415.799M	-65.032387
415.859M	-64.919389
415.919M	-64.677746
415.979M	-65.551843
416.039M	-65.837455
416.099M	-64.144805
416.159M	-63.358040
416.219M	-64.269333
416.280M	-65.797963
416.340M	-65.629295
416.400M	-64.162327
416.460M	-63.543049
416.520M	-62.774340
416.580M	-61.316424
416.640M	-61.292711
416.700M	-63.340402
416.760M	-64.984932
416.820M	-64.691309
416.881M	-65.252382
416.941M	-66.623525
417.001M	-67.982003
417.061M	-69.790845
417.121M	-69.422716
417.181M	-67.526803
417.241M	-68.249844
417.301M	-70.897262
417.361M	-67.456846
417.421M	-65.486080
417.481M	-66.475231
417.542M	-66.901395
417.602M	-66.178200
417.662M	-66.028524
417.722M	-66.222375
417.782M	-65.718069
417.842M	-65.339698
417.902M	-65.691973
417.962M	-65.656689
418.022M	-65.127463
418.082M	-64.841876
418.143M	-65.118663
418.203M	-65.122223
418.263M	-64.522324
418.323M	-67.192480
418.383M	-64.732174
418.443M	-64.117880
418.503M	-64.693427
418.563M	-64.780574
418.623M	-64.512318
418.683M	-65.122813
418.743M	-65.514863
418.804M	-64.417144
418.864M	-63.119412
418.924M	-62.150021
418.984M	-61.708963
419.044M	-62.900236
419.104M	-66.073966
419.164M	-66.643212
419.224M	-64.333679
419.284M	-63.957678
419.344M	-64.781181
419.405M	-65.566556
419.465M	-65.882239
419.525M	-65.752511
419.585M	-65.442239
419.645M	-65.288194
419.705M	-66.668302
419.765M	-70.518314
419.825M	-77.031339
419.885M	-85.631119
419.945M	-91.791558
420.006M	-89.920003
420.066M	-86.032597
420.126M	-82.594926
420.186M	-76.461104
420.246M	-70.954449
420.306M	-68.406179
420.366M	-68.035576
420.426M	-67.142964
420.486M	-64.730837
420.546M	-63.569640
420.606M	-64.287146
420.667M	-66.575350
420.727M	-69.682488
420.787M	-70.270712
420.847M	-68.086882
420.907M	-66.621292
420.967M	-66.151619
421.027M	-66.648638
421.087M	-66.164930
421.147M	-63.942510
421.207M	-63.112077
421.268M	-64.256915
421.328M	-65.303145
421.388M	-65.366553
421.448M	-66.662698
421.508M	-67.318268
421.568M	-64.497578
421.628M	-62.790705
421.688M	-62.962459
421.748M	-63.511893
421.808M	-63.326280
421.868M	-62.960260
421.929M	-63.886944
421.989M	-67.102265
422.049M	-71.253781
422.109M	-70.524658
422.169M	-68.942916
422.229M	-68.130966
422.289M	-68.725247
422.349M	-67.701588
422.409M	-64.254413
422.469M	-62.726575
422.530M	-63.018033
422.590M	-64.036607
422.650M	-64.220684
422.710M	-64.327497
422.770M	-66.626882
422.830M	-70.519671
422.890M	-68.642875
422.950M	-65.750567
423.010M	-64.885136
423.070M	-66.035600
423.131M	-69.345165
423.191M	-69.638542
423.251M	-66.042649
423.311M	-64.148318
423.371M	-64.062027
423.431M	-64.993584
423.491M	-65.559735
423.551M	-65.456683
423.611M	-65.801155
423.671M	-66.632849
423.731M	-66.361180
423.792M	-65.750149
423.852M	-66.421219
423.912M	-67.821642
423.972M	-68.805942
424.032M	-67.811713
424.092M	-66.853687
424.152M	-68.726560
424.212M	-68.178812
424.272M	-64.123348
424.332M	-62.063190
424.393M	-62.084630
424.453M	-63.155819
424.513M	-63.985452
424.573M	-64.699501
424.633M	-66.148522
424.693M	-67.045762
424.753M	-66.000173
424.813M	-64.889640
424.873M	-64.211876
424.933M	-64.075954
424.993M	-64.805529
425.054M	-65.984615
425.114M	-67.404733
425.174M	-67.186750
425.234M	-65.497388
425.294M	-65.102716
425.354M	-65.645418
425.414M	-65.779201
425.474M	-65.966313
425.534M	-67.870653
425.594M	-69.323759
425.655M	-67.922017
425.715M	-68.731855
425.775M	-72.336291
425.835M	-77.240184
425.895M	-81.057327
425.955M	-84.770948
426.015M	-89.786149
426.075M	-94.570954
426.135M	-97.806625
426.195M	-100.074456
426.256M	-100.108880
426.316M	-99.169949
426.376M	-100.012751
426.436M	-100.284940
426.496M	-98.643456
426.556M	-97.691612
426.616M	-97.134213
426.676M	-95.490163
426.736M	-94.337329
426.796M	-95.165674
426.856M	-97.144522
426.917M	-97.313057
426.977M	-96.928687
427.037M	-96.913850
427.097M	-97.225814
427.157M	-97.790786
427.217M	-97.527634
427.277M	-95.939786
427.337M	-94.859361
427.397M	-94.730385
427.457M	-95.118078
427.518M	-96.392395
427.578M	-98.300505
427.638M	-99.470434
427.698M	-100.088479
427.758M	-99.644380
427.818M	-99.612810
427.878M	-99.521926
427.938M	-98.537824
427.998M	-98.274537
428.058M	-99.675574
428.118M	-103.252118
428.179M	-102.744508
428.239M	-98.403352
428.299M	-97.048701
428.359M	-96.384367
428.419M	-95.563895
428.479M	-94.951405
428.539M	-94.686543
428.599M	-95.597204
428.659M	-96.762395
428.719M	-96.944572
428.780M	-96.424378
428.840M	-95.543383
428.900M	-95.437875
428.960M	-96.476576
429.020M	-97.176475
429.080M	-95.946881
429.140M	-94.582472
429.200M	-94.119559
429.260M	-94.696634
429.320M	-95.488758
429.381M	-96.292679
429.441M	-97.301892
429.501M	-97.444601
429.561M	-96.280347
429.621M	-95.545437
429.681M	-95.842701
429.741M	-96.625251
429.801M	-98.010315
429.861M	-97.047010
429.921M	-95.136197
429.981M	-95.777548
430.042M	-98.740324
430.102M	-99.026204
430.162M	-96.222597
430.222M	-94.173426
430.282M	-93.296040
430.342M	-93.479559
430.402M	-94.545714
430.462M	-96.656406
430.522M	-99.918965
430.582M	-102.067318
430.643M	-101.347805
430.703M	-99.699149
430.763M	-97.888254
430.823M	-97.234293
430.883M	-97.930995
430.943M	-97.642463
431.003M	-96.903280
431.063M	-96.224542
431.123M	-95.165421
431.183M	-94.897001
431.243M	-95.529657
431.304M	-95.661879
431.364M	-95.792622
431.424M	-97.216273
431.484M	-98.221550
431.544M	-98.039316
431.604M	-98.456999
431.664M	-99.402605
431.724M	-99.323114
431.784M	-96.915681
431.844M	-94.952427
431.905M	-94.903079
431.965M	-95.527150
432.025M	-95.422096
432.085M	-95.603414
432.145M	-95.641939
432.205M	-94.994426
432.265M	-95.650650
432.325M	-97.701484
432.385M	-99.779656
432.445M	-99.831119
432.506M	-98.960539
432.566M	-100.286032
432.626M	-100.410907
432.686M	-96.824457
432.746M	-94.684960
432.806M	-93.910277
432.866M	-93.415104
432.926M	-92.780437
432.986M	-92.999556
433.046M	-95.102556
433.106M	-98.559484
433.167M	-98.838110
433.227M	-97.797491
433.287M	-98.148588
433.347M	-98.108137
433.407M	-97.761021
433.467M	-96.035770
433.527M	-93.435239
433.587M	-92.871196
433.647M	-93.708959
433.707M	-94.499752
433.768M	-96.032762
433.828M	-98.821750
433.888M	-99.488114
433.948M	-98.779433
434.008M	-101.320320
434.068M	-107.404946
434.128M	-101.575206
434.188M	-97.783403
434.248M	-97.183160
434.308M	-96.884519
434.368M	-96.044657
434.429M	-95.911051
434.489M	-95.675968
434.549M	-96.523878
434.609M	-98.562014
434.669M	-96.942679
434.729M	-94.815603
434.789M	-94.265828
434.849M	-94.486676
434.909M	-95.107856
434.969M	-96.540722
