Freq	Power
385.030M	-101.242560
385.090M	-98.221710
385.150M	-97.266021
385.210M	-98.507285
385.270M	-100.788003
385.330M	-99.656312
385.390M	-96.527363
385.450M	-95.415581
385.510M	-96.150908
385.570M	-97.400490
385.631M	-97.743764
385.691M	-97.398876
385.751M	-97.771023
385.811M	-100.289622
385.871M	-100.774801
385.931M	-96.948727
385.991M	-96.030094
386.051M	-97.102534
386.111M	-98.862504
386.171M	-99.914682
386.231M	-97.496279
386.292M	-95.315636
386.352M	-94.640338
386.412M	-94.802456
386.472M	-94.818071
386.532M	-94.132009
386.592M	-93.836895
386.652M	-94.423305
386.712M	-95.439310
386.772M	-96.167374
386.832M	-96.149988
386.893M	-96.652156
386.953M	-98.554449
387.013M	-99.804434
387.073M	-98.469417
387.133M	-97.619853
387.193M	-97.577061
387.253M	-97.077006
387.313M	-96.076085
387.373M	-95.614411
387.433M	-96.420198
387.493M	-98.047186
387.554M	-100.242113
387.614M	-99.746758
387.674M	-97.722879
387.734M	-97.746185
387.794M	-98.886351
387.854M	-98.345330
387.914M	-96.728302
387.974M	-96.083937
388.034M	-96.478109
388.094M	-95.462489
388.155M	-93.195409
388.215M	-92.466223
388.275M	-93.758519
388.335M	-95.992084
388.395M	-97.327900
388.455M	-97.999803
388.515M	-97.317005
388.575M	-95.878835
388.635M	-95.318920
388.695M	-95.066118
388.756M	-94.798690
388.816M	-95.111353
388.876M	-95.040572
388.936M	-93.904534
388.996M	-93.588235
389.056M	-94.441976
389.116M	-96.513673
389.176M	-98.564660
389.236M	-96.920713
389.296M	-95.442685
389.356M	-95.938514
389.417M	-97.427052
389.477M	-98.215923
389.537M	-98.795148
389.597M	-99.903632
389.657M	-100.410411
389.717M	-99.566401
389.777M	-96.315742
389.837M	-94.300068
389.897M	-93.800814
389.957M	-94.251901
390.018M	-95.551716
390.078M	-97.235853
390.138M	-98.157940
390.198M	-96.730512
390.258M	-95.076020
390.318M	-95.000253
390.378M	-96.388727
390.438M	-97.806453
390.498M	-98.056848
