Freq	Power
397.409M	-97.602475
397.469M	-97.560649
397.530M	-97.791643
397.590M	-97.631880
397.650M	-96.544303
397.710M	-95.282261
397.770M	-94.593033
397.830M	-94.964774
397.890M	-95.583292
397.950M	-94.541387
398.010M	-93.627753
398.070M	-94.405680
398.131M	-97.070691
398.191M	-100.226564
398.251M	-99.723818
398.311M	-97.829726
398.371M	-95.885965
398.431M	-94.770668
398.491M	-94.986293
398.551M	-96.306318
398.611M	-95.533799
398.671M	-93.393055
398.731M	-93.086711
398.792M	-94.705603
398.852M	-96.787618
398.912M	-97.514367
398.972M	-96.707386
399.032M	-95.809944
399.092M	-96.144367
399.152M	-96.783663
399.212M	-96.412178
399.272M	-95.398683
399.332M	-94.312765
399.393M	-93.669617
399.453M	-94.345058
399.513M	-95.930614
399.573M	-96.914046
399.633M	-96.878543
399.693M	-96.918234
399.753M	-98.193904
399.813M	-98.925215
399.873M	-96.824310
399.933M	-96.275058
399.993M	-97.371930
400.054M	-96.810423
400.114M	-96.293409
400.174M	-96.808869
400.234M	-97.298869
400.294M	-98.640775
400.354M	-101.380144
400.414M	-101.215651
400.474M	-100.129435
400.534M	-99.664492
400.594M	-97.784936
400.655M	-96.231850
400.715M	-95.220065
400.775M	-93.913153
400.835M	-93.313379
400.895M	-94.015422
400.955M	-95.113166
401.015M	-95.192734
401.075M	-95.204059
401.135M	-96.225348
401.195M	-97.247627
401.256M	-97.664829
401.316M	-98.984740
401.376M	-99.830445
401.436M	-98.020714
401.496M	-96.009030
401.556M	-94.892727
401.616M	-95.285047
401.676M	-96.400165
401.736M	-97.623040
401.796M	-98.120136
401.856M	-99.877752
401.917M	-98.453375
401.977M	-92.689007
402.037M	-87.665500
402.097M	-82.710714
402.157M	-77.148866
402.217M	-72.392572
402.277M	-69.384543
402.337M	-68.031362
402.397M	-67.319298
402.457M	-66.028630
402.518M	-64.849588
402.578M	-64.981028
402.638M	-65.052119
402.698M	-64.494702
402.758M	-65.820966
402.818M	-68.097519
402.878M	-69.730268
402.938M	-69.540974
402.998M	-68.890178
403.058M	-71.603344
403.118M	-72.754907
403.179M	-68.325699
403.239M	-65.592750
403.299M	-65.146282
403.359M	-66.591582
403.419M	-67.307220
403.479M	-65.425317
403.539M	-63.413103
403.599M	-62.729827
403.659M	-63.326337
403.719M	-64.224456
403.780M	-65.932586
403.840M	-68.206826
403.900M	-66.910395
403.960M	-64.766360
404.020M	-63.609880
404.080M	-63.658234
404.140M	-64.535527
404.200M	-64.983190
404.260M	-64.964144
404.320M	-65.005661
404.381M	-64.451321
404.441M	-64.990105
404.501M	-66.677004
404.561M	-66.553724
404.621M	-64.288024
404.681M	-63.017651
404.741M	-63.248600
404.801M	-64.258462
404.861M	-65.152584
404.921M	-64.702157
404.981M	-63.700773
405.042M	-63.115848
405.102M	-62.944320
405.162M	-63.116207
405.222M	-63.248290
405.282M	-63.813547
405.342M	-65.637791
405.402M	-67.051064
405.462M	-65.890430
405.522M	-64.727521
405.582M	-64.272426
405.643M	-64.463060
405.703M	-64.809687
405.763M	-63.687541
405.823M	-62.732470
405.883M	-63.778425
405.943M	-65.734313
406.003M	-65.436111
406.063M	-64.938270
406.123M	-65.006168
406.183M	-64.588741
406.243M	-65.128605
406.304M	-66.874521
406.364M	-67.336440
406.424M	-65.858504
406.484M	-64.913849
406.544M	-65.063423
406.604M	-64.859450
406.664M	-63.258697
406.724M	-62.053443
406.784M	-62.861029
406.844M	-65.506120
406.905M	-68.265528
406.965M	-67.180754
407.025M	-66.340547
407.085M	-67.269258
407.145M	-65.569188
407.205M	-64.212945
407.265M	-64.803480
407.325M	-65.543293
407.385M	-65.812269
407.445M	-66.148269
407.506M	-66.678443
407.566M	-66.654412
407.626M	-66.598572
407.686M	-67.773353
407.746M	-70.521688
407.806M	-74.305867
407.866M	-78.564194
407.926M	-83.663318
407.986M	-87.943484
408.046M	-84.038310
408.106M	-78.259719
408.167M	-73.718693
408.227M	-70.385056
408.287M	-67.829816
408.347M	-65.762212
408.407M	-64.768154
408.467M	-65.542934
408.527M	-66.434325
408.587M	-65.857403
408.647M	-65.160355
408.707M	-64.654614
408.768M	-64.348458
408.828M	-63.775642
408.888M	-62.883282
408.948M	-62.782236
409.008M	-64.478270
409.068M	-67.466632
409.128M	-67.398627
409.188M	-65.379564
409.248M	-63.877440
409.308M	-63.765513
409.368M	-66.670469
409.429M	-70.100140
409.489M	-67.701227
409.549M	-66.687236
409.609M	-65.434148
409.669M	-63.431564
409.729M	-62.675057
409.789M	-64.452149
409.849M	-66.112394
409.909M	-64.344191
409.969M	-63.311424
410.030M	-63.236196
410.090M	-64.446179
410.150M	-66.249424
410.210M	-66.512702
410.270M	-66.406515
410.330M	-65.863307
410.390M	-65.524398
410.450M	-65.797359
410.510M	-66.271315
410.570M	-67.082523
410.631M	-67.445852
410.691M	-65.467364
410.751M	-63.886398
410.811M	-65.339722
410.871M	-69.441949
410.931M	-67.661967
410.991M	-64.379622
411.051M	-64.091719
411.111M	-65.300665
411.171M	-64.606729
411.231M	-62.717619
411.292M	-62.104157
411.352M	-62.890526
411.412M	-64.328974
411.472M	-64.389468
411.532M	-62.730858
411.592M	-61.679915
411.652M	-62.427260
411.712M	-64.038444
411.772M	-63.032552
411.832M	-61.557973
411.893M	-61.535233
411.953M	-62.649947
412.013M	-64.419599
412.073M	-66.105788
412.133M	-65.969232
412.193M	-63.505903
412.253M	-62.223564
412.313M	-62.723106
412.373M	-64.003517
412.433M	-65.451772
412.493M	-65.678563
412.554M	-66.261908
412.614M	-67.313104
412.674M	-67.675983
412.734M	-68.008152
412.794M	-66.090908
412.854M	-64.041174
412.914M	-63.487843
412.974M	-63.528854
413.034M	-62.984189
413.094M	-62.034899
413.155M	-61.867969
413.215M	-62.929481
413.275M	-64.484736
413.335M	-64.503562
413.395M	-63.701681
413.455M	-63.390893
413.515M	-63.589990
413.575M	-64.284731
413.635M	-65.643988
413.695M	-67.648332
413.756M	-70.163900
413.816M	-73.351316
413.876M	-77.905207
413.936M	-83.582834
413.996M	-86.927644
414.056M	-85.510447
414.116M	-80.427014
414.176M	-74.303610
414.236M	-69.405633
414.296M	-66.686251
414.356M	-66.812386
414.417M	-68.501768
414.477M	-67.338007
414.537M	-66.446344
414.597M	-66.363101
414.657M	-65.239448
414.717M	-64.744099
414.777M	-65.875523
414.837M	-66.555547
414.897M	-65.275361
414.957M	-64.773647
415.018M	-66.009599
415.078M	-66.686523
415.138M	-66.040154
415.198M	-66.072921
415.258M	-65.727330
415.318M	-65.662821
415.378M	-66.437332
415.438M	-67.290131
415.498M	-68.416218
415.558M	-67.998740
415.618M	-65.837453
415.679M	-63.784628
415.739M	-63.317252
415.799M	-65.813066
415.859M	-70.093328
415.919M	-69.358103
415.979M	-69.074981
416.039M	-67.402052
416.099M	-65.148785
416.159M	-65.291351
416.219M	-66.728393
416.280M	-66.010034
416.340M	-64.063622
416.400M	-62.772067
416.460M	-62.405473
416.520M	-62.664204
416.580M	-63.776346
416.640M	-66.706422
416.700M	-69.223371
416.760M	-66.257034
416.820M	-64.802281
416.881M	-64.214486
416.941M	-63.747647
417.001M	-63.711446
417.061M	-63.367234
417.121M	-62.993341
417.181M	-63.147331
417.241M	-64.832725
417.301M	-67.951666
417.361M	-67.540042
417.421M	-66.429246
417.481M	-67.686659
417.542M	-68.876308
417.602M	-67.168502
417.662M	-64.821821
417.722M	-63.533954
417.782M	-63.754594
417.842M	-64.304680
417.902M	-65.245536
417.962M	-68.431556
418.022M	-70.095713
418.082M	-66.565022
418.143M	-64.448224
418.203M	-64.256209
418.263M	-64.962648
418.323M	-62.670584
418.383M	-63.715525
418.443M	-63.880071
418.503M	-63.021311
418.563M	-63.063817
418.623M	-64.608524
418.683M	-66.118538
418.743M	-66.225377
418.804M	-65.847415
418.864M	-66.038869
418.924M	-65.949076
418.984M	-65.480104
419.044M	-65.488174
419.104M	-65.480078
419.164M	-64.903386
419.224M	-64.582680
419.284M	-65.396480
419.344M	-66.528648
419.405M	-66.510444
419.465M	-66.525630
419.525M	-67.693836
419.585M	-69.251239
419.645M	-71.386872
419.705M	-74.006499
419.765M	-76.272049
419.825M	-79.979585
419.885M	-83.853032
419.945M	-87.274525
420.006M	-90.672807
420.066M	-85.436105
420.126M	-79.545055
420.186M	-75.750515
420.246M	-73.316884
420.306M	-70.250926
420.366M	-66.581809
420.426M	-64.913894
420.486M	-65.943351
420.546M	-68.241413
420.606M	-67.224427
420.667M	-64.980588
420.727M	-64.069673
420.787M	-63.847402
420.847M	-63.909759
420.907M	-65.465808
420.967M	-69.444783
421.027M	-67.827871
421.087M	-64.333009
421.147M	-63.388325
421.207M	-63.603211
421.268M	-64.619726
421.328M	-65.358002
421.388M	-64.702640
421.448M	-64.585093
421.508M	-64.298732
421.568M	-62.769470
421.628M	-62.106404
421.688M	-63.470098
421.748M	-66.898803
421.808M	-68.783280
421.868M	-66.064038
421.929M	-64.736065
421.989M	-64.992212
422.049M	-65.087978
422.109M	-64.397161
422.169M	-63.852290
422.229M	-63.737791
422.289M	-64.107207
422.349M	-64.194987
422.409M	-63.650283
422.469M	-63.586818
422.530M	-64.662765
422.590M	-66.055271
422.650M	-65.644415
422.710M	-63.540017
422.770M	-62.392629
422.830M	-62.361871
422.890M	-63.026478
422.950M	-63.931751
423.010M	-64.189854
423.070M	-64.831928
423.131M	-67.187682
423.191M	-68.412037
423.251M	-67.187282
423.311M	-67.458405
423.371M	-68.743520
423.431M	-69.399818
423.491M	-69.757498
423.551M	-68.465279
423.611M	-68.234846
423.671M	-69.601325
423.731M	-67.982612
423.792M	-66.363231
423.852M	-65.638803
423.912M	-64.308123
423.972M	-63.400180
424.032M	-63.635187
424.092M	-63.903126
424.152M	-64.016410
424.212M	-64.901135
424.272M	-65.140165
424.332M	-64.058873
424.393M	-63.806723
424.453M	-64.512157
424.513M	-66.176144
424.573M	-68.584452
424.633M	-70.611128
424.693M	-69.321379
424.753M	-65.993121
424.813M	-64.855276
424.873M	-65.987857
424.933M	-68.145297
424.993M	-66.929612
425.054M	-65.278238
425.114M	-65.697255
425.174M	-66.421259
425.234M	-67.097935
425.294M	-67.969878
425.354M	-68.619143
425.414M	-68.435363
425.474M	-66.819404
425.534M	-65.945086
425.594M	-66.851735
425.655M	-69.132322
425.715M	-71.316829
425.775M	-72.247282
425.835M	-74.377648
425.895M	-79.366760
425.955M	-86.760100
426.015M	-92.254279
426.075M	-94.942676
426.135M	-97.057178
426.195M	-97.051813
426.256M	-95.969899
426.316M	-94.951166
426.376M	-94.841257
426.436M	-95.396014
426.496M	-96.238186
426.556M	-97.277057
426.616M	-98.037435
426.676M	-97.909395
426.736M	-97.588974
426.796M	-97.503179
426.856M	-96.359215
426.917M	-94.807648
426.977M	-93.966880
427.037M	-93.941338
427.097M	-94.011120
427.157M	-94.395690
427.217M	-95.495364
427.277M	-95.625637
427.337M	-95.662007
427.397M	-96.610091
427.457M	-97.621905
427.518M	-98.746852
427.578M	-99.720232
427.638M	-98.337234
427.698M	-97.279106
427.758M	-99.855394
427.818M	-102.832717
427.878M	-99.100705
427.938M	-97.337773
427.998M	-96.644622
428.058M	-95.740889
428.118M	-95.652897
428.179M	-97.748820
428.239M	-101.444260
428.299M	-101.507304
428.359M	-97.522537
428.419M	-95.268734
428.479M	-95.256648
428.539M	-97.158537
428.599M	-100.572111
428.659M	-99.816037
428.719M	-98.455343
428.780M	-97.153934
428.840M	-94.208683
428.900M	-92.483201
428.960M	-92.622591
429.020M	-94.321241
429.080M	-96.405288
429.140M	-98.764924
429.200M	-101.329153
429.260M	-100.600401
429.320M	-98.137036
429.381M	-96.008960
429.441M	-95.106780
429.501M	-95.344237
429.561M	-94.975798
429.621M	-94.359124
429.681M	-94.786451
429.741M	-95.935238
429.801M	-98.211218
429.861M	-100.433306
429.921M	-99.363687
429.981M	-98.901917
430.042M	-100.032967
430.102M	-99.578262
430.162M	-96.555201
430.222M	-94.616712
430.282M	-95.226368
430.342M	-97.651839
430.402M	-98.109948
430.462M	-96.980394
430.522M	-97.232795
430.582M	-99.986615
430.643M	-100.284142
430.703M	-95.964273
430.763M	-94.635996
430.823M	-96.296433
430.883M	-98.707732
430.943M	-98.452221
431.003M	-100.585302
431.063M	-101.609407
431.123M	-97.227315
431.183M	-95.456809
431.243M	-95.652509
431.304M	-97.844597
431.364M	-98.258909
431.424M	-96.854487
431.484M	-97.091288
431.544M	-97.630144
431.604M	-97.536146
431.664M	-97.541118
431.724M	-99.603691
431.784M	-98.332548
431.844M	-95.115258
431.905M	-94.681527
431.965M	-95.847138
432.025M	-96.985216
432.085M	-96.923928
432.145M	-96.769353
432.205M	-96.173017
432.265M	-94.848060
432.325M	-95.626142
432.385M	-99.574139
432.445M	-100.759361
432.506M	-96.687011
432.566M	-94.094055
432.626M	-92.981838
432.686M	-93.348170
432.746M	-94.955741
432.806M	-97.032631
432.866M	-98.009910
432.926M	-96.632242
432.986M	-95.037469
433.046M	-94.396725
433.106M	-95.211999
433.167M	-97.280119
433.227M	-99.795475
433.287M	-99.930261
433.347M	-98.398457
433.407M	-97.852591
433.467M	-96.697376
433.527M	-94.874103
433.587M	-94.604040
433.647M	-96.112814
433.707M	-98.746976
433.768M	-99.895193
433.828M	-99.066761
433.888M	-99.728481
433.948M	-98.771431
434.008M	-96.922091
434.068M	-97.672200
434.128M	-99.709975
434.188M	-98.064222
434.248M	-95.226322
434.308M	-93.416657
434.368M	-92.931630
434.429M	-93.845384
434.489M	-96.016845
434.549M	-98.795641
434.609M	-98.149966
434.669M	-96.311928
434.729M	-95.788756
434.789M	-95.054953
434.849M	-94.519171
434.909M	-95.313971
434.969M	-101.058033
